Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,100-Straddles,100-Straddles-P,100-Straddles-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,103-Straddles,103-Straddles-P,103-Straddles-ROI
2014-09-23,1411444800000,101.75,13.27,0.154,19.173318236593502,2.2373126554104767,4.872687344589521,217.79197166770308,2.2244344293647127,-2.2244344293647127,-100.0,,,,4.4617470847751886,2.64825291522481,59.35461748294604,1.0616525665562762,2.9958474334437284,282.1871794801453,4.100887993729131,-4.100887993729131,-100.0,5.162540560285407,-1.105040560285417,-21.40497585212823
2014-09-24,1411531200000,97.87,15.64,0.1545,22.22010634420462,2.4928933438479106,8.337106656152088,334.43495192952497,2.480465983601789,-2.480465983601789,-100.0,,,,4.9733593274497006,5.8566406725503,117.76025593456444,1.3268994903001676,6.5670005096998345,494.9131835308992,4.250199309246682,-4.250199309246682,-100.0,5.5770987995468495,2.3168012004531526,41.54133329395918
2014-09-25,1411617600000,100.75,14.85,0.1545,23.732062760480183,2.740369557244442,5.519630442755563,201.41920012809464,2.7275764996701497,-2.7275764996701497,-100.0,,,,5.467946056914592,2.792053943085413,51.06220716195016,1.5258531595587002,3.711646840441311,243.2505917879264,4.535176310257157,-4.535176310257157,-100.0,6.061029469815857,-0.8235294698158597,-13.587287009856427
2014-09-26,1411704000000,100.11,15.98,0.1535,23.799548777937684,2.7306437690590712,5.989356230940928,219.33861526744468,2.718014249335255,-2.718014249335255,-100.0,,,,5.448658018394326,3.271341981605673,60.03940732859042,1.523272185192276,4.193427814807728,275.2907757111319,4.5135637798767485,-4.5135637798767485,-100.0,6.036835965069025,-0.32013596506902164,-5.3030423043035455
2014-09-29,1411963200000,100.75,16.31,0.1515,23.62415641745906,2.7278223473113314,6.222177652688671,228.10054543403604,2.7152776831562804,-2.7152776831562804,-100.0,,,,5.443100030467613,3.506899969532391,64.42835791924838,1.514291469423206,4.413208530576802,291.4371915637743,4.523870465343492,-4.523870465343492,-100.0,6.038161934766698,-0.1106619347667035,-1.8327089594853543
2014-09-30,1412049600000,99.18,16.71,0.154,23.73559554551948,2.6980466622428807,9.371953337757112,347.36068389440766,2.685493714240728,-2.685493714240728,-100.0,,,,5.383540376483609,6.6864596235163845,124.20190350432199,1.5024322965714276,7.592167703428572,505.325113201707,4.464902760129206,-4.464902760129206,-100.0,5.967335056700634,3.127264943299352,52.40639102018901
2014-10-01,1412136000000,99.9,16.16,0.1525,23.839279789205523,2.7294124064365164,10.190587593563473,373.36195767015516,2.7168914788261134,-2.7168914788261134,-100.0,,,,5.44630388526263,7.473696114737357,137.22510297232458,1.5242455193499396,8.398754480650048,551.0106064954647,4.508348963911232,-4.508348963911232,-100.0,6.032594483261172,3.8904055167388156,64.48975689537305
2014-10-02,1412222400000,99.62,14.55,0.1565,23.850743270854274,2.723227202610296,11.836772797389704,434.6597590551313,2.7104138924702923,-2.7104138924702923,-100.0,,,,5.4336410950805885,9.126358904919414,167.9602819770719,1.5212891219242692,10.050110878075726,660.6312194859715,4.496691412480089,-4.496691412480089,-100.0,6.017980534404359,5.553419465595638,92.28044912819412
2014-10-03,1412308800000,99.62,15.46,0.152,23.740802088937983,2.7105292949754234,11.659470705024571,430.1547571036412,2.6980843956593006,-2.6980843956593006,-100.0,,,,5.4086136906347235,8.961386309365269,165.68730587807258,1.509591568681678,9.871808431318307,653.9390280206272,4.485373322386066,-4.485373322386066,-100.0,5.994964891067744,5.386435108932241,89.84931866669997
2014-10-06,1412568000000,98.75,17.2,0.152,23.84289321416297,2.698380827557984,14.021619172442017,519.6308478492818,2.686044611863672,-2.686044611863672,-100.0,,,,5.3844254394216575,11.335574560578342,210.52523965854942,1.5070630000362684,12.250436999963725,812.8682742306665,4.456856697871132,-4.456856697871132,-100.0,5.9639196979074,7.793580302092593,130.67882696051691
2014-10-07,1412654400000,100.8,15.11,0.153,24.57276250224775,2.8385274259768285,11.031472574023175,388.6336440884271,2.825852277759701,-2.825852277759701,-100.0,,,,5.664379703736527,8.205620296263477,144.86352831980187,1.6163764381637975,9.229623561836206,571.0070589943177,4.62732103550016,-4.62732103550016,-100.0,6.243697473663958,4.602302526336046,73.71117107689234
2014-10-08,1412740800000,101.02,18.76,0.153,24.30847576912365,2.8142076898033466,12.47579231019666,443.31455547506,2.801504877572256,-2.801504877572256,-100.0,,,,5.615712567375604,9.674287432624405,172.27176990551533,1.5915501728313828,10.66784982716863,670.2804604764941,4.609066276233363,-4.609066276233363,-100.0,6.2006164490647455,6.058783550935254,97.71260004074459
2014-10-09,1412827200000,100.73,21.24,0.1525,24.314533067221607,2.8068061228986854,12.933193877101312,460.7797372105187,2.7941811675613906,-2.7941811675613906,-100.0,,,,5.600987290460076,10.13901270953992,181.0218838883864,1.5876148660165512,11.13048513398344,701.0821939398119,4.596511162019142,-4.596511162019142,-100.0,6.184126028035693,6.5339739719643,105.65719298640704
2014-10-10,1412913600000,99.81,24.64,0.1527,24.42529232094125,2.7938139269700457,16.021186073029952,573.4521514969069,2.7812878744090384,-2.7812878744090384,-100.0,,,,5.575101801379083,13.239898198620914,237.4826266911544,1.5848546684118432,14.23584533158816,898.2429503049427,4.56625283427401,-4.56625283427401,-100.0,6.1511075026858535,9.669592497314135,157.2008372978679
2014-10-13,1413172800000,98.75,22.79,0.1528,24.44216963659379,2.7660519671323263,16.083948032867667,581.4767120786423,2.7536508280639964,-2.7536508280639964,-100.0,,,,5.5197027951963245,13.330297204803667,241.5038943112071,1.569795855966646,14.317704144033346,912.0742732001172,4.519522682726277,-4.519522682726277,-100.0,6.089318538692923,9.798181461307067,160.90768448139445
2014-10-14,1413259200000,97.54,26.25,0.1533,21.31476537451345,2.383497043076325,19.076502956923672,800.3577353845618,2.3712077773163216,-2.3712077773163216,-100.0,,,,4.7547048203926465,16.705295179607347,351.34242420179964,1.230735333030168,17.30306466696983,1405.9127257172597,4.144277389297372,-4.144277389297372,-100.0,5.37501272232754,13.158787277672445,244.81406756511453
2014-10-15,1413345600000,96.26,25.2,0.1518,21.51722559906044,2.374438906393955,20.295561093606047,854.7518758622763,2.362429572306894,-2.362429572306894,-100.0,,,,4.736868478700849,17.933131521299153,378.58622425205186,1.23470276633671,18.547497233663293,1502.1831763358414,4.110133152227037,-4.110133152227037,-100.0,5.344835918563747,14.437364081436257,270.1180036470762
2014-10-16,1413432000000,97.67,21.99,0.1535,21.804938865525028,2.441408317326747,14.958591682673244,612.7033964991302,2.429086619280355,-2.429086619280355,-100.0,,,,4.870494936607102,12.52950506339289,257.2532201854875,1.2819686100297003,13.187931389970295,1028.7249849015225,4.199377261041904,-4.199377261041904,-100.0,5.481345871071604,8.988554128928392,163.98443631091516
2014-10-17,1413518400000,99.76,18.57,0.157,22.60567373118375,2.585101586773689,12.284898413226301,475.21917421273764,2.572229277593962,-2.572229277593962,-100.0,,,,5.157330864367651,9.71266913563234,188.3274389614564,1.3927676843434609,10.484432315656527,752.7768222593993,4.3723092058883575,-4.3723092058883575,-100.0,5.765076890231819,6.112123109768169,106.01980209707827
2014-10-20,1413777600000,102.47,16.08,0.1572,23.811709592203485,2.796592237264207,10.663407762735801,381.30005585538566,2.7833534070678776,-2.7833534070678776,-100.0,,,,5.579945644332085,7.880054355667922,141.22098776485768,1.5606020396767522,8.825297960323256,565.5059865326872,4.621066044574533,-4.621066044574533,-100.0,6.181668084251285,4.204231915748721,68.01128527847726
2014-10-21,1413864000000,102.99,17.87,0.1557,22.23437761806167,2.6250369656808914,9.874963034319107,376.183770492455,2.6118579106216937,-2.6118579106216937,-100.0,,,,5.2368948763025855,7.2631051236974145,138.69106207504012,1.3978804206396165,8.01241957936039,573.1834755718388,4.4740059939286425,-4.4740059939286425,-100.0,5.871886414568259,3.5384135854317336,60.26025259366162
2014-10-22,1413950400000,104.83,16.53,0.153,22.7596523456624,2.7347641197942423,7.4352358802057585,271.8785077802312,2.7215822171394635,-2.7215822171394635,-100.0,,,,5.456346336933706,4.713653663066296,86.38846165537252,1.4803420330848382,5.544757966915171,374.5592466465756,4.611664673350403,-4.611664673350403,-100.0,6.0920067064352414,0.9330932935647533,15.316681982294732
2014-10-23,1414036800000,105.22,16.11,0.153,22.76996915529488,2.7461791071116934,4.433820892888313,161.45417760284408,2.73294816370489,-2.73294816370489,-100.0,,,,5.4791272708165835,1.7008727291834234,31.04276730790255,1.4869868961030048,2.5364131038970044,170.57400509340496,4.629959024393997,-4.629959024393997,-100.0,6.1169459204970025,-2.093545920496993,-34.2253462382563
2014-10-24,1414123200000,105.11,16.04,0.152,22.775141615384488,2.7438874907609048,6.2661125092391,228.36623332181344,2.73075676031403,-2.73075676031403,-100.0,,,,5.474644251074934,3.5353557489250704,64.57690375463046,1.4859741441692833,4.37072585583072,294.1320259831388,4.625749491809003,-4.625749491809003,-100.0,6.1117236359782865,-0.2550236359782829,-4.172695808380773
2014-10-27,1414382400000,106.74,14.39,0.152,22.9835219795614,2.811862669368665,2.398137330631343,85.28643154431812,2.7985283132855088,-2.7985283132855088,-100.0,,,,5.610390982654174,-0.4003909826541657,-7.136596787854314,1.5323493342554502,0.4754506657445532,31.027563696862178,4.720814947489814,-4.720814947489814,-100.0,6.2531642817452635,-4.24536428174526,-67.8914560767045
2014-10-28,1414468800000,107.34,15.15,0.1525,22.95787804045209,2.8245436866951508,1.4554563133048504,51.528900762296324,2.8110902695810367,-2.8110902695810367,-100.0,,,,5.6356339562761875,-1.3556339562761863,-24.054684296279913,1.5380875433706152,-0.4782875433706195,-31.096249718171734,4.744430523743091,-4.744430523743091,-100.0,6.282518067113706,-5.222718067113711,-83.13096773175081
2014-10-29,1414555200000,106.98,14.52,0.1535,23.007005379359363,2.821120917601654,-0.07112091760165384,-2.5210162796608,2.8076247032369177,-2.8076247032369177,-100.0,,,,5.628745620838572,-2.878745620838572,-51.14364397959231,1.5384755564580672,-1.5384755564580672,-100.0,4.733974455662377,-4.274574455662375,-90.29568063151446,6.272450012120444,-5.813050012120442,-92.67590815212094
2014-10-30,1414641600000,108.0,14.03,0.154,22.919956488375544,2.837294491776248,-2.612294491776254,-92.06991023835752,2.823625219904585,-2.823625219904585,-100.0,,,,5.660919711680832,-5.435919711680839,-96.02538083103836,1.5432897361407214,-1.5432897361407214,-100.0,4.7692103861128885,-1.7542103861128882,-36.78198787834656,6.31250012225361,-3.297500122253595,-52.237624687385555
2014-10-31,1414728000000,109.4,14.73,0.1567,23.121457912902564,2.8993899411863144,-2.8993899411863144,-100.0,2.8853007279645766,-0.23030072796457546,-7.981862193166955,,,,5.784690669150892,-3.129690669150889,-54.10299094887096,1.5865265052862725,-1.5865265052862725,-100.0,4.854014615667893,1.082985384332105,22.31112738796503,6.440541120954165,-0.5035411209541678,-7.818304572513439
2014-11-03,1414990800000,108.6,14.89,0.1559,22.964215526920672,2.8586339836953263,-2.048633983695325,-71.66478798545157,2.844719198501352,-2.844719198501352,-100.0,,,,5.703353182196678,-4.893353182196676,-85.79782850326609,1.556963340849734,-1.556963340849734,-100.0,4.800631112099964,-2.352631112099971,-49.006704684519036,6.357594452949698,-3.9095944529496904,-61.4948701412651
2014-11-04,1415077200000,108.86,14.17,0.1555,22.74367941226552,2.8380187293556536,0.9519812706443532,33.543868502252344,2.824106415688881,-2.824106415688881,-100.0,,,,5.662125145044534,-1.872125145044528,-33.064001538062136,1.5355015976138944,-1.0113015976138868,-65.8613184893723,4.786971914537106,-4.786971914537106,-100.0,6.322473512151,-5.798273512150993,-91.70894114475037
2014-11-05,1415163600000,108.7,13.67,0.1555,19.168286940881,2.3895719758444685,0.6904280241555298,28.893376350864443,2.3756801101860248,-2.3756801101860248,-100.0,,,,4.765252086030493,-1.6852520860304951,-35.365434096778884,1.1336581824655878,-1.1336581824655878,-100.0,4.380349560837374,-4.199349560837376,-95.8679096842354,5.514007743302962,-5.33300774330295,-96.71745110949753
2014-11-06,1415250000000,109.01,13.12,0.1555,17.577188409983616,2.1980935122773744,1.7319064877226182,78.79130155514838,2.1841620286027994,-2.1841620286027994,-100.0,,,,4.382255540880173,-0.4522555408801807,-10.320154465235623,0.9647756520361456,-0.3050756520361446,-31.621408707017714,4.220726223851314,-4.220726223851314,-100.0,5.18550187588746,-4.525801875887473,-87.2779912959325
2014-11-07,1415336400000,108.83,12.67,0.1555,17.419725601920664,2.1748716807788497,1.5351283192211582,70.58477669226944,2.1609632011136384,-2.1609632011136384,-100.0,,,,4.335834881892488,-0.6258348818924802,-14.434010956139504,0.9464421582761452,-0.5013421582761346,-52.97124117857153,4.197016424220976,-4.197016424220976,-100.0,5.1434585824971215,-4.698358582497111,-91.346289799734
2014-11-10,1415595600000,109.7,12.92,0.1573,17.454243553251846,2.196666782617889,0.1133332173821131,5.159326770856327,2.1824848418784266,-2.1824848418784266,-100.0,,,,4.379151624496316,-2.069151624496314,-47.2500566758591,0.957747827626303,-0.957747827626303,-100.0,4.2341404286646585,-3.2531404286646652,-76.83118884393312,5.191888256290961,-4.210888256290967,-81.10514033480351
2014-11-11,1415682000000,111.25,13.02,0.1543,16.82555815513895,2.14760521648774,0.5923947835122547,27.583970227129324,2.1334971727550567,-2.1334971727550567,-100.0,,,,4.281102389242797,-1.5411023892428015,-35.99779330471417,0.9033785900346024,-0.9033785900346024,-100.0,4.226347304989929,-3.628847304989933,-85.86249645658452,5.1297258950245315,-4.532225895024521,-88.35220414838261
2014-11-12,1415768400000,112.82,13.79,0.1533,17.057955325282244,2.207844163105904,-1.1178441631059002,-50.6305735606522,2.1936297386334482,-2.1936297386334482,-100.0,,,,4.401473901739354,-3.3114739017393493,-75.2355682588675,0.9414221717577008,-0.9414221717577008,-100.0,4.311381314551056,-2.0167813145510682,-46.77807800818646,5.252803486308757,-2.9582034863087543,-56.31666012290779
2014-11-13,1415854800000,114.18,13.31,0.1528,17.07958458228467,2.2372593538933927,-2.2372593538933927,-100.0,2.222920497601507,-0.5629204976014961,-25.32346515356162,,,,4.4601798514949005,-2.800179851494889,-62.781769900071716,0.9551492388551353,-0.9551492388551353,-100.0,4.365780216874498,0.7196197831255091,16.48318851104904,5.320929455729633,-0.23552945572962614,-4.426472060741296
2014-11-14,1415941200000,113.99,13.99,0.1547,17.124873937238142,2.2395262916425125,-2.2395262916425125,-100.0,2.22503330648319,1.3849666935168088,62.24476233597772,,,,4.464559598125703,-0.8545595981257037,-19.140960700456606,0.9586112537793312,-0.9586112537793312,-100.0,4.36338347906522,2.666316520934771,61.106628233051474,5.321994732844551,1.707705267155454,32.087691793762886
2014-11-17,1416200400000,115.47,13.86,0.153,16.815428201556404,2.2276714563595656,-2.2276714563595656,-100.0,2.2131516213929885,3.926848378607012,177.4324154137889,,,,4.440823077752555,1.6991769222474462,38.262657451045726,0.9364860586531378,-0.9364860586531378,-100.0,4.385630628637571,5.218469371362431,118.99017070171244,5.322116687290709,4.281983312709293,80.45639666140224
2014-11-18,1416286800000,114.67,13.96,0.154,16.522746722265527,2.1739118326918003,-2.1739118326918003,-100.0,2.1593983567147177,6.260601643285284,289.92342352293383,,,,4.333310189406518,4.086689810593484,94.30873009239131,0.8978079067385458,-0.8978079067385458,-100.0,4.322959026482168,7.537140973517836,174.35143214048057,5.220766933220713,6.639333066779289,127.1716043198936
2014-11-19,1416373200000,116.31,13.58,0.155,16.754565875221203,2.235877385832353,-2.235877385832353,-100.0,2.221060754309065,7.828939245690933,352.4864968462506,,,,4.456938140141418,5.5930618598585795,125.49112605994377,0.9365375693076494,-0.9365375693076494,-100.0,4.410576438838646,9.128723561161351,206.97348039987818,5.347114008146296,8.192185991853702,153.20761777985203
2014-11-20,1416459600000,116.47,12.9,0.155,16.632484262276993,2.222696335466196,-2.222696335466196,-100.0,2.2078593216795923,6.5121406783204066,294.9526998561848,,,,4.4305556571457885,4.28944434285421,96.81504250908152,0.9241695818764804,-0.9241695818764804,-100.0,4.402987457676304,7.811112542323698,177.4048329096547,5.327157039552785,6.886942960447217,129.2798937465785
2014-11-21,1416546000000,118.625,12.62,0.155,16.52882209744833,2.2497625708179068,-2.2497625708179068,-100.0,2.2346510334225647,4.500348966577433,201.3893399581389,,,,4.484413604240472,2.2505863957595285,50.186860409828604,0.9294891221225754,-0.9294891221225754,-100.0,4.472674238605379,5.821075761394623,130.1475459838025,5.402163360727954,4.891586639272049,90.54866194592265
2014-11-24,1416805200000,117.6,12.25,0.15525,16.365482188845107,2.208372881822811,-2.208372881822811,-100.0,2.193367756998903,3.3966322430010862,154.85922195047502,,,,4.401740638821714,1.1882593611782752,26.99521527230092,0.9031201608198708,-0.9031201608198708,-100.0,4.4156648822512485,4.702335117748731,106.49211937821079,5.318785043071119,3.799214956928876,71.43012786121493
2014-11-25,1416891600000,119.0,12.07,0.15625,15.512751229379413,2.1186891463376583,-2.1186891463376583,-100.0,2.103407593376197,7.646592406623802,363.5335552987234,,,,4.222096739713855,5.527903260286144,130.92791570334288,0.8182148995072964,-0.8182148995072964,-100.0,4.372474899956984,8.94752510004301,204.6329665638797,5.19068979946428,8.129310200535727,156.61329254109415
2014-11-26,1416978000000,118.93,13.33,0.15575,14.508998954169321,1.9809253156797908,-1.9809253156797908,-100.0,1.9657016209432283,6.744298379056777,343.09878504452644,,,,3.9466269366230193,4.763373063376988,120.69478924331341,0.7081042195294032,-0.7081042195294032,-100.0,4.260323813950748,8.017576186049254,188.19170880380275,4.968428033480151,7.309471966519865,147.11840278785164
2014-11-28,1417150800000,115.07,14.29,0.155,18.39640051210259,2.4280378697050082,-2.4280378697050082,-100.0,2.413379200722225,2.8566207992777706,118.36601551976999,,,,4.841417070427234,0.4285829295727624,8.852427364514202,1.1113265067778002,-1.1113265067778002,-100.0,4.548328077725556,4.17377192227444,91.76497057709129,5.659654584503357,3.062445415496641,54.1101116644449
2014-12-01,1417410000000,114.63,12.85,0.154,17.96343190676348,2.3619656865265526,-2.3619656865265526,-100.0,2.3474572732427674,5.462542726757237,232.7004111649411,,,,4.709422959769321,3.1005770402306823,65.83772718478777,1.0579513760283987,-1.0579513760283987,-100.0,4.481907710346106,6.766992289653898,150.9846415184513,5.539859086374505,5.709040913625501,103.05390127462097
2014-12-02,1417496400000,115.93,12.47,0.15775,16.825834160635303,2.2381475327637617,-2.2381475327637617,-100.0,2.223117309230481,7.7168826907695305,347.11990495187507,,,,4.461264841994243,5.478735158005768,122.80676785726764,0.9415012424694816,-0.9415012424694816,-100.0,4.403920112230196,9.013979887769821,204.68082204163863,5.345421354699678,8.07247864530034,151.0166946559422
2014-12-03,1417582800000,115.49,12.38,0.15825,16.97789423548597,2.249754486497274,-2.249754486497274,-100.0,2.2347338531000682,4.535266146899929,202.94435243859212,,,,4.484488339597342,2.2855116604026544,50.96482557936292,0.9548861098701488,-0.9548861098701488,-100.0,4.404114857471015,5.830585142528975,132.38948872185148,5.359000967341164,4.87569903265884,90.98149193053588
2014-12-04,1417669200000,115.0,11.82,0.157,16.605634911490867,2.191205754997867,-2.191205754997867,-100.0,2.1763669863965376,3.2736330136034653,150.41732548165956,,,,4.3675727413944045,1.0824272586055983,24.78326802314503,0.9095955835256042,-0.9095955835256042,-100.0,4.344311651866235,4.5556883481337715,104.86559697384355,5.253907235391839,3.6460927646081664,69.39773774548266
2014-12-05,1417755600000,112.4,14.21,0.1572,18.226447330199672,2.3499597164476924,-2.3499597164476924,-100.0,2.335437958722835,-2.335437958722835,-100.0,,,,4.685397675170528,,,1.0666569529918777,-1.0666569529918777,-100.0,4.423699542535259,-1.0516995425352604,-23.774208271218217,5.490356495527137,-2.118356495527137,-38.58322309767885
2014-12-08,1418014800000,114.12,14.89,0.158,18.57898868994861,2.4319522738833115,-2.4319522738833115,-100.0,2.417133269001184,-1.2771332690011832,-52.836692348739405,,,,4.849085542884495,-3.709085542884495,-76.49041267847241,1.1229555035975949,-1.1229555035975949,-100.0,4.53129192856899,0.03230807143100378,0.7129991168149449,5.654247432166585,-1.090647432166577,-19.288993721108955
2014-12-09,1418101200000,111.95,18.53,0.1617,19.226080581320225,2.4686934423342635,-1.318693442334272,-53.416654320894004,2.4538158159365224,-2.4538158159365224,-100.0,,,,4.922509258270787,-3.7725092582707935,-76.63793119194717,1.1742286420659909,-1.1742286420659909,-100.0,4.517404686876303,-2.3089046868763035,-51.111309411441404,5.691633328942294,-3.4831333289422792,-61.19743011606772
2014-12-10,1418187600000,111.62,20.08,0.1585,19.230693161438943,2.4618611374647017,-2.4618611374647017,-100.0,2.447320903770354,0.03267909622964993,1.3353008254579266,,,,4.909182041235057,-2.4291820412350518,-49.482419287591064,1.1711984944503442,-1.1711984944503442,-100.0,4.504822053745158,1.3237779462548502,29.38579882759865,5.676020548195503,0.15257945180450605,2.6881412868213364
2014-12-11,1418274000000,109.73,21.08,0.1608,19.918417706520344,2.5065481097798425,3.073451890220156,122.61691200852738,2.4920466702796347,-2.4920466702796347,-100.0,,,,4.998594780059476,0.5814052199405211,11.631373326357195,1.2277347686656201,1.06036523133438,86.36761443897629,4.50469828598041,-4.50469828598041,-100.0,5.73243305464603,-3.4443330546460302,-60.08501140461574
2014-12-12,1418360400000,108.225,20.42,0.1608,20.182802147954813,2.5048794380572303,8.170120561942781,326.1682154363277,2.4905768928106227,-2.4905768928106227,-100.0,,,,4.995456330867854,5.6795436691321575,113.6941911400006,1.240015755071575,6.188234244928446,499.04480806949545,4.472034133467574,-4.472034133467574,-100.0,5.712049888539148,1.7162001114608572,30.045257743709477
2014-12-15,1418619600000,106.745,23.57,0.161,20.19085249562716,2.471615631642088,7.943384368357902,321.38429077180143,2.4574911319549377,-2.4574911319549377,-100.0,,,,4.9291067635970265,5.4858932364029664,111.29588989465559,1.2239397172662692,5.988710282733727,489.2978141202749,4.4117414825885115,-4.4117414825885115,-100.0,5.635681199854781,1.5769688001452016,27.981866685181494
2014-12-16,1418706000000,109.41,19.44,0.162,21.387353590341448,2.683014286224015,6.536985713775983,243.6433435088383,2.668447239613286,-2.668447239613286,-100.0,,,,5.351461525837301,3.8685384741626976,72.28938217130165,1.3889614723360495,4.548738527663957,327.49205922994975,4.656257414326987,-4.656257414326987,-100.0,6.0452188866630365,-0.1075188866630441,-1.7785772306814613
2014-12-17,1418792400000,112.65,16.81,0.162,22.971647661173467,2.9664728734864383,3.0335271265135617,102.26040337757463,2.95147444737642,-2.95147444737642,-100.0,,,,5.917947320862857,0.08205267913714209,1.3865057373504723,1.6160894292980643,1.0044105707019426,62.15068006095432,4.9801410504047245,-4.9801410504047245,-100.0,6.596230479702789,-3.975730479702796,-60.272764754604715
2014-12-18,1418878800000,111.78,16.49,0.1641,23.10547673983387,2.960755818443708,4.819244181556293,162.77074088769268,2.9456803162295344,-2.9456803162295344,-100.0,,,,5.906436134673243,1.8735638653267583,31.72071656422657,1.6193854162801031,2.8072145837199045,173.3506153321035,4.957257648999487,-4.957257648999487,-100.0,6.57664306527959,-2.150043065279597,-32.69210513537567
2014-12-19,1418965200000,112.94,15.25,0.16545,23.260443635620717,3.011547339854303,3.988452660145697,132.4386506352796,2.9961900911889785,-2.9961900911889785,-100.0,,,,6.0077374310432825,0.9922625689567184,16.516410384872724,1.6546393880077943,1.957160611992208,118.28321180898836,5.0270214218824805,-5.0270214218824805,-100.0,6.681660809890275,-3.0698608098902724,-45.9445772126928
2014-12-22,1419224400000,112.54,14.8,0.16425,23.286976529199706,3.0042402861445723,3.3857597138554283,112.69936461042772,2.989048411619187,-2.989048411619187,-100.0,,,,5.993288697763759,0.3967113022362412,6.619259011905496,1.6518857867019534,1.3619142132980502,82.44602770129515,5.012438155940799,-5.012438155940799,-100.0,6.664323942642753,-3.6505239426427494,-54.77710828677284
2014-12-23,1419310800000,112.01,14.37,0.16699999999999998,23.253118898801517,2.9858806494026666,4.724119350597327,158.21527734346648,2.9705071812223602,-2.9705071812223602,-100.0,,,,5.956387830625028,1.753612169374967,29.440866163191966,1.6401975398085895,2.709502460191409,165.19366688646582,4.984662867582884,-4.984662867582884,-100.0,6.624860407391473,-2.275160407391489,-34.342767507267816
2014-12-24,1419397200000,113.99,14.5,0.1695,23.44835334976041,3.0642136336455863,4.965786366354415,162.05744638132396,3.048334215134865,-3.048334215134865,-100.0,,,,6.1125478487804505,1.9174521512195497,31.36911478905006,1.6927077555113428,2.9175922444886666,172.3624314350296,5.096051954445316,-5.096051954445316,-100.0,6.788759709956659,-2.1784597099566634,-32.089215159017186
2014-12-26,1419570000000,113.91,15.06,0.16875,23.11384768260412,3.0184760373947057,7.951523962605293,263.42842759382575,3.0026779720461363,-3.0026779720461363,-100.0,,,,6.021154009440843,4.948845990559157,82.19098835206069,1.6513874983987762,5.901312501601225,357.3548005736555,5.0524154910897465,-5.0524154910897465,-100.0,6.703802989488523,0.8488970105114788,12.662917031460179
2014-12-29,1419829200000,112.52,15.92,0.16875,23.119660712447466,2.982390363634813,10.957609636365184,367.41030852213805,2.966785076012819,-2.966785076012819,-100.0,,,,5.949175439647632,7.9908245603523635,134.31818646830254,1.6319238173464257,8.93247618265358,547.3586504288019,4.991450371095752,-4.991450371095752,-100.0,6.6233741884421775,3.9410258115578145,59.50178412741537
2014-12-30,1419915600000,110.38,19.2,0.16875,23.747408077370768,3.0048684435488653,13.695131556451138,455.7647635407512,2.9895599504124064,-2.9895599504124064,-100.0,,,,5.994428393961273,10.705571606038733,178.5920341766601,1.6739151764510538,11.714684823548955,699.8374223708162,4.969547428520471,-4.969547428520471,-100.0,6.643462604971525,6.745137395028472,101.53044874491896
2014-12-31,1420002000000,109.33,17.79,0.16925,23.489778335400853,2.9441118981405907,15.55588810185941,528.3728553824337,2.9289041045702007,-2.9289041045702007,-100.0,,,,5.873016002710791,12.626983997289207,214.9999930437957,1.6282759463059264,13.591824053694074,834.7371392748189,4.8925119189284345,-4.8925119189284345,-100.0,6.520787865234361,8.699312134765641,133.4089118455471
2015-01-02,1420174800000,106.25,19.92,0.1695,24.704843808643524,3.0087401660644275,19.456259833935565,646.6580282798323,2.9939389710757283,-2.9939389710757283,-100.0,,,,6.002679137140156,16.462320862859848,274.2495556859459,1.7191785979512557,17.558321402048747,1021.3203807314136,4.891433367112897,-4.891433367112897,-100.0,6.610611965064153,12.666888034935852,191.61445418182134
2015-01-05,1420434000000,106.26,21.12,0.17125,24.20739733940345,2.948683084403392,19.24131691559659,652.5393324691487,2.9337276780363055,-2.9337276780363055,-100.0,,,,5.882410762439696,16.307589237560283,277.22629201087625,1.6632442650171697,17.338955734982818,1042.478011177981,4.8356401964590665,-4.8356401964590665,-100.0,6.498884461476236,12.503315538523736,192.39171911179938
2015-01-06,1420520400000,107.75,19.31,0.17125,24.67381599680153,3.0474708040112475,18.69752919598876,613.5425209448454,3.032305689800303,-3.032305689800303,-100.0,,,,6.079776493811552,15.665223506188454,257.6611742575354,1.7399442691712108,16.772555730828792,963.9708597573688,4.956824201533962,-4.956824201533962,-100.0,6.696768470705173,11.81573152929483,176.43930174654267
2015-01-07,1420606800000,111.89,17.01,0.1675,26.660019148299433,3.4183824788716777,17.69161752112832,517.5435350045407,3.4029795049226337,-3.4029795049226337,-100.0,,,,6.821361983794311,14.288638016205688,209.4689894796901,2.0446231369560977,15.7086768630439,768.292042631874,5.385458073788597,-5.385458073788597,-100.0,7.430081210744695,10.3232187892553,138.9381689977603
2015-01-08,1420693200000,112.01,17.55,0.168,26.59583254873622,3.4138546371625296,16.746145362837453,490.53481013931605,3.3983891186420863,-3.3983891186420863,-100.0,,,,6.812243755804616,13.347756244195368,195.937736855378,2.0390900269113885,14.7606099730886,723.8822110981782,5.383460542835324,-5.383460542835324,-100.0,7.422550569746712,9.377149430253262,126.33325084335867
