Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,100-Bear-Spreads,100-Bear-Spreads-P,100-Bear-Spreads-ROI
2011-06-21,1308628800000,46.4714,18.86,0.1858,21.74145406737513,1.1588525606035525,8.451147439396447,729.2685650187398,1.1517563467419478,-1.1517563467419478,-100.0,2.3106089073455003,7.299391092654499,315.9076843099453,2.6546554280054124,9.278914571994584,349.5336710785979,0.3243440248368952,-0.3243440248368952,-100.0,0.8274123219050527,4.172587678094947,504.2936354256712
2011-06-22,1308715200000,46.0871,18.52,0.1858,21.69029468690149,1.1465741539172252,6.676325846082772,582.2846977034474,1.1395366229226518,-1.1395366229226518,-100.0,2.2861107768398767,5.53678922316012,242.1925166204633,2.630835374037467,7.496419625962532,284.94445908479605,0.3197947195926272,-0.3197947195926272,-100.0,0.8197419033300246,4.180258096669975,509.9480799613365
2011-06-23,1308801600000,47.3186,19.29,0.1858,23.22544555977945,1.2602443469078928,4.795455653092102,380.51792613536605,1.253018765039652,-1.253018765039652,-100.0,2.513263111947545,3.5424368880524497,140.949702846965,2.7599295069388603,5.661700493061132,205.1393152914523,0.3871352041640304,-0.3871352041640304,-100.0,0.8658835608756217,4.134116439124378,477.44484661930386
2011-06-24,1308888000000,46.6214,21.1,0.1858,23.542125410474423,1.2585510093148995,2.5786489906850956,204.89030413545174,1.2514318903529684,-1.2514318903529684,-100.0,2.509982899667868,1.3272171003321276,52.877535560411616,2.731516926271944,3.436753073728049,125.81847985905151,0.3936837632581121,-0.3936837632581121,-100.0,0.8577481270948564,4.142251872905144,482.9217041761097
2011-06-27,1309147200000,47.4343,20.56,0.18555,23.700140283397023,1.2890576595457617,4.706642340454238,365.12271624162764,1.2818241554967749,-1.2818241554967749,-100.0,2.5708818150425365,3.4248181849574637,133.21569917833028,2.785394185755792,5.582020814244204,200.40326223089215,0.4068073569092583,-0.4068073569092583,-100.0,0.8750167985875166,4.124983201412483,471.4176011330501
2011-06-28,1309233600000,47.8943,19.17,0.18555,23.06160920345745,1.2666032424522022,2.7947967575477968,220.65289775643882,1.2592995906016708,-1.2592995906016708,-100.0,2.5259028330538733,1.5354971669461257,60.79003304690368,2.7870285706185167,3.66908642938148,131.6486837652766,0.38537510136051795,-0.38537510136051795,-100.0,0.8739244892411528,4.126075510758847,472.131810191245
2011-06-29,1309320000000,47.72,17.27,0.18555,22.950455026989985,1.2559308439652916,4.409769156034709,351.11560299864533,1.2486537720317337,-1.2486537720317337,-100.0,2.5045846159970253,3.1611153840029758,126.21315981151623,2.7725264013802193,5.279173598619778,190.41021921348343,0.3796131830433467,-0.3796131830433467,-100.0,0.869040588988387,4.130959411011613,475.34711995676594
2011-06-30,1309406400000,47.9528,16.52,0.18555,22.75669591994095,1.2514376414475024,4.651462358552493,371.6895036953083,1.2441250686265626,-1.2441250686265626,-100.0,2.495562710074065,3.4073372899259304,136.5358312244057,2.778446803301108,5.522093196698883,198.74748691024112,0.3738598591212128,-0.3738598591212128,-100.0,0.8702652095053498,4.12973479049465,474.5375025208638
2011-07-01,1309492800000,49.0371,15.87,0.18505,23.690688466371242,1.3320752018502908,4.403624798149703,330.58379827452245,1.3246174276254017,-1.3246174276254017,-100.0,2.6566926294756925,3.0790073705243017,115.89625899372312,2.8791100927774167,5.308444907222572,184.37797569948523,0.4201702072637694,-0.4201702072637694,-100.0,0.9044472203616323,4.095552779638368,452.8238561008359
2011-07-05,1309838400000,49.9186,16.06,0.18505,23.718454009827234,1.3576050252966638,3.0780949747033404,226.72978645101253,1.3500131887398048,-1.3500131887398048,-100.0,2.7076182140364686,1.7280817859635356,63.82294878225621,2.9320249071154123,3.9996050928845865,136.4110203558769,0.4288826623863997,-0.4288826623863997,-100.0,0.9211305263534051,4.078869473646595,442.811236513258
2011-07-06,1309924800000,50.2514,16.34,0.18505,23.737164334031878,1.3677306326957572,2.729469367304244,199.56190949123803,1.3600881824757316,-1.3600881824757316,-100.0,2.7278188151714886,1.3693811848285122,50.20059166731805,2.95235921864883,3.657410781351168,123.88095453455729,0.4325288909398104,-0.4325288909398104,-100.0,0.9275592915359212,4.072440708464079,439.0490985994686
2011-07-07,1310011200000,51.0286,15.95,0.18525,23.921927514145164,1.3996645689272924,-0.13546456892728995,-9.678359510886988,1.391895531783728,-1.391895531783728,-100.0,2.7915601007110205,-1.5273601007110182,-54.713495164298784,3.005937438421242,0.8096925615787569,26.93644089958233,0.4471268531348578,-0.4471268531348578,-100.0,0.9447686786488703,4.05523132135113,429.230076419403
2011-07-08,1310097600000,51.3871,15.95,0.18575,23.724461912951746,1.3979101806305394,-1.3979101806305394,-100.0,1.3900654475673484,-0.864365447567355,-62.18163677688828,2.787975628197888,-2.2622756281978944,-81.14402455017877,3.0185587378611345,-0.9749037378611334,-32.29699411288987,0.4417512414511169,-0.4417512414511169,-100.0,0.9483142061162315,4.0516857938837685,427.25140757694896
2011-07-11,1310356800000,50.5714,18.39,0.18575,24.215891159523746,1.4041255831941868,-1.055525583194182,-75.17316085025749,1.3964053745497689,-1.3964053745497689,-100.0,2.8005309577439554,-2.4519309577439508,-87.55236041808197,2.9915628411616737,-0.11439284116167416,-3.8238488454166477,0.4556586429494818,-0.4556586429494818,-100.0,0.9407467316002871,4.059253268399713,431.4926783210388
2011-07-12,1310443200000,50.5357,19.87,0.18575,24.17280042045383,1.4006454442415477,1.4350545557584553,102.45666108138741,1.3929306855441084,-1.3929306855441084,-100.0,2.793576129785656,0.04212387021434694,1.5078833816345287,2.9876084470244564,2.3748765529755427,79.49089029189315,0.4534944262618907,-0.4534944262618907,-100.0,0.9394362592822176,4.060563740717782,432.23408726210783
2011-07-13,1310529600000,51.1457,19.91,0.1865,22.8146513188106,1.338171267299657,1.2561287327003468,93.86905573268908,1.330331862910448,-1.330331862910448,-100.0,2.6685031302101048,-0.07420313021010116,-2.7807023859199576,2.9658987437955564,2.1856862562044483,73.69389331907384,0.4011663096258147,-0.4011663096258147,-100.0,0.9291655532846332,4.0708344467153665,438.11723673190664
2011-07-14,1310616000000,51.11,20.8,0.1865,22.705791555760474,1.3308775851060377,0.9477224148939598,71.21033711139181,1.3230436526672946,-1.3230436526672946,-100.0,2.653921237773332,-0.3753212377733348,-14.142139277962643,2.9592858804901496,1.874814119509843,63.353599321715926,0.3963436446733493,-0.3963436446733493,-100.0,0.9267000079939454,4.073299992006055,439.54893243431025
2011-07-15,1310702400000,52.1314,19.53,0.1865,23.33932255304773,1.3952246173114986,1.2704753826885025,91.05884220539491,1.387234128844721,-1.387234128844721,-100.0,2.7824587461562205,-0.11675874615621852,-4.1962435675825525,3.045579485628608,2.2266905143713918,73.11221148154675,0.4314185215851687,-0.4314185215851687,-100.0,0.9558156072595523,4.044184392740448,423.1134501282785
2011-07-18,1310961600000,53.4,20.95,0.1865,24.0231349488173,1.4709136121899318,0.8390863878100703,57.045252750147455,1.4627286778868864,-1.4627286778868864,-100.0,2.9336422900768184,-0.6236422900768162,-21.25829356177184,3.1502186430037327,1.829781356996264,58.08426539091165,0.4724429554158451,-0.4724429554158451,-100.0,0.9902857224710413,4.009714277528959,404.90478520922164
2011-07-19,1311048000000,53.8357,19.21,0.18625,23.400765715846905,1.4446133061735935,0.4324866938264051,29.937886628771988,1.436372649986481,-1.436372649986481,-100.0,2.8809859561600746,-1.003885956160076,-34.84522213701126,3.1478829109272013,1.4210020890727932,45.14151667268465,0.4482692875494578,-0.4482692875494578,-100.0,0.9881033624370232,4.011896637562977,406.01993577556266
2011-07-20,1311134400000,55.2714,19.09,0.18625,23.37538696161904,1.481535203534282,-1.481535203534282,-100.0,1.473074784065787,-1.1773747840657904,-79.92634160881877,2.954609987600069,-2.6589099876000724,-89.99191090394358,3.2306669630756986,-0.7627969630757008,-23.611129583889195,0.4590595645806346,-0.4590595645806346,-100.0,1.0140152194851524,3.9859847805148476,393.08924599165863
2011-07-21,1311220800000,55.3271,17.56,0.18725,23.368886881440115,1.482639337266935,-1.482639337266935,-100.0,1.4741249244236556,-0.5798249244236544,-39.33349981517685,2.9567642616905907,-2.062464261690589,-69.75409870894927,3.2336575116882496,-1.3616025116882542,-42.107196163064884,0.4592138194871378,-0.4592138194871378,-100.0,1.0149111049365178,3.985088895063482,392.6539847362048
2011-07-22,1311307200000,56.1857,17.52,0.18725,23.445280500468588,1.510553853730304,-1.510553853730304,-100.0,1.5019073089866133,1.2480926910133867,83.10051382967944,3.0124611627169173,-0.2624611627169173,-8.712516063782395,3.2874035844216394,-3.228118584421644,-98.19660110243427,0.469904366915145,-0.469904366915145,-100.0,1.0320029420714683,3.9679970579285317,384.4947428118611
2011-07-25,1311566400000,56.9286,19.35,0.18725,22.517788094472323,1.4701742975770422,-1.4701742975770422,-100.0,1.4614134262682337,1.2185865737317665,83.38410964537711,2.931587723845276,-0.25158772384527595,-8.581961296906915,3.2875079282686954,-3.1210779282686967,-94.937502703221,0.4327551005253199,-0.4327551005253199,-100.0,1.0286583257429138,3.9713416742570864,386.07004627983923
2011-07-26,1311652800000,57.63,20.23,0.18725,22.53038261304289,1.4891175159849688,-1.4891175159849688,-100.0,1.4802487046401112,1.302651295359894,88.00219120452492,2.96936622062508,-0.1864662206250749,-6.279663967680683,3.3286010546212665,-3.230001054621276,-97.03779460554159,0.4386756838436643,-0.4386756838436643,-100.0,1.0415730207964469,3.958426979203553,380.0431558967139
2011-07-27,1311739200000,56.0843,22.98,0.18725,24.36519405057648,1.5667966158597757,-1.5667966158597757,-100.0,1.5581656757919615,-0.3509656757919615,-22.524284884762192,3.124962291651737,-1.9177622916517367,-61.36913385403062,3.324830024267662,-1.727815024267663,-51.967018213156244,0.5124156312032415,-0.5124156312032415,-100.0,1.04575004458872,3.9542499554112798,378.12572668514065
2011-07-28,1311825600000,55.9743,23.74,0.18725,23.509228695019804,1.508961654199762,-1.508961654199762,-100.0,1.5003476422813091,0.5482523577186917,36.54168822400807,3.0093092964810717,-0.9607092964810704,-31.92457809519525,3.2780121722277755,-2.5278971722277817,-77.11677197677375,0.4711138609052448,-0.4711138609052448,-100.0,1.0292337813760644,3.9707662186239356,385.79827930978934
2011-07-29,1311912000000,55.7828,25.25,0.18825,23.45425023117825,1.5003161311646238,-1.5003161311646238,-100.0,1.4916857478132073,0.014014252186797194,0.9394909220887784,2.992001878977831,-1.4863018789778266,-49.67583374264449,3.2642794273764015,-1.9808394273764092,-60.68228751386242,0.4669405631925514,-0.4669405631925514,-100.0,1.024745184620656,3.975254815379344,387.92617667687983
2011-08-01,1312171200000,56.6786,23.66,0.1911,22.72267298779864,1.4770792308097995,-1.4770792308097995,-100.0,1.4681775076223396,0.2647224923776612,18.03068709357697,2.945256738432138,-1.2123567384321383,-41.16302401119426,3.2826477388360336,-2.1816177388360387,-66.45908767565784,0.4402611018079501,-0.4402611018079501,-100.0,1.0279164058143895,3.9720835941856105,386.4208773901842
2011-08-02,1312257600000,55.5586,24.79,0.19205999999999998,23.137754880884557,1.4742723525793018,-1.4185723525793,-96.22186498291498,1.46550270117309,-1.46550270117309,-100.0,2.939775053752392,-2.8840750537523903,-98.10529720874712,3.2367269251899984,-0.40309692518999896,-12.453844099509164,0.4504657563541041,-0.4504657563541041,-100.0,1.0150369448189858,3.984963055181014,392.5929076297477
2011-08-03,1312344000000,56.0814,23.38,0.20083,21.993546101176253,1.4149949649656612,-1.3592949649656667,-96.06359023324535,1.4057386103961351,-1.4057386103961351,-100.0,2.8207335753617966,-2.7650335753618016,-98.02533637042092,3.2153857905591035,-0.3556157905591135,-11.059817195288334,0.4025222537180593,-0.4025222537180593,-100.0,1.0032163566780758,3.9967836433219244,398.39697755291485
2011-08-04,1312430400000,53.91,31.66,0.20556,25.384318684609127,1.5692417823065803,1.7350582176934246,110.566659469334,1.5601342725774323,-1.5601342725774323,-100.0,3.1293760548840126,0.1749239451159923,5.589738722611773,3.243684506946892,2.756115493053109,84.96866717926567,0.5395323727042101,-0.5395323727042101,-100.0,1.0206018998732223,3.9793981001267777,389.90698534081633
2011-08-05,1312516800000,53.3743,32.0,0.20506,24.935825080245994,1.5262791547265309,3.9037208452734684,255.76715983996482,1.5172840766442803,-1.5172840766442803,-100.0,3.0435632313708108,2.3864367686291885,78.40930472649801,3.1907628464560105,4.907952153543988,153.8175160524783,0.5135025222778768,-0.5135025222778768,-100.0,1.0037815543664035,3.9962184456335965,398.1163459569695
2011-08-08,1312776000000,50.4586,48.0,0.2055,30.01266764056241,1.7356484128905656,6.87005158710944,395.8204631817103,1.7271264677025044,-1.7271264677025044,-100.0,3.4627748805930696,5.142925119406937,148.52034269481896,3.2465973950917264,7.882032604908275,242.77825814880828,0.7155715471630639,-0.7155715471630639,-100.0,1.0115549205394405,3.9884450794605595,394.2885352516112
2011-08-09,1312862400000,53.43,35.06,0.20578000000000002,33.71025499686548,2.0635658126773144,3.3835341873226845,163.96541203271897,2.054529734059507,-2.054529734059507,-100.0,4.118095546736821,1.3290044532631775,32.272307385298056,3.6254054212098055,4.493194578790188,123.9363341959918,0.9453211465228932,-0.9453211465228932,-100.0,1.1092085875366138,3.8907914124633862,350.7718436533431
2011-08-10,1312948800000,51.9557,42.99,0.20800000000000002,34.90227054809293,2.077413092312536,3.3696869076874627,162.20591466170038,2.068531561988266,-2.068531561988266,-100.0,4.145944654300802,1.3011553456991969,31.38380885884334,3.585557645397934,4.45932735460206,124.36914409466013,0.9793351915898859,-0.9793351915898859,-100.0,1.0891963703983798,3.91080362960162,359.0540453390623
2011-08-11,1313035200000,53.3857,39.0,0.20722,35.55003010518897,2.1740719070490147,2.1973280929509857,101.06970638029806,2.164980145901154,-2.164980145901154,-100.0,4.339052052950169,0.032347947049832015,0.7455072364904747,3.718032130707357,3.32265286929264,89.36589982240156,1.040109957616906,-1.040109957616906,-100.0,1.1248701882842482,3.8751298117157518,344.49573400344474
2011-08-12,1313121600000,53.8557,36.36,0.20833000000000002,35.57871517685883,2.1950001712975684,1.5449998287024336,70.3872304387617,2.185779241882109,-2.185779241882109,-100.0,4.3807794131796784,-0.6407794131796756,-14.627064107630613,3.7523107333472936,2.680474266652709,71.4352956654408,1.0507658504026145,-1.0507658504026145,-100.0,1.1350133914794946,3.864986608520505,340.52343677482776
2011-08-15,1313380800000,54.7728,31.87,0.21022,35.36623107688737,2.219126549292369,0.04517345070763668,2.03564103732802,2.2096635273780194,-2.2096635273780194,-100.0,4.4287900766703885,-2.1644900766703827,-48.87316940290991,3.804863846301728,1.1980761536982742,31.488016446706403,1.057233975483106,-1.057233975483106,-100.0,1.1524295518949135,3.8475704481050865,333.8660000325933
2011-08-16,1313467200000,54.3543,32.85,0.21022,35.252652097810184,2.195119793627363,0.1662802063726332,7.574994624683359,2.1857290753869414,-2.1857290753869414,-100.0,4.380848869014304,-2.019448869014308,-46.09720466044487,3.7697527808482216,1.3093622191517724,34.7333709999189,1.0431165985198234,-1.0431165985198234,-100.0,1.142612476867118,3.857387523132882,337.5936812548463
2011-08-17,1313553600000,54.3486,31.58,0.21244000000000002,35.243587590878874,2.194374558849613,-0.7472745588496146,-34.05410237901083,2.184885675031456,-2.184885675031456,-100.0,4.3792602338810696,-2.9321602338810706,-66.95560613630117,3.7689394802155576,0.3955905197844416,10.496069832403265,1.0424950405883084,-1.0424950405883084,-100.0,1.1423906344431476,3.8576093655568524,337.6786581795836
2011-08-18,1313640000000,52.2928,42.67,0.213,36.971703735093925,2.214590559582682,-0.03309055958268203,-1.4942066577271795,2.205436539197713,-2.205436539197713,-100.0,4.420027098780395,-2.238527098780395,-50.64509897231322,3.715284535172323,1.0808554648276711,29.092131560726852,1.0919482158066067,-1.0919482158066067,-100.0,1.1134883233911061,3.886511676608894,349.0392844688843
2011-08-19,1313726400000,50.8614,43.05,0.21544000000000002,37.82873706828399,2.2037990399115976,0.4491009600883977,20.378489687808045,2.194793607098873,-2.194793607098873,-100.0,4.398592647010472,-1.7456926470104754,-39.68752705929578,3.656889545450518,1.5390804545494774,42.08714634173801,1.1052643842784384,-1.1052643842784384,-100.0,1.0895292228204347,3.9104707771795653,358.91380380387005
2011-08-22,1313985600000,50.92,42.44,0.21678000000000008,37.5373139365766,2.1894191416743403,0.10488085832566084,4.790350843715294,2.180347261452664,-2.180347261452664,-100.0,4.369766403127003,-2.0754664031270043,-47.49604925429882,3.6463934929933397,1.1939065070066592,32.74211928308856,1.0917752067827529,-1.0917752067827529,-100.0,1.0885720546699114,3.9114279453300886,359.31732112268435
2011-08-23,1314072000000,53.3714,36.27,0.21839,39.9076625501669,2.439312633099984,-1.775012633099987,-72.76691839390115,2.429733399666848,-2.429733399666848,-100.0,4.869046032766832,-4.204746032766835,-86.35667037178308,3.9484207500051336,-0.6155507500051414,-15.58979624966111,1.2707504782436698,-1.2707504782436698,-100.0,1.1589829214231784,3.8410170785768214,331.41274194620803
2011-08-24,1314158400000,53.74,35.9,0.21894,39.82173066076992,2.450898280458216,-2.2808982804582207,-93.06376762530464,2.441228600708844,-2.441228600708844,-100.0,4.8921268811670595,-4.722126881167067,-96.52502880384328,3.9710613939179567,-1.1140613939179644,-28.05449937450605,1.2748751981560529,-1.2748751981560529,-100.0,1.1663534025527913,3.833646597447209,328.68653609245086
2011-08-25,1314244800000,53.3886,39.76,0.22083000000000005,39.887949534460056,2.4389482575705195,-2.4389482575705195,-100.0,2.429258886622246,-1.869258886622252,-76.94770190678834,4.868207144192766,-4.308207144192771,-88.4967918699184,3.9487011592128884,-1.8392711592128848,-46.579142990388135,1.2700662568120258,-1.2700662568120258,-100.0,1.1591926298102204,3.8408073701897796,331.3346954956559
2011-08-26,1314331200000,54.7971,35.59,0.22094,40.17779569132536,2.521429076288225,-1.7742290762882256,-70.3660115992655,2.5114791266418166,-2.5114791266418166,-100.0,5.0329082029300425,-4.285708202930042,-85.15371292556067,4.068862663718981,-0.5818076637189833,-14.299024366362007,1.3195552115549027,-1.3195552115549027,-100.0,1.1919239150869139,3.808076084913086,319.4898631290073
2011-08-29,1314590400000,55.71,32.28,0.22094,39.87170566950816,2.543965812431068,-1.0696658124310687,-42.0471771752653,2.533850100198098,-2.533850100198098,-100.0,5.077815912629166,-3.6035159126291667,-70.96586356482065,4.119488513494994,0.1403114865050057,3.4060414550340568,1.3243785868736708,-1.3243785868736708,-100.0,1.2094715133244271,3.790528486675573,313.4037011137778
2011-08-30,1314676800000,55.7128,32.89,0.2215,39.82219775644922,2.54095668721314,-0.7980566872131405,-31.407724941916666,2.5308148280720246,-2.5308148280720246,-100.0,5.071771515285164,-3.328871515285165,-65.6352815826325,4.116938281314823,0.4116017186851693,9.997762671188658,1.3216635151307763,-1.3216635151307763,-100.0,1.2091513129412483,3.7908486870587517,313.5131762655536
2011-08-31,1314763200000,54.9757,31.62,0.2215,39.298211651936604,2.474447985077248,0.8969520149227463,36.24857019957707,2.464440306310717,-2.464440306310717,-100.0,4.938888291387965,-1.5674882913879706,-31.737674531356177,4.033549218625929,2.0866357813740635,51.73200246915292,1.2752569237977234,-1.2752569237977234,-100.0,1.1891833825129936,3.8108166174870064,320.4565984965206
2011-09-01,1314849600000,54.4328,31.82,0.2215,39.397133367571705,2.456160304877681,3.396739695122317,138.29470692025853,2.4462514546627148,-2.4462514546627148,-100.0,4.902411759540397,0.9504882404596025,19.38817641357631,3.999116807372459,4.575423192627532,114.4108415186233,1.2680633996682469,-1.2680633996682469,-100.0,1.1781880549944679,3.821811945005532,324.38046955275547
2011-09-02,1314936000000,53.4357,33.92,0.22178,39.429724837343116,2.4131627443229604,4.149737255677046,171.96259412836662,2.4034231091297817,-2.4034231091297817,-100.0,4.816585853452743,1.7463141465472631,36.25626532319418,3.927615764490668,5.3070692355093385,135.12190483321268,1.246578111057147,-1.246578111057147,-100.0,1.1568449980726347,3.8431550019273653,332.2100202127567
2011-09-06,1315281600000,54.2486,37.0,0.22439,39.497816758553746,2.454146709785164,3.617253290214833,147.39352279927422,2.444142555617965,-2.444142555617965,-100.0,4.898289265403129,1.173110734596868,23.94939684110961,3.991144359662897,4.792685640337098,120.08299395970484,1.2692104132040676,-1.2692104132040676,-100.0,1.1749321424138972,3.825067857586103,325.55649126489163
2011-09-07,1315368000000,54.8471,33.38,0.226,39.460717906130405,2.478933597307769,-0.3803335973077644,-15.342629496845875,2.468746506822999,-2.468746506822999,-100.0,4.947680104130769,-2.8490801041307634,-57.58416154981594,4.033180019763228,0.807774980236772,20.028240154878908,1.2811472838027065,-1.2811472838027065,-100.0,1.1875992230202925,3.8124007769797075,321.01745294881897
2011-09-08,1315454400000,54.8771,34.32,0.22610999999999998,38.712640612226345,2.4334171049418174,-0.8377171049418166,-34.42554518255703,2.423219481802356,-2.423219481802356,-100.0,4.856636586744172,-3.2609365867441724,-67.14392828247959,3.994277049206204,0.3452779507937933,8.644316519366416,1.2407343072237254,-1.2407343072237254,-100.0,1.1824851745786304,3.8175148254213696,322.8382822458397
2011-09-09,1315540800000,53.9257,38.52,0.225,39.016109581398794,2.409891745339632,-0.2112917453396328,-8.767686172967696,2.3999201064442492,-2.3999201064442492,-100.0,4.809811851783881,-2.6112118517838816,-54.28927226780037,3.9413670766108946,0.9535179233891,24.192568336187854,1.235609019660295,-1.235609019660295,-100.0,1.1643110867839543,3.8356889132160457,329.4384942954497
2011-09-12,1315800000000,54.2771,38.59,0.22610999999999998,39.07377956357471,2.429193306570664,1.2608066934293412,51.902279247148286,2.4191071793718386,-2.4191071793718386,-100.0,4.848300485942502,-1.1583004859424977,-23.890855966971394,3.970215447576415,2.433639552423585,61.297417849431326,1.2467786267375374,-1.2467786267375374,-100.0,1.1723285526343012,3.8276714473656988,326.5015970791348
2011-09-13,1315886400000,54.9457,36.91,0.22860999999999998,38.950055592459975,2.4514084450902547,-0.5728084450902564,-23.36650370269761,2.4410851932211517,-2.4410851932211517,-100.0,4.892493638311406,-3.013893638311408,-61.60240280560941,4.012386778471537,0.6134982215284595,15.290106746941357,1.2552946891958854,-1.2552946891958854,-100.0,1.1857905040252663,3.8142094959747337,321.6596424939377
2011-09-14,1315972800000,55.6143,34.6,0.22899999999999998,38.703933266148894,2.4656170440165432,-0.8513170440165432,-34.52754539000628,2.4551503512279806,-2.4551503512279806,-100.0,4.9207673952445266,-3.3064673952445247,-67.19414127235369,4.047533443405263,0.3474815565947296,8.585020024007187,1.25687508525613,-1.25687508525613,-100.0,1.1982752659718507,3.8017247340281495,317.26639462467693
2011-09-15,1316059200000,56.1371,31.97,0.22939,38.70373773169151,2.4887910541449467,-0.813091054144941,-32.6701212137026,2.47820797838742,-2.47820797838742,-100.0,4.966999032532367,-3.2912990325323603,-66.26333145980763,4.085582405027573,0.3969725949724321,9.71642609592042,1.268673483057924,-1.268673483057924,-100.0,1.2095344953294958,3.7904655046705042,313.3821746553763
2011-09-16,1316145600000,57.2143,30.98,0.22994,37.197109852299754,2.438124979478552,-1.802424979478552,-73.92668524580891,2.427312968755828,-2.427312968755828,-100.0,4.86543794823438,-4.22973794823438,-86.93437247040241,4.078217753037976,-0.5818027530379766,-14.266103191880223,1.2072313428514008,-1.2072313428514008,-100.0,1.2200816259044274,3.7799183740955726,309.80864672013877
2011-09-19,1316404800000,58.8043,32.73,0.2305,37.72679221457873,2.541463821915148,-2.541463821915148,-100.0,2.530324281687101,-1.5517242816871004,-61.32511523987289,5.071788103602249,-4.093188103602248,-80.70502986303889,4.222475726546904,-2.2608607265469094,-53.543486640616344,1.271678163330268,-1.271678163330268,-100.0,1.258646118356833,3.741353881643167,297.2522480367649
2011-09-20,1316491200000,59.0643,32.86,0.23071999999999998,33.25865937439435,2.2512868719304504,-2.2512868719304504,-100.0,2.2400874007379805,0.1799125992620212,8.031499092524259,4.491374272668431,-2.0713742726684288,-46.11894148464668,3.982780966739533,-3.4495659667395344,-86.61199286496263,1.0189264691066882,-1.0189264691066882,-100.0,1.2211609316312924,3.7788390683687076,309.44644317442516
2011-09-21,1316577600000,58.8771,37.32,0.23183,29.445569511724443,1.9876899417585887,-1.9876899417585887,-100.0,1.976472261412596,0.12782773858740626,6.467469393982137,3.964162203171185,-1.8598622031711831,-46.91690470393369,3.7581364298428848,-2.918581429842888,-77.66033735941046,0.8036246335141932,-0.8036246335141932,-100.0,1.1728476278984028,3.8271523721015974,326.3128373256276
2011-09-22,1316664000000,57.4028,41.35,0.2335,29.212922855389905,1.922696679636687,-1.7440966796366837,-90.71096331046084,1.911681117150163,-1.911681117150163,-100.0,3.8343777967868498,-3.6557777967868463,-95.34213868675992,3.651754679802551,-0.6030146798025484,-16.51301176220176,0.7711498954403506,-0.7711498954403506,-100.0,1.1405312217098125,3.8594687782901875,338.3922074929536
2011-09-23,1316750400000,57.7571,41.25,0.23456,28.345644617731253,1.8773514424172857,-1.8773514424172857,-100.0,1.8662175797696392,-1.286217579769641,-68.92109439502805,3.7435690221869247,-3.163569022186927,-84.50676355738265,3.6284120416299857,-1.3205570416299892,-36.394902962474944,0.7299798721147326,-0.7299798721147326,-100.0,1.1362377076549066,3.8637622923450934,340.048765000024
2011-09-26,1317009600000,57.5957,39.02,0.23578000000000002,28.326042641810044,1.870843178026302,-1.870843178026302,-100.0,1.8596826861963287,-1.3682826861963306,-73.5761372815125,3.7305258642226313,-3.2391258642226326,-86.82759434232212,3.617283659685953,-1.2288986596859528,-33.97296909230072,0.7268961924474855,-0.7268961924474855,-100.0,1.1327864937488432,3.867213506251157,341.3894434292734
2011-09-27,1317096000000,57.0371,37.71,0.23878000000000002,28.180605005716558,1.8432877949126367,-0.8475877949126378,-45.98239066367872,1.8320949326837592,-1.8320949326837592,-100.0,3.675382727596397,-2.6796827275963966,-72.90894380811434,3.5747488207267395,0.27280617927326034,7.631478264752581,0.7122606016093016,-0.7122606016093016,-100.0,1.1198343310744576,3.8801656689255424,346.4946163244169
2011-09-28,1317182400000,56.7157,41.08,0.23889000000000002,28.130475458266787,1.8296546796039868,-1.8296546796039868,-100.0,1.818519761643,-1.5714197616430037,-86.41202558190813,3.6481744412469865,-3.4010744412469904,-93.22674932409387,3.5520252649697714,-0.9633402649697728,-27.120873110624434,0.7056620929068398,-0.7056620929068398,-100.0,1.1128576687361602,3.88714233126384,349.29375431076943
2011-09-29,1317268800000,55.7957,38.84,0.23944000000000001,28.597249590556192,1.829747323478628,-1.829747323478628,-100.0,1.8187678101381728,-1.054467810138174,-57.97704381286943,3.648515133616802,-2.8842151336168023,-79.05175195909514,3.5181611071576526,-1.4926761071576564,-42.427736015864255,0.7179455694842307,-0.7179455694842307,-100.0,1.100822240653942,3.899177759346058,354.20593946482734
2011-09-30,1317355200000,54.4743,42.96,0.23944000000000001,27.12337216420666,1.694667798869645,-1.2232677988696423,-72.18333880454743,1.6839483114618083,-1.6839483114618083,-100.0,3.3786161103314534,-2.9072161103314507,-86.0475418157597,3.3622045894098704,-0.16708958940986918,-4.969643725315256,0.6283060763724269,-0.6283060763724269,-100.0,1.0556422350893815,3.9443577649106185,373.6453159792957
2011-10-03,1317614400000,53.5143,45.45,0.24,26.335553695084,1.6166357092517636,-0.9509357092517624,-58.821891896220045,1.6060805048677942,-1.6060805048677942,-100.0,3.2227162141195578,-2.5570162141195567,-79.34351162899804,3.265501445390932,0.07591355460906613,2.3247135509988452,0.5797590012261633,-0.5797590012261633,-100.0,1.0263215036416309,3.973678496358369,387.1767747493179
