Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI,100-Straps,100-Straps-P,100-Straps-ROI
2015-11-19,1447909200000,13.07,16.99,0.148966667,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,1447995600000,12.85,15.47,0.147933333,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,1448254800000,12.12,15.62,0.1481,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,1448341200000,12.02,15.93,0.1477,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,1448427600000,11.9,15.19,0.1482,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,1448600400000,12.05,15.12,0.14800000000000002,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,1448859600000,12.04,16.13,0.146966667,42.74175166503112,0.24037917501929496,0.07962082498070533,33.12301282934109,0.24013678312082296,-0.24013678312082296,-100.0,,,,0.05391422851398176,-0.05391422851398176,-100.0,0.6556597170205869,-0.3736597170205869,-56.98988474060157,0.1864649465053132,-0.1864649465053132,-100.0,0.7208951331594129,-0.08089513315941232,-11.221484157463973
2015-12-01,1448946000000,11.91,14.67,0.1464,15.546969865285876,0.0865756108267215,0.12342438917327755,142.56253925866932,0.08633676061903639,-0.08633676061903639,-100.0,,,,0.00025110176979346865,-0.00025110176979346865,-100.0,0.5955003090517259,-0.21000030905172373,-35.26451722353058,0.08632450905692803,-0.08632450905692803,-100.0,0.2594879822724794,0.16051201772751877,61.85720676611938
2015-12-02,1449032400000,11.93,15.91,0.146966667,15.218847287559733,0.08489376220294886,-0.02489376220294837,-29.323429138924013,0.08465358484839848,-0.08465358484839848,-100.0,,,,0.0002037269500013705,-0.0002037269500013705,-100.0,0.596451540727724,-0.0599515407277238,-10.051368239333842,0.0846900352529475,-0.0846900352529475,-100.0,0.2544411092542962,-0.1344411092542952,-52.83780975814355
2015-12-03,1449118800000,11.92,18.11,0.148733333,13.243679274389102,0.0738312161572372,0.05616878384276358,76.07728379164415,0.07358835543551656,-0.07358835543551656,-100.0,,,,4.274281887893528e-05,-4.274281887893528e-05,-100.0,0.5957877390610733,-0.129787739061074,-21.784224573941703,0.07378847333835828,-0.07378847333835828,-100.0,0.22125078774999096,0.0387492122500106,17.513705891884303
2015-12-04,1449205200000,12.04,14.81,0.1494,11.833155105379687,0.06664565306614723,-0.06664565306614723,-100.0,0.06639924791635643,0.023600752083643428,35.543703918715245,,,,9.176211359574436e-06,-9.176211359574436e-06,-100.0,0.6017504508040794,0.09024954919592076,14.997836574168954,0.06663647685478766,-0.06663647685478766,-100.0,0.19969055404865088,-0.10969055404865102,-54.93026676761434
2015-12-07,1449464400000,12.36,15.84,0.149133333,22.055870719298657,0.12741058555813378,-0.12741058555813378,-100.0,0.12715808293244546,-0.0971580829324461,-76.40731968573536,,,,0.00371615034443451,-0.00371615034443451,-100.0,0.6214510225874612,0.02654897741253848,4.272094895266192,0.12369443521369927,-0.12369443521369927,-100.0,0.381979254048713,-0.35197925404871366,-92.14617032678599
2015-12-08,1449550800000,12.12,17.6,0.152633333,26.50748262655836,0.15012899279753622,0.1998710072024652,133.13285027630272,0.14987558229665246,-0.14987558229665246,-100.0,,,,0.009563594284275334,-0.009563594284275334,-100.0,0.6152975132583478,-0.3592975132583493,-58.39411106273877,0.1405653985132609,-0.1405653985132609,-100.0,0.4501335678917249,0.24986643210827797,55.50939763914271
2015-12-09,1449637200000,11.99,19.61,0.151233333,28.451026509695417,0.1593968735251119,0.12060312647488748,75.66216564209289,0.15914848052785754,-0.15914848052785754,-100.0,,,,0.012990669644779572,-0.012990669644779572,-100.0,0.612229856997665,-0.2927298569976635,-47.8137179446281,0.14640620388033232,-0.14640620388033232,-100.0,0.47794222757808136,0.08205777242191736,17.168973086503765
2015-12-10,1449723600000,12.05,19.34,0.16016666699999998,28.51423986338015,0.16055741571911053,0.10944258428088904,68.16414165033332,0.16029303391572647,-0.16029303391572647,-100.0,,,,0.013181733805414429,-0.013181733805414429,-100.0,0.6154041329118645,-0.2829041329118631,-45.97046359979181,0.1473756819136961,-0.1473756819136961,-100.0,0.48140786535394753,0.05859213464605162,12.170996542188332
2015-12-11,1449810000000,11.95,24.39,0.191966667,28.3078107688583,0.1580990321579563,0.2319009678420443,146.68082699605188,0.1577847894855644,-0.1577847894855644,-100.0,,,,0.01267349727039202,-0.01267349727039202,-100.0,0.6098435424643807,-0.4023435424643811,-65.97487953033149,0.14542553488756427,-0.14542553488756427,-100.0,0.473982853801477,0.30601714619852416,64.56291482786345
2015-12-14,1450069200000,12.33,22.73,0.220433333,31.48910828370037,0.18146248118316244,-0.18146248118316244,-100.0,0.18109016584612905,-0.09109016584612917,-50.301000841496716,,,,0.020180829163758632,-0.020180829163758632,-100.0,0.6362898980598768,0.07021010194012334,11.034294612283214,0.1612816520194038,-0.1612816520194038,-100.0,0.5440151282124539,-0.45401512821245404,-83.45634241905637
2015-12-15,1450155600000,12.47,20.95,0.2442,26.98642751439959,0.15732999627453914,-0.15732999627453914,-100.0,0.15691285612838698,-0.14691285612838725,-93.62703589321087,,,,0.010698548211744985,-0.010698548211744985,-100.0,0.6337605510582875,-0.00026055105828781677,-0.041111908567476235,0.14663144806279416,-0.14663144806279416,-100.0,0.4715728486774653,-0.4615728486774655,-97.87943686154856
2015-12-16,1450242000000,12.27,17.86,0.266366667,29.23477897445673,0.1677043157589546,0.06229568424104581,37.14614257786,0.1672566089950287,-0.1672566089950287,-100.0,,,,0.014929404975279838,-0.014929404975279838,-100.0,0.6279593128731591,-0.24445931287315936,-38.92916433624697,0.15277491078367475,-0.15277491078367475,-100.0,0.5026652405129379,-0.042665240512937075,-8.487804024284614
2015-12-17,1450328400000,12.32,18.94,0.277933333,29.23468256994863,0.16839678821241755,0.1116032117875818,66.27395508684187,0.1679277370508192,-0.1679277370508192,-100.0,,,,0.01499156633666765,-0.01499156633666765,-100.0,0.6304990626169893,-0.2944990626169872,-46.708881912468,0.1534052218757499,-0.1534052218757499,-100.0,0.5047213134756543,0.05527868652434442,10.952318645646185
2015-12-18,1450414800000,12.34,20.7,0.369133333,27.285402000327203,0.1575165899445894,0.3324834100554108,211.0783443016197,0.15689261868925364,-0.15689261868925364,-100.0,,,,0.011143871839108477,-0.011143871839108477,-100.0,0.6274887020210063,-0.5004887020210056,-79.76059176986598,0.14637271810548091,-0.14637271810548091,-100.0,0.4719257985784324,0.508074201421568,107.65976408834277
2015-12-21,1450674000000,12.24,18.7,0.3795,17.088817899740267,0.09798001322926186,0.4020199867707381,410.3081572667867,0.09734371743997093,-0.09734371743997093,-100.0,,,,0.0006104324561121144,-0.0006104324561121144,-100.0,0.6119423218773559,-0.4999423218773558,-81.69762149210412,0.09736958077314976,-0.09736958077314976,-100.0,0.2933037438984947,0.7066962561015053,240.9434829260399
2015-12-22,1450760400000,12.46,16.6,0.382666667,20.45309446714143,0.11931506899748268,0.20068493100251586,168.19747303398026,0.11866193177792005,-0.11866193177792005,-100.0,,,,0.002355320661629967,-0.002355320661629967,-100.0,0.6246695265810907,-0.32166952658108805,-51.49435227641619,0.11695974833585272,-0.11695974833585272,-100.0,0.3572920697728854,0.2827079302271116,79.1251623375846
2015-12-23,1450846800000,12.5,15.57,0.382466667,14.721761538839855,0.0862493089594647,0.5037506910405352,584.0634517747696,0.08559441743900997,-0.08559441743900997,-100.0,,,,0.00015254508875350148,-0.00015254508875350148,-100.0,0.6244649089922749,-0.5894649089922748,-94.39520147633577,0.0860967638707112,-0.0860967638707112,-100.0,0.25809303535793937,0.9219069646420603,357.1994739662397
2015-12-24,1450933200000,12.6,15.74,0.382833333,15.037763786398553,0.08879861904391008,-0.08879861904391008,-100.0,0.08813785554890341,0.3518621444510961,399.2179549408993,,,,0.00019174497421163558,-0.00019174497421163558,-100.0,0.6294979433044556,0.4405020566955447,69.97672691084496,0.08860687406969844,-0.08860687406969844,-100.0,0.26573509363672354,0.17426490636327596,65.57843150423594
2015-12-28,1451278800000,12.83,16.91,0.382166667,17.41275169798572,0.1046456592763958,-0.1046456592763958,-100.0,0.10397400585246076,1.2160259941475395,1169.5480848098534,,,,0.0007478624721373728,-0.0007478624721373728,-100.0,0.6415426263770065,1.3199573736229944,205.7474155812856,0.10389779680425842,-0.10389779680425842,-100.0,0.31326532440525234,1.006734675594748,321.3680535839953
2015-12-29,1451365200000,12.74,16.08,0.382166667,16.786746643957724,0.10018800470395917,-0.10018800470395917,-100.0,0.09952106280053652,1.1204789371994641,1125.8711529690613,,,,0.0005457217293409339,-0.0005457217293409339,-100.0,0.6368454327307482,1.2201545672692529,191.59351776102343,0.09964228297461823,-0.09964228297461823,-100.0,0.29989707220845485,0.9201029277915458,306.8062388925202
2015-12-30,1451451600000,12.78,17.29,0.382166667,14.457281571072874,0.08660290112026914,-0.08660290112026914,-100.0,0.08593386520772928,1.5340661347922702,1785.1706438246995,,,,0.00012841907932774344,-0.00012841907932774344,-100.0,0.6384259313711613,1.6205740686288392,253.8390107601514,0.0864744820409414,-0.0864744820409414,-100.0,0.25913966744826755,1.3608603325517317,525.145511666369
2015-12-31,1451538000000,13.09,18.21,0.3833666670000001,19.427836680385692,0.11908263637545513,-0.11908263637545513,-100.0,0.11839522022426953,1.6616047797757298,1403.4390718039497,,,,0.0017485146862205314,-0.0017485146862205314,-100.0,0.655526727727473,1.7789732722725269,271.38073811875336,0.1173341216892346,-0.1173341216892346,-100.0,0.3565604929751798,1.4234395070248196,399.21402821369367
2016-01-04,1451883600000,12.16,20.7,0.351333333,62.192555564802,0.35332486502073296,-0.35332486502073296,-100.0,0.3527396444009101,-0.03273964440090982,-9.281532405158073,,,,0.1363367785330265,-0.1363367785330265,-100.0,0.743722296882213,0.1842777031177878,24.777756951795784,0.21698808648770648,-0.21698808648770648,-100.0,1.0593893744423761,-0.7393893744423758,-69.79392018459345
2016-01-05,1451970000000,11.51,19.34,0.351333333,65.09249170823354,0.3500122714321847,0.2299877285678153,65.70847577050615,0.34945833316457264,-0.34945833316457264,-100.0,,,,0.1419307596760775,-0.13743075967607732,-96.82943992530559,0.7168491244950843,-0.7168491244950843,-100.0,0.20808151175610726,-0.20808151175610726,-100.0,1.049482876028942,0.11051712397105806,10.530626701527074
