Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI
2013-02-12,1360645200000,37.889999,12.64,0.7675,50.99544871756424,7.742252104750262,177.90774189524967,2297.881023353584,7.452559479915428,-7.452559479915428,-100.0,7.015331786453404,176.7401622635466,2519.341460154909,8.605654480376835,-8.605654480376835,-100.0,0.726920318296858,4.273079681703142,587.833298113716
2013-02-13,1360731600000,38.450001,12.98,0.7659999999999999,51.007054809191004,7.858164755518086,177.2618412444819,2255.7664131438164,7.564762911546537,-7.564762911546537,-100.0,7.12054807116356,176.0769578788364,2472.80063443296,8.734976184993434,-8.734976184993434,-100.0,0.737616684354526,4.262383315645474,577.8588535284289
2013-02-14,1360818000000,38.27,12.66,0.765,50.94159144139004,7.811586231783378,178.73842076821663,2288.1194096145928,7.519937709712298,-7.519937709712298,-100.0,7.077222559402332,177.55928444059762,2508.883717450768,8.684491611227696,-8.684491611227696,-100.0,0.734363672381046,4.265636327618954,580.8615660124326
2013-02-15,1360904400000,37.040001,12.46,0.764,50.90676470353439,7.555410047835088,180.4145839521649,2387.886068524641,7.273502697506948,-7.273502697506948,-100.0,6.844548996454952,179.27344495354512,2619.2148678663484,8.400546328610407,-8.400546328610407,-100.0,0.7108610513801361,4.289138948619864,603.3723384186691
2013-02-19,1361250000000,39.279999,12.31,0.762,51.1264271156161,8.045198083584268,181.59480091641566,2257.1824712053863,7.747021984923452,-7.747021984923452,-100.0,7.292074700761003,180.383924349239,2473.698251204339,8.94298974716715,-8.94298974716715,-100.0,0.7531233828232642,4.246876617176736,563.9018405266208
2013-02-20,1361336400000,38.540001,14.68,0.7625,51.06146960312864,7.884082733187362,176.87591926681262,2243.4559003581835,7.591332753248402,-7.591332753248402,-100.0,7.144937113120369,175.68806483687962,2458.9168813572987,8.764549684184463,-8.764549684184463,-100.0,0.739145620066993,4.260854379933007,576.4566905702318
2013-02-21,1361422800000,35.16,15.22,0.76,51.636399314200105,7.270011782633678,190.83999221736642,2625.0300264057005,7.0038086359144565,-7.0038086359144565,-100.0,6.5973781621420775,189.75462583785796,2876.2126586396444,8.075864858086897,-8.075864858086897,-100.0,0.6726336204916006,4.327366379508399,643.3467266096071
2013-02-22,1361509200000,36.110001,14.17,0.76,51.62496108612818,7.4648553601578875,194.9451476398421,2611.5060270333074,7.191459572494797,-7.191459572494797,-100.0,6.774013392166773,193.83048955783318,2861.3833238353477,8.292447865120531,-8.292447865120531,-100.0,0.6908419679911146,4.309158032008885,623.7545244304423
2013-02-25,1361768400000,34.380001,18.99,0.7595,51.79240350804989,7.129275811137247,196.9807281888628,2762.9836943766772,6.869148786348827,-6.869148786348827,-100.0,6.472011501398297,195.91899244860167,3027.1731193041423,7.917878175370463,-7.917878175370463,-100.0,0.6572643097389497,4.34273569026105,660.7289679224915
2013-02-26,1361854800000,34.43,16.87,0.7559999999999999,51.62458135619878,7.116954226346839,207.38303877365314,2913.929641502047,6.857644850823838,-6.857644850823838,-100.0,6.458276532794428,206.32021646720557,3194.663706633402,7.90750168849527,-7.90750168849527,-100.0,0.658677693552411,4.341322306447589,659.0966035351477
