,Unnamed: 0,Date,Price,5-Day,5-Day-Vol-Mean,5-Day-Vol-No-Mean,5-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
48,48,2/18/18,10396.63,1.46896,1.1389915128878034,1.4798831063863542,9356.966999999999,10390.744261902797,0.15832496675347144,10391.762036421027,1.1760994849834379,10390.425401519813,0.17524586510088347,10391.519624813356,1.2694691586443998,10390.107273790156,0.1928994167733399,10391.279014011434,1.364639638052989,10389.78986516824,0.21127207619176672,10391.040129180314,1.4615360882627635,10389.47316273627,0.2303509255495909,10390.802901659375,1.5600898486557857
49,49,2/19/18,11159.7238,1.4706266666666663,1.2949436760681907,1.5502515455118209,10043.75142,11153.80432999334,0.5143769220479837,11154.89218515129,1.6022320799967789,11153.493953122488,0.5614359916800811,11154.656533978925,1.724016848117039,11153.184977356243,0.6098961659171855,11154.422879897636,1.8477987073117528,11152.877358819223,0.6597135693806007,11154.191134121802,1.9734888719601629,11152.57105667116,0.710847361801385,11153.961215498017,2.101006188657734
50,50,2/20/18,11228.2413,1.4706266666666663,1.1531329543725626,1.347854900854954,10105.41717,11221.957944960404,0.18999386199444218,11222.462081632018,0.6941305336088326,11221.618313279829,0.20999267595345486,11222.163177292716,0.7548566888395335,11221.279519065662,0.2308289563184587,11221.86586916421,0.8171790548665859,11220.941545719355,0.2524861045441945,11221.570101892434,0.8810422776223091,11220.604377462296,0.2749483420175826,11221.275824208995,0.9463950887167805
51,51,2/21/18,10456.1725,1.4741666666666666,1.141627485879268,1.2414996192144327,9410.555250000001,10450.405169336891,0.15514118631271653,10450.583906657312,0.33387850673414954,10450.092705811348,0.1717038746256781,10450.28700222208,0.36600028535774054,10449.780957905587,0.188982182721783,10449.991187097507,0.3992113746415261,10449.469912344006,0.20696283499554616,10449.696431498807,0.43348198979957436,10449.159556469145,0.22563317399297672,10449.402707524858,0.46878422970569805
52,52,2/22/18,9830.4263,1.4920866666666668,1.4027368194395955,1.4074340204559248,8847.38367,9826.012379421936,0.6769239224284695,9826.02740567295,0.6919501734431353,9825.786639448039,0.734008643003216,9825.80272825015,0.750097445114101,9825.562245276044,0.7924391654785969,9825.579406786914,0.8096006763481967,9825.339146810069,0.8521653939748048,9825.357390469364,0.8704090532708868,9825.117297822759,0.9131411011376295,9825.136632423795,0.9324757021746828
53,53,2/23/18,10149.4625,1.5410400000000002,1.1782697625276353,1.2862493877632262,9134.51625,10145.458306692524,0.11071072203247391,10145.595961287194,0.24836531670137632,10145.241322837657,0.12233264658308458,10145.39076182272,0.2717716316449167,10145.024824260265,0.13443984860879526,10145.186318214774,0.2959338031167282,10144.808801436544,0.14702280430404924,10144.982608845345,0.3208302131041787,10144.59324531692,0.16007246409743145,10144.779613515399,0.34644066257500206
54,54,2/24/18,9682.3825,1.56875,1.1637500096036912,1.1682805996689436,8714.14425,9679.036523068366,0.0716716328684627,9679.03953570416,0.07468426866365466,9678.854373237535,0.07939116673316478,9678.857669719637,0.08268764883532274,9678.67256480021,0.08745209410232155,9678.676153820823,0.09104111471397215,9678.491091889366,0.09584854795350306,9678.494981832459,0.09973849104587448,9678.309948898961,0.10457492224250059,9678.314147860872,0.10877388415201193
55,55,2/25/18,9586.46,1.6007266666666666,0.8611764651302488,1.0533919234226772,8627.814,9583.576763163119,0.0005754116062353621,9583.591737664285,0.01554991277336367,9583.41664917403,0.0006732141017327183,9583.433467734027,0.017491774097414516,9583.256544969836,0.0007808014897074409,9583.275313493934,0.019549325587933312,9583.096450890323,0.0008985135596178669,9583.117274631657,0.021722254892276787,9582.936367262751,0.0010266775706792774,9582.95935080016,0.02401021497982286
56,56,2/26/18,10313.0825,1.6230866666666666,0.8119138328226556,1.0560592880718058,9281.77425,10310.30839289421,0.00012687159237667167,10310.321823921271,0.013557898655655591,10310.154292818746,0.00015090598522106874,10310.16940137822,0.015259465458305522,10310.000195571074,0.0001777681673506697,10310.017081237906,0.017063434998102957,10309.846101295456,0.00020760240139063637,10309.864863290673,0.018969597620507796,10309.692010133625,0.0002405504265563823,10309.712747292788,0.020977709587911782
57,57,2/27/18,10564.4188,1.6370833333333332,1.0657324396648509,1.067356881971789,9507.97692,10561.782538972531,0.01350073335727471,10561.782821817393,0.013783578216686618,10561.637011374773,0.015182122310862176,10561.637325718953,0.015496466491261948,10561.491583565561,0.01696329980950347,10561.491930864551,0.017310598801868807,10561.346255268763,0.018843989724242758,10561.346636951246,0.019225672208557663,10561.201026179715,0.020823887388854257,10561.20144364853,0.021241356203041916
