Datetime,Timestamp,Price,VIX,10-Month-LIBOR,10-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Puts,100-Puts-P,100-Puts-ROI
2016-01-12,1452574800000,12.09,22.47,1.0481837840000001,,,,,,,,,,
2016-01-13,1452661200000,11.61,25.22,1.047386486,,,,,,,,,,
2016-01-14,1452747600000,10.82,23.95,1.050237838,,,,,,,,,,
2016-01-15,1452834000000,10.27,27.02,1.0565,,,,,,,,,,
2016-01-19,1453179600000,9.47,26.05,1.0527378379999999,,,,,,,,,,
2016-01-20,1453266000000,9.49,27.59,1.041082432,,,,,,,,,,
2016-01-21,1453352400000,10.02,26.69,1.0433364859999998,,,,,,,,,,
2016-01-22,1453438800000,9.85,22.34,1.047609459,,,,,,,,,,
2016-01-25,1453698000000,9.81,24.15,1.0395418920000001,,,,,,,,,,
2016-01-26,1453784400000,9.54,22.5,1.0432310809999998,,,,,,,,,,
2016-01-27,1453870800000,9.05,23.11,1.053724324,,,,,,,,,,
2016-01-28,1453957200000,8.74,22.42,1.051991892,,,,,,,,,,
2016-01-29,1454043600000,8.77,20.2,1.05037973,,,,,,,,,,
2016-02-01,1454302800000,8.76,19.98,1.050156757,,,,,,,,,,
2016-02-02,1454389200000,8.47,21.98,1.0508094590000001,,,,,,,,,,
2016-02-03,1454475600000,8.43,21.65,1.041547297,,,,,,,,,,
2016-02-04,1454562000000,8.9,21.84,1.043540541,,,,,,,,,,
2016-02-05,1454648400000,8.63,23.38,1.041931081,,,,,,,,,,
2016-02-08,1454907600000,8.37,26.0,1.036325676,,,,,,,,,,
2016-02-09,1454994000000,8.62,26.54,1.0358837840000001,,,,,,,,,,
2016-02-10,1455080400000,8.88,26.29,1.041232432,,,,,,,,,,
2016-02-11,1455166800000,8.62,28.14,1.045313514,,,,,,,,,,
2016-02-12,1455253200000,9.3,25.4,1.03937027,,,,,,,,,,
2016-02-16,1455598800000,9.93,24.11,1.0261229729999999,,,,,,,,,,
2016-02-17,1455685200000,9.84,22.31,1.0250391890000001,,,,,,,,,,
2016-02-18,1455771600000,9.98,21.64,1.035264865,,,,,,,,,,
2016-02-19,1455858000000,9.97,20.53,1.038585135,,,,,,,,,,
2016-02-22,1456117200000,10.38,19.38,1.04047027,,,,,,,,,,
2016-02-23,1456203600000,9.71,20.98,1.046572973,,,,,,,,,,
2016-02-24,1456290000000,9.89,20.72,1.044235135,,,,,,,,,,
2016-02-25,1456376400000,10.26,19.11,1.061193243,,,,,,,,,,
2016-02-26,1456462800000,10.32,19.81,1.060044595,,,,,,,,,,
2016-02-29,1456722000000,10.44,20.55,1.057618919,,,,,,,,,,
2016-03-01,1456808400000,10.72,17.7,1.061909459,,,,,,,,,,
2016-03-02,1456894800000,11.97,17.09,1.0624986490000001,,,,,,,,,,
2016-03-03,1456981200000,12.25,16.7,1.075856757,,,,,,,,,,
2016-03-04,1457067600000,12.01,16.86,1.074877027,,,,,,,,,,
2016-03-07,1457326800000,12.26,17.35,1.087810811,,,,,,,,,,
2016-03-08,1457413200000,11.48,18.67,1.093094595,,,,,,,,,,
2016-03-09,1457499600000,12.03,18.34,1.087909459,,,,,,,,,,
2016-03-10,1457586000000,11.3,18.05,1.102768919,,,,,,,,,,
2016-03-11,1457672400000,11.1,16.5,1.098327027,,,,,,,,,,
2016-03-14,1457928000000,11.61,16.92,1.09987027,,,,,,,,,,
2016-03-15,1458014400000,11.95,16.84,1.101905405,,,,,,,,,,
