Datetime,Timestamp,Price,VIX,10-Day-LIBOR,10-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI,98-Calls,98-Calls-P,98-Calls-ROI,98-Puts,98-Puts-P,98-Puts-ROI,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,100-Butterfly-Spreads,100-Butterfly-Spreads-P,100-Butterfly-Spreads-ROI
2016-05-03,1462248000000,13.39,16.05,0.4094456520000001,59.277154476444785,0.5246327796694157,-0.5246327796694157,-100.0,0.5231308153438947,3.466869184656105,662.7155355734611,1.0477635950133104,2.94223640498669,280.8110931692862,0.6643469347699122,-0.6643469347699122,-100.0,0.39507500973089904,3.3271249902691,842.15020143525,0.40659642058586704,-0.40659642058586704,-100.0,0.6728644169738391,3.584935583026162,532.7872142725513,0.02167779601694786,-0.02167779601694786,-100.0
2016-05-04,1462334400000,13.05,15.91,0.4094456520000001,58.872867450092144,0.507831732902301,-0.507831732902301,-100.0,0.5063679065805635,2.9436320934194367,581.3228001153158,1.0141996394828643,2.435800360517137,240.16971271643712,0.644106766775419,-0.644106766775419,-100.0,0.38167221698011655,2.8073277830198835,735.5337009416468,0.3928284713265029,-0.3928284713265029,-100.0,0.652335368478334,3.0586646315216677,468.8791654293471,0.021271772297319913,-0.021271772297319913,-100.0
2016-05-05,1462420800000,10.22,14.72,0.4074652170000001,134.9038299199981,0.9090457070513178,-0.9090457070513178,-100.0,0.9079048681232846,-0.07790486812328458,-8.580730300997333,1.8169505751746025,-0.9869505751746024,-54.31906561793845,1.0058537193713049,-1.0058537193713049,-100.0,0.8003356972218318,-0.17473569722183147,-21.83280063957954,0.819491666260932,-0.819491666260932,-100.0,1.022728010554336,0.011671989445663831,1.1412603669021852,0.007253971529601166,-0.007253971529601166,-100.0
2016-05-06,1462507200000,9.85,14.57,0.410758696,132.55191835065702,0.8609358478479461,-0.8609358478479461,-100.0,0.8598274244221793,-0.4698274244221805,-54.642060845862595,1.7207632722701254,-1.3307632722701266,-77.33563899899552,0.9544553605453059,-0.9544553605453059,-100.0,0.7563691055880533,-0.5633691055880554,-74.48335758638021,0.7745330965396224,-0.7745330965396224,-100.0,0.9704025046453406,-0.3834025046453409,-39.50963675485004,0.007116761389036164,-0.007116761389036164,-100.0
2016-05-09,1462766400000,10.0,13.63,0.410758696,128.8940357794039,0.8500346118608872,-0.7100346118608867,-83.5300824170543,0.8489093088905655,-0.8489093088905655,-100.0,1.6989439207514527,-1.5589439207514522,-91.75958674739084,0.9453241699610322,-0.6053241699610306,-64.03350186063507,0.7442213730501157,-0.7442213730501157,-100.0,0.762177371917578,-0.762177371917578,-100.0,0.9610295628878508,-0.9010295628878504,-93.75669570250228,0.007432318156835649,0.3325676818431642,4474.615790462296
2016-05-10,1462852800000,9.68,14.69,0.40865,122.89905160605393,0.7847204278100186,-0.4647204278100183,-59.2211456896758,0.7836367262843869,-0.7836367262843869,-100.0,1.5683571540944057,-1.2483571540944052,-79.59648418317234,0.8775225376058868,-0.36392253760588655,-41.47158870685684,0.6828605101107685,-0.6828605101107685,-100.0,0.6994670983302713,-0.573067098330271,-81.92909998172391,0.8919617227741261,-0.8919617227741261,-100.0,0.00754878031612094,-0.00754878031612094,-100.0
2016-05-11,1462939200000,9.28,14.41,0.408473913,113.32232346410952,0.6938916594288829,-0.22389165942888226,-32.266083096193924,0.6928531866030863,-0.6928531866030863,-100.0,1.3867448460319691,-0.9167448460319684,-66.10768005773676,0.7837577263133069,-0.12815772631330535,-16.351701809198413,0.5971400229440258,-0.5971400229440258,-100.0,0.6118789852888447,-0.3274789852888449,-53.52022101792803,0.7964197430065338,-0.7964197430065338,-100.0,0.00785339274438579,-0.00785339274438579,-100.0
2016-05-12,1463025600000,9.36,15.04,0.407476087,116.87660381753548,0.7217396580801934,-0.451739658080192,-62.59038879501321,0.7206947914250499,-0.7206947914250499,-100.0,1.4424344495052432,-1.172434449505242,-81.28164506244207,0.8120378300256768,-0.3548378300256747,-43.69720435493193,0.6238138607036361,-0.6238138607036361,-100.0,0.6391199808277594,-0.5563199808277588,-87.04468605522835,0.8252542168395145,-0.8252542168395145,-100.0,0.007678494693049487,-0.007678494693049487,-100.0
2016-05-13,1463112000000,9.16,14.68,0.408754348,117.14550430251323,0.707938139301513,-0.3379381393015137,-47.73554644688876,0.7069123913058171,-0.7069123913058171,-100.0,1.4148505306073302,-1.0448505306073308,-73.84882770329278,0.7962819038924085,-0.2430819038924099,-30.527116427507615,0.6120766708566276,-0.6120766708566276,-100.0,0.6270914178127533,-0.4402914178127553,-70.21167971784048,0.8092451548571447,-0.8092451548571447,-100.0,0.007497043102135947,-0.007497043102135947,-100.0
2016-05-16,1463371200000,9.18,15.57,0.409471739,119.2834726943747,0.7223821619648136,-0.3023821619648137,-41.85902945642536,0.7213523702593934,-0.7213523702593934,-100.0,1.443734532224207,-1.023734532224207,-70.90877923706992,0.8107206164095224,-0.20712061640952228,-25.547717945894533,0.6261114205382121,-0.6261114205382121,-100.0,0.6414214080436809,-0.4050214080436811,-63.14435454828149,0.8239710205041533,-0.8239710205041533,-100.0,0.007377700523576003,-0.007377700523576003,-100.0
