Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Calls.1,95-Calls-P.1,95-Calls-ROI.1,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI,90-Calls,90-Calls-P,90-Calls-ROI
2017-05-19,1495166400000,20.950001,10.93,1.01711,36.877528220105184,0.8916297348652336,1.918369265134768,215.1531280442012,0.8741232543706072,-0.8741232543706072,-100.0,0.4817654823312712,1.28073346766873,265.84168327528147,1.5108837278119154,-1.5108837278119154,-100.0,0.4098642525339624,-0.4098642525339624,-100.0,1.230135234499368,2.2083637955006306,179.5220341281726,0.5846539184195825,-0.5846539184195825,-100.0,0.6236856820196444,1.5578132879803557,249.77538091555687,1.2341540371101782,-1.2341540371101782,-100.0,1.2083396004392268,0.973159369560773,80.53690942571387,1.49529369095535,2.3622053590446512,157.9760132295768,0.4311624844854531,-0.4311624844854531,-100.0,,,,2.2841144352433105,2.620884664756691,114.74401738884448,0.17335850279814569,-0.17335850279814569,-100.0,,,
2017-05-22,1495425600000,21.639999,10.72,1.02939,37.46718380145652,0.9356680413737628,0.644331958626239,68.8633072986249,0.9173667446698506,-0.9173667446698506,-100.0,0.511193148802148,-0.013193098802149805,-2.5808442137897387,1.57397673726304,-1.57397673726304,-100.0,0.4244748925716149,-0.4244748925716149,-100.0,1.2845177452023009,0.9446822247976954,73.54372707781593,0.6175655173995079,-0.6175655173995079,-100.0,0.6585680592819969,0.272231970718007,41.336953239853074,1.2889176936769695,-1.2889176936769695,-100.0,1.276133576681505,-0.3453335466815082,-27.060924733249607,1.5572776257707341,1.104722324229268,70.93933065933021,0.4578914439020183,-0.4578914439020183,-100.0,,,,2.367916207453004,1.3760836925469988,58.11369879625735,0.18744514041948568,-0.18744514041948568,-100.0,,,
2017-05-23,1495512000000,21.92,10.02,1.02356,37.30994420698378,0.9437894836897288,0.7262105163102692,76.94623948035122,0.925356332873836,-0.925356332873836,-100.0,0.5141254350241109,0.059874564975887175,11.645906017678206,1.5907706266674209,-1.5907706266674209,-100.0,0.4296640486656179,-0.4296640486656179,-100.0,1.2973641638543896,1.0302358361456072,79.40991934637994,0.6218840075629712,-0.6218840075629712,-100.0,0.6631962776478648,0.3492037223521347,52.6546565657219,1.3018101323074929,-1.3018101323074929,-100.0,1.2850802852108358,-0.2726802852108401,-21.218929925930887,1.5739534951368874,1.1920465048631108,75.73581484753069,0.4604420018617858,-0.4604420018617858,-100.0,,,,2.396191900913216,1.4658080990867823,61.17240019583349,0.18760206517891254,-0.18760206517891254,-100.0,,,
2017-05-24,1495598400000,22.33,9.99,1.03272,37.2086944016712,0.9589424043987176,0.6510585956012829,67.89339929226657,0.939996497570572,-0.939996497570572,-100.0,0.5214047107649131,-0.02790371076491116,-5.351641477112041,1.6180115085953588,-1.6180115085953588,-100.0,0.4375376936338045,-0.4375376936338045,-100.0,1.3192922191248917,0.9606087808751108,72.8124343454628,0.6310146895015922,-0.6310146895015922,-100.0,0.6731390224776366,0.2669619775223655,39.659263333115504,1.3235247384446471,-1.3235247384446471,-100.0,1.3041537119792288,-0.3640527119792267,-27.914862230981026,1.6012667071243258,1.125234292875673,70.27150991582485,0.466768095637585,-0.466768095637585,-100.0,,,,2.4396424413402222,1.4033585586597788,57.523124490687294,0.18959112519489185,-0.18959112519489185,-100.0,,,
2017-05-25,1495684800000,22.33,9.81,1.04383,36.15735758347403,0.9322394237366556,2.177761576263345,233.60539372324718,0.9130897842954332,-0.9130897842954332,-100.0,0.4967164506788251,1.4967845493211769,301.33581186522684,1.5931093292655485,-1.5931093292655485,-100.0,0.4355229730578305,-0.4355229730578305,-100.0,1.2941578669535063,2.4857431330464963,192.0741817146329,0.6056827166955241,-0.6056827166955241,-100.0,0.6470108138787136,1.7930901861212885,277.13450032960566,1.2971866852542568,-1.2971866852542568,-100.0,1.2526935305742375,1.1874074694257644,94.78834530912391,1.578295549557387,2.648205450442612,167.78894492766375,0.44360339208822985,-0.44360339208822985,-100.0,,,,2.4245272755644187,2.9184737244355823,120.37289717667437,0.17429260006732328,-0.17429260006732328,-100.0,,,
2017-05-26,1495771200000,22.74,10.38,1.04467,36.25029778240163,0.9517766556959816,2.51822234430402,264.58122598758035,0.932259724218124,-0.932259724218124,-100.0,0.5080640922999784,1.8249349077000223,359.19383702923034,1.6245713142482323,-1.6245713142482323,-100.0,0.4437125633960032,-0.4437125633960032,-100.0,1.320199663319455,2.8319993366805445,214.51295704468544,0.6190682397859355,-0.6190682397859355,-100.0,0.6612535606827059,2.1265454393172973,321.5930417254408,1.3233511212605098,-1.3233511212605098,-100.0,1.2803218004686414,1.5074771995313585,117.7420550817435,1.6093575382963987,2.997641461703603,186.2632379922728,0.4538164533924318,-0.4538164533924318,-100.0,,,,2.4704116557343383,3.2735873442656636,132.51181586141678,0.17884641740426765,-0.17884641740426765,-100.0,,,
2017-05-30,1496116800000,22.99,10.41,1.04467,35.9554251902496,0.954500807827806,2.035499192172196,213.2527469310853,0.9347693102607018,-0.9347693102607018,-100.0,0.5065251465119811,1.3339748534880211,263.35807070468275,1.6353070740665243,-1.6353070740665243,-100.0,0.4479756613158248,-0.4479756613158248,-100.0,1.327431999533662,2.3522680004663385,177.20440680145646,0.6185924468935742,-0.6185924468935742,-100.0,0.6609644939500559,1.6393355060499477,248.0217199342965,1.3303410514559406,-1.3303410514559406,-100.0,1.2795569408436298,1.02074305915637,79.77316417692045,1.6204060807467258,2.519093919253276,155.46065576922615,0.4521611580579776,-0.4521611580579776,-100.0,,,,2.4932342906235507,2.7957657093764503,112.13409505438965,0.1764759428131577,-0.1764759428131577,-100.0,,,
2017-05-31,1496203200000,23.23,9.89,1.0505,35.94598381823297,0.9642684445800319,2.135731555419966,221.4872391007404,0.9442197463012648,-0.9442197463012648,-100.0,0.5116179843477324,1.4268820156522652,278.89598475929523,1.6520668511550287,-1.6520668511550287,-100.0,0.4526504602322996,-0.4526504602322996,-100.0,1.34111868229777,2.455781317702224,183.11439174754287,0.6247714449673687,-0.6247714449673687,-100.0,0.6676625093346491,1.7354374906653494,259.9273534760516,1.343912350107516,-1.343912350107516,-100.0,1.2924339543020178,1.1106660456979809,85.93600021115189,1.6371786304897444,2.6243213695102536,160.2953593845295,0.4566323671249117,-0.4566323671249117,-100.0,,,,2.5192059902806707,2.9037940097193267,115.26623947872594,0.17816216182977662,-0.17816216182977662,-100.0,,,
2017-06-01,1496289600000,23.200001,9.75,1.06033,35.61589624004404,0.9543705214889702,2.0356294785110283,213.29551077658203,0.9341604331416864,-0.9341604331416864,-100.0,0.5029835785109942,1.327016371489007,263.8289654341074,1.6417630357463526,-1.6417630357463526,-100.0,0.451386942977976,-0.451386942977976,-100.0,1.331276879962891,2.354723150037108,176.87704079280232,0.6156730642660301,-0.6156730642660301,-100.0,0.6583385147198992,1.6356614552800988,248.45294916035976,1.3335221537221995,-1.3335221537221995,-100.0,1.2740115789859292,1.0199883910140723,80.0611554744227,1.6276961592095205,2.522303890790475,154.9615925871211,0.4484965252796061,-0.4484965252796061,-100.0,,,,2.511241695162425,2.7987584048375744,111.44918508756096,0.17305251564987054,-0.17305251564987054,-100.0,,,
2017-06-02,1496376000000,23.389999,10.07,1.07589,35.03065728558053,0.9467020978589104,2.25329890214109,238.01562363041316,0.9260276244435452,-0.9260276244435452,-100.0,0.4928776024221664,1.5376234475778316,311.9686185822672,1.6406693553360334,-1.6406693553360334,-100.0,0.453824495436744,-0.453824495436744,-100.0,1.3276805935504663,2.5740203764495297,193.873465421839,0.6059263843375629,-0.6059263843375629,-100.0,0.6486052636030752,1.849695766396925,285.1805050303874,1.3290105259852467,-1.3290105259852467,-100.0,1.254531647940638,1.2437693820593625,99.14212878575505,1.6278787223849918,2.741622227615008,168.41685992420116,0.43873802264039696,-0.43873802264039696,-100.0,,,,2.5234818835768245,3.0155190164231764,119.4983421933242,0.1658749575029872,-0.1658749575029872,-100.0,,,
2017-06-05,1496635200000,24.209999,10.45,1.08617,35.636473596768425,0.9967354015500812,1.1532665984499193,115.70438821139564,0.9751317520294248,-0.9751317520294248,-100.0,0.5255654106360971,0.413936639363901,78.7602515285223,1.7133815286394132,-1.7133815286394132,-100.0,0.4711699909139842,-0.4711699909139842,-100.0,1.3900671008284533,1.4862348691715432,106.91821051557696,0.6428115907934231,-0.6428115907934231,-100.0,0.6877496157460747,0.7359524142539264,107.00877141975005,1.3917978267398006,-1.3917978267398006,-100.0,1.3305612065394978,0.09314082346050334,7.000115665685346,1.6993739792473213,1.6611279707526787,97.74940601882216,0.4683505622027013,-0.4683505622027013,-100.0,,,,2.621268994183908,1.9497329058160948,74.38125999819852,0.1808258096153188,-0.1808258096153188,-100.0,,,
2017-06-06,1496721600000,24.290001,10.39,1.0842200000000002,35.5508976740401,0.9976371596553016,1.1023608403446978,110.49717120857649,0.9760010166640498,-0.9760010166640498,-100.0,0.5251116429170173,0.3603863070829805,68.63041639698167,1.716893742776204,-1.716893742776204,-100.0,0.4725255167382844,-0.4725255167382844,-100.0,1.3924082686596364,1.4362897613403618,103.15148176496874,0.642721179958123,-0.642721179958123,-100.0,0.687692065543354,0.6836059044566465,99.40581529270969,1.3941068682623623,-1.3941068682623623,-100.0,1.3304132455014772,0.040884724498519986,3.0730845950882864,1.7029349103514964,1.611563139648501,94.63445313455135,0.4678805245098134,-0.4678805245098134,-100.0,,,,2.6285923197272747,1.900405780272724,72.29747138840827,0.1801196910351499,-0.1801196910351499,-100.0,,,
2017-06-07,1496808000000,24.780001000000002,10.16,1.08867,35.28483712993033,1.0102789267777084,1.0597200732222944,104.89381151423979,0.9881157670194032,-0.9881157670194032,-100.0,0.5288319857647448,0.30216696423525313,57.1385567380704,1.7445607180185227,-1.7445607180185227,-100.0,0.4814469410129636,-0.4814469410129636,-100.0,1.4134814154761737,1.3999176145238224,99.04039764486171,0.6485831205106205,-0.6485831205106205,-100.0,0.6942581290640337,0.632340840935969,91.08151773295928,1.4148301045129763,-1.4148301045129763,-100.0,1.3428412495746542,-0.016242279574655072,-1.2095457731731003,1.730917241217922,1.5780818087820787,91.17026344204048,0.4708621894475318,-0.4708621894475318,-100.0,,,,2.6775567217284544,1.8704423782715482,69.8563120285315,0.179609777945982,-0.179609777945982,-100.0,,,
2017-06-08,1496894400000,23.030001000000002,10.7,1.0959999999999999,42.83448652012705,1.1374491257272419,2.5825498742727597,227.04750620134982,1.1167125374481852,-1.1167125374481852,-100.0,0.6769651644942698,1.8915337855057253,279.41375490403635,1.8066917968012643,-1.8066917968012643,-100.0,0.4604839612329723,-0.4604839612329723,-100.0,1.5016137692500011,2.9092852607499946,193.7439120715489,0.7905992486193192,-0.7905992486193192,-100.0,0.8401453999329931,2.1889535700670097,260.54461171144817,1.5096867440055632,-1.5096867440055632,-100.0,1.6307446485523125,1.398354321447684,85.74943493998695,1.7821233873977589,3.089375662602241,173.35363445924594,0.6109235785326561,-0.6109235785326561,-100.0,,,,2.608234345078799,3.414764754921205,130.92246719947394,0.2865713156276453,-0.2865713156276453,-100.0,,,
2017-06-09,1496980800000,23.6,11.46,1.11711,43.04292335822179,1.171409817052158,2.11858918294784,180.85806966167058,1.1497508884665333,-1.1497508884665333,-100.0,0.6991928924398271,1.4108061075601714,201.77637999682412,1.8564510174249216,-1.8564510174249216,-100.0,0.472216924612331,-0.472216924612331,-100.0,1.5443594648905066,2.45363953510949,158.87748875119888,0.8153503041624521,-0.8153503041624521,-100.0,0.8666454717726175,1.7153535282273822,197.93024761542182,1.5523367753294206,-1.5523367753294206,-100.0,1.6819957759350697,0.9000032240649265,53.5080549512432,1.8314811428463305,2.6385178571536674,144.06470235631858,0.6309051606899859,-0.6309051606899859,-100.0,,,,2.6767477194265688,2.973251280573429,111.07700807943077,0.2972546836995038,-0.2972546836995038,-100.0,,,
2017-06-12,1497240000000,23.48,10.42,1.12711,43.077262341610854,1.1664656914222178,2.663533308577783,228.3421902731026,1.1447240845863489,-1.1447240845863489,-100.0,0.6965782191482202,1.9594207808517743,281.29228376502573,1.8477495319705584,-1.8477495319705584,-100.0,0.4698874722739976,-0.4698874722739976,-100.0,1.5374918502470845,2.996907149752909,194.92182344064378,0.8120024916162941,-0.8120024916162941,-100.0,0.8632240579779413,2.2623749420220602,262.0843245867774,1.5452302029369935,-1.5452302029369935,-100.0,1.6752265495942351,1.4503724504057622,86.57769008956215,1.8231059103341118,3.180893089665888,174.47659357776647,0.6284513838400372,-0.6284513838400372,-100.0,,,,2.6638763525828963,3.514122647417107,131.91763363978254,0.2963089064306104,-0.2963089064306104,-100.0,,,
2017-06-13,1497326400000,23.469998999999998,10.64,1.13933,43.13174476788458,1.1675404933275697,1.2824605066724306,109.84291457141079,1.145572637692737,-1.145572637692737,-100.0,0.6977493440541771,0.5787517059458267,82.94550340715034,1.8481830456376045,-1.8481830456376045,-100.0,0.4697911492733926,-0.4697911492733926,-100.0,1.5383599612492045,1.6157410087507973,105.03010020091504,0.8129511712834177,-0.8129511712834177,-100.0,0.8643912150352921,0.8815098149647067,101.98042271041771,1.5458642937314158,-1.5458642937314158,-100.0,1.6773423863187098,0.06855864368129261,4.0873374595725425,1.8237733644108158,1.799727585589185,98.68153690086383,0.6294039515577241,-0.6294039515577241,-100.0,,,,2.663864827579655,2.1331360724203456,80.07673851673921,0.2970938575083055,-0.2970938575083055,-100.0,,,
2017-06-14,1497412800000,23.99,10.9,1.15889,41.939996449691655,1.16097076000732,1.049030239992682,90.3580241750505,1.1381308686061171,-1.1381308686061171,-100.0,0.6823882808913471,0.3281127191086544,48.082994432446576,1.857906394920084,-1.857906394920084,-100.0,0.478582479115973,-0.478582479115973,-100.0,1.5415778283669608,1.3881231716330371,90.04561080795492,0.7997231337077969,-0.7997231337077969,-100.0,0.8514852291703701,0.6388157708296323,75.02370551419328,1.5476601410271318,-1.5476601410271318,-100.0,1.651208362878167,-0.16090736287816476,-9.744824850432105,1.835407213046226,1.5740937869537728,85.7626457913527,0.6142093162150849,-0.6142093162150849,-100.0,,,,2.7019952410363106,1.907005758963692,70.5776875547822,0.2824393387752284,-0.2824393387752284,-100.0,,,
2017-06-15,1497499200000,23.559998999999998,10.38,1.17167,35.94895170381016,0.9791786337934454,1.8108223662065548,184.93278996409785,0.9565008887420384,-0.9565008887420384,-100.0,0.5197048861669167,1.0922961638330868,210.17623518788082,1.6738932038629368,-1.6738932038629368,-100.0,0.4594737476265287,-0.4594737476265287,-100.0,1.3616092530231008,2.1351917169769017,156.81383717364295,0.6328118703232395,-0.6328118703232395,-100.0,0.6781206396232466,1.4050803903767548,207.20212721403016,1.361562532220292,-1.361562532220292,-100.0,1.310932509946486,0.7722685200535153,58.90986104883769,1.6620086518606385,2.305992298139362,138.74731010321614,0.4624648440617989,-0.4624648440617989,-100.0,,,,2.556802240986549,2.5891986590134515,101.2670678047592,0.18039237044028145,-0.18039237044028145,-100.0,,,
2017-06-16,1497585600000,24.200001,10.37,1.20944,36.28107193100696,1.0153157118895582,1.5946822881104428,157.0627017228613,0.9912714049904724,-0.9912714049904724,-100.0,0.5425133800606758,0.8574845699393201,158.05777358770715,1.7272669078166398,-1.7272669078166398,-100.0,0.4728023318288823,-0.4728023318288823,-100.0,1.4076633625289237,1.9283346674710717,136.98833959894648,0.658340354836815,-0.658340354836815,-100.0,0.7057930722053225,1.1782048977946804,166.93347444078174,1.407027466099267,-1.407027466099267,-100.0,1.3641334270421377,0.5198645429578583,38.10950839941553,1.7155111137885068,2.104486936211492,122.674048526796,0.4826689722343796,-0.4826689722343796,-100.0,,,,2.631958361312812,2.398039738687189,91.1123737341747,0.1903183851036383,-0.1903183851036383,-100.0,,,
2017-06-19,1497844800000,23.85,10.86,1.21222,36.43910873056521,1.0049603884825429,1.6050386115174555,159.71162942461956,0.9812093893937012,-0.9812093893937012,-100.0,0.5386537723009326,0.8788452276990633,163.15586614105698,1.7062152232576508,-1.7062152232576508,-100.0,0.4663066161816103,-0.4663066161816103,-100.0,1.3913854392444964,1.9341135607555011,139.00631027199034,0.6528469701283193,-0.6528469701283193,-100.0,0.6998122565926561,1.1946867434073436,170.715321452671,1.3908487275311463,-1.3908487275311463,-100.0,1.3526592267209754,0.5418397732790208,40.057374582991756,1.694432954026846,2.1080660459731515,124.41129883382523,0.4793695048924462,-0.4793695048924462,-100.0,,,,2.596359291316144,2.398639708683856,92.38473722440548,0.18998339213618465,-0.18998339213618465,-100.0,,,
2017-06-20,1497931200000,24.16,10.75,1.21389,36.44927806423793,1.0183192360077644,0.04167976399223683,4.0929958424078166,0.9942263946881909,-0.9942263946881909,-100.0,0.5459246155412291,-0.5459246155412291,-100.0,1.7286271321556796,-1.5806261321556754,-91.43823458240877,0.4723946204665354,-0.4723946204665354,-100.0,1.4097537603097106,0.3750452396902855,26.60359917095673,0.6615837042297272,-0.6615837042297272,-100.0,0.7091952729707796,-0.37399627297077664,-52.7353025640071,1.4091796464116193,-1.4091796464116193,-100.0,1.3707789772005068,-1.035579977200511,-75.54682369840828,1.716719411378982,0.5512795886210178,32.11238743891139,0.4858312121253894,-0.4858312121253894,-100.0,,,,2.630289847322267,0.8457091526777347,32.15269805868346,0.1926062901346524,-0.1926062901346524,-100.0,,,
2017-06-21,1498017600000,24.280001000000002,10.48,1.21556,36.45137770974997,1.0234514305162818,-0.09345343051628063,-9.131203272551767,0.9992056282302038,-0.9992056282302038,-100.0,0.5487005662384119,-0.5487005662384119,-100.0,1.737242523838031,-1.4532404738380258,-83.65213572066098,0.4747508642778699,-0.4747508642778699,-100.0,1.4168300061270909,0.2415680238729028,17.049894682371225,0.6649115479095986,-0.6649115479095986,-100.0,0.7127874646247339,-0.5111894946247322,-71.71695912102798,1.4162143182700715,-1.4162143182700715,-100.0,1.3776990125343325,-1.1761010425343343,-85.36705273315464,1.7253175692271991,0.4186804807728013,24.26686473495635,0.488284007055424,-0.488284007055424,-100.0,,,,2.6434121576528327,0.7145859423471705,27.03270998729436,0.1935908355953604,-0.1935908355953604,-100.0,,,
2017-06-22,1498104000000,24.17,10.02,1.21556,36.18003225498133,1.0113278330783029,0.4986721669216952,49.308656462447516,0.9871918768543058,-0.9871918768543058,-100.0,0.5393097590759082,-0.2378097590759109,-44.0952078233094,1.7224670050407165,-1.7224670050407165,-100.0,0.4720180740023947,-0.4720180740023947,-100.0,1.4033660649080792,0.8317339350919166,59.2670690769764,0.6548541873708018,-0.6548541873708018,-100.0,0.7022400948212475,0.08265990517874933,11.77088944199207,1.4024800599105325,-1.4024800599105325,-100.0,1.3570942821920493,-0.5721942821920525,-42.16319305890925,1.7110681835555646,1.0074318164444307,58.877362464364694,0.4796390251427711,-0.4796390251427711,-100.0,,,,2.6272208987796297,1.29977910122037,49.47353691591484,0.18849853817803108,-0.18849853817803108,-100.0,,,
2017-06-23,1498190400000,23.93,9.9,1.21611,36.317988969777325,1.0050595629717058,1.084940437028294,107.94787463345959,0.9811524618380679,-0.9811524618380679,-100.0,0.5374324393942844,0.3560675606057151,66.25345522630204,1.7088299832039655,-1.7088299832039655,-100.0,0.4676271235774214,-0.4676271235774214,-100.0,1.3929830262420744,1.4149169737579217,101.57460264070986,0.6518931381424498,-0.6518931381424498,-100.0,0.6989544268892622,0.6731455731107374,96.3075054988365,1.3922301127216166,-1.3922301127216166,-100.0,1.350847565031712,0.02125243496828766,1.5732667044329864,1.6973213547598205,1.58917864524018,93.62862493797216,0.4781096086828685,-0.4781096086828685,-100.0,,,,2.6032593455509137,1.879740654449087,72.2071989355055,0.1887429545306447,-0.1887429545306447,-100.0,,,
2017-06-26,1498449600000,23.32,11.06,1.22,37.44550788938631,1.0094901436904262,1.2605098563095734,124.86598944903872,0.9861179733396844,-0.9861179733396844,-100.0,0.5515270334661855,0.5524729665338137,100.17151164135751,1.6929862545979066,-1.6929862545979066,-100.0,0.4579631102242408,-0.4579631102242408,-100.0,1.3857996007279103,1.5838003992720855,114.28783775375405,0.6635285954876906,-0.6635285954876906,-100.0,0.7105376053309413,0.859862394669058,121.0157475435191,1.3860642698696743,-1.3860642698696743,-100.0,1.374066200818632,0.1963337991813674,14.288525477476776,1.6799897451764476,1.7560102548235523,104.52505795736988,0.491786183343244,-0.491786183343244,-100.0,,,,2.5541231622897484,2.047876837710252,80.17925164870861,0.20108820897407886,-0.20108820897407886,-100.0,,,
2017-06-27,1498536000000,24.299999,10.03,1.22211,38.90712683700886,1.0924726873371444,-0.7424716873371455,-67.96249425208867,1.0680762256640255,-1.0680762256640255,-100.0,0.6124824790882997,-0.6124824790882997,-100.0,1.801866144331532,-0.936867194331528,-51.99427256451912,0.4799902082488448,-0.4799902082488448,-100.0,1.4823722666636314,-0.4033712966636358,-27.211200973929557,0.7297077288407152,-0.7297077288407152,-100.0,0.7801810485196068,-0.7801810485196068,-100.0,1.484052662996298,-1.1050536929962966,-74.46189212485199,1.5098887773603218,-1.5098887773603218,-100.0,1.7858664758687188,-0.22086552586872088,-12.367415417285486,0.5476898872792608,-0.5476898872792608,-100.0,,,,2.685470553371477,0.09453034662852387,3.5200663999032002,0.23351383786567226,-0.23351383786567226,-100.0,,,
2017-06-28,1498622400000,23.4,11.44,1.22611,38.77186070681231,1.048435176733582,0.3715648232664197,35.439942450618304,1.0248654326046225,-1.0248654326046225,-100.0,0.5864469846132341,-0.3364469846132341,-57.37040063990153,1.7316987532778327,-1.7316987532778327,-100.0,0.4619881921203479,-0.4619881921203479,-100.0,1.4240947354980928,0.6979052645019069,49.00694083794973,0.6992320836930119,-0.6992320836930119,-100.0,0.7477674121588045,-0.029767412158800962,-3.980838383002337,1.4254905757059788,-1.4254905757059788,-100.0,1.4469994958518164,-0.7289994958518164,-50.38007946386123,1.716618055542888,0.8733819444571118,50.87805884582176,0.5242267986203846,-0.5242267986203846,-100.0,,,,2.583893463923633,1.1761065360763678,45.51683544608896,0.2226806942075732,-0.2226806942075732,-100.0,,,
2017-06-29,1498708800000,23.459999,11.18,1.22722,38.78442682824888,1.0514701909665265,0.6885318090334742,65.48277021534639,1.0278186309397466,-1.0278186309397466,-100.0,0.5882720860074793,-0.02127003600748001,-3.6156799741828274,1.7364378979793609,-1.7364378979793609,-100.0,0.4631981049590472,-0.4631981049590472,-100.0,1.4280768205653978,1.0157251494346011,71.1253858901274,0.7013348373394255,-0.7013348373394255,-100.0,0.7500234592862487,0.2861785707137532,38.15594928005208,1.429462322458667,-1.429462322458667,-100.0,1.4513582966256742,-0.41515626662567584,-28.604671058200488,1.721326597676759,1.191675352323239,69.23005511746696,0.5258576656513211,-0.5258576656513211,-100.0,,,,2.5907364058488445,1.4952654941511592,57.71584831152444,0.22345010182474168,-0.22345010182474168,-100.0,,,
2017-06-30,1498795200000,22.83,11.22,1.22389,39.900543349470404,1.0522850367720284,0.9477149632279716,90.06257146211694,1.0293310424463211,-1.0293310424463211,-100.0,0.5996962849393723,0.25880371506062705,43.15579761958861,1.7170945908973805,-1.7170945908973805,-100.0,0.4525887518326561,-0.4525887518326561,-100.0,1.4172407945814438,1.2676592054185551,89.44557694537258,0.7100754200855075,-0.7100754200855075,-100.0,0.7584424494575259,0.5566575505424751,73.39483054259729,1.4196998353020422,-1.4196998353020422,-100.0,1.4685178695430334,-0.15341786954303238,-10.447123097710227,1.7005189966272385,1.4409810033727588,84.73771867475519,0.5372127020178175,-0.5372127020178175,-100.0,,,,2.5388037088452684,1.7441962911547328,68.70150240752764,0.23514511395212834,-0.23514511395212834,-100.0,,,
2017-07-03,1499054400000,23.76,11.07,1.22689,38.90592393125177,1.068207828249598,0.16179217175039895,15.14613237908181,1.0442602555819605,-1.0442602555819605,-100.0,0.5988720442281945,-0.5568720442281999,-92.9868157305418,1.761727092927179,-1.761727092927179,-100.0,0.4693357840214034,-0.4693357840214034,-100.0,1.4494531711110792,0.4933468288889156,34.036755289633824,0.7134240256234731,-0.7134240256234731,-100.0,0.7628479532435062,-0.24564795324351074,-32.20143046842498,1.4509819533958408,-1.4509819533958408,-100.0,1.4762719788669791,-0.9590719788669836,-64.96580525785363,1.7462106311310617,0.6717893688689339,38.47126783518666,0.5354604370968064,-0.5354604370968064,-100.0,,,,2.6258423291297035,0.9801576708702946,37.327361966746615,0.2282895137288277,-0.2282895137288277,-100.0,,,
2017-07-05,1499227200000,23.219998999999998,12.54,1.22333,38.72793408926495,1.0391805801639895,0.28082141983600906,27.02335139785749,1.0158451454932358,-1.0158451454932358,-100.0,0.5808308326873863,-0.4218287826873848,-72.62506722235604,1.717328576283098,-1.717328576283098,-100.0,0.4583497474766032,-0.4583497474766032,-100.0,1.4120082470518387,0.6045937229481613,42.81800224683568,0.6927729054212115,-0.6927729054212115,-100.0,0.7408515820887054,-0.11744955208870778,-15.853317307844398,1.41341605437783,-1.41341605437783,-100.0,1.4336244875099171,-0.8102224575099157,-56.51566812430798,1.7023642553376686,0.7786376946623275,45.73860689455574,0.5191956424004589,-0.5191956424004589,-100.0,,,,2.563279942793521,1.0787219572064792,42.08365770735378,0.22027815158984154,-0.22027815158984154,-100.0,,,
2017-07-06,1499313600000,23.59,11.19,1.22333,38.80692573623722,1.0578662894137736,0.18213371058622485,17.21708238639081,1.0341590143237536,-1.0341590143237536,-100.0,0.5920731385689297,-0.5315731385689322,-89.78166782802728,1.7466804997244092,-1.7466804997244092,-100.0,0.4657931508448439,-0.4657931508448439,-100.0,1.4365204670526577,0.5111795329473399,35.584563162969665,0.7058244102153388,-0.7058244102153388,-100.0,0.7547452267806882,-0.2224452267806889,-29.472889511274303,1.4380267334379615,-1.4380267334379615,-100.0,1.460569636996027,-0.9282696369960276,-63.55531523339154,1.7313464936017784,0.6881535063982174,39.746723659377295,0.5293245822662591,-0.5293245822662591,-100.0,,,,2.6054011274086117,0.9935988725913879,38.1361189315076,0.22506457982758651,-0.22506457982758651,-100.0,,,
2017-07-07,1499400000000,23.940001000000002,11.11,1.22444,38.6853996738376,1.0702516216800149,-0.5502536216800138,-51.413481702205665,1.0461707864066092,-1.0461707864066092,-100.0,0.5977628176528533,-0.5977628176528533,-100.0,1.769477990615778,-1.0924759406157758,-61.740012953514864,0.4724888040271616,-0.4724888040271616,-100.0,1.4547044777895175,-0.2165064477895217,-14.883191128861586,0.7131460375743188,-0.7131460375743188,-100.0,0.7626911130598231,-0.7626911130598231,-100.0,1.4560878827282158,-1.2578858527282186,-86.38804481851507,1.475837150634142,-1.475837150634142,-100.0,1.7541508492616218,-0.03715279926162118,-2.1179934027486853,0.5342740057518904,-0.5342740057518904,-100.0,,,,2.6420812663413145,0.2719168336586861,10.291766461643684,0.2264084145952521,-0.2264084145952521,-100.0,,,
