Datetime,Timestamp,Price,VIX,6-Month-LIBOR,6-Month-VM,110-Calls,110-Calls-P,110-Calls-ROI,110-Puts,110-Puts-P,110-Puts-ROI,110-Calls.1,110-Calls-P.1,110-Calls-ROI.1,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2016-12-14,1481691600000,14.13,12.79,1.2982200000000002,46.93018875451403,1.3477954884930758,9.039204511506924,670.6658828197558,2.66160425090082,-2.66160425090082,-100.0,,,,1.8889373196481385,9.91106268035186,524.6898654211586,1.7987634672915425,-1.7987634672915425,-100.0,,,
2016-12-15,1481778000000,14.38,12.2,1.32267,46.97363779427514,1.3740118721454495,8.57798812785455,624.3023296778694,2.709170683761132,-2.709170683761132,-100.0,,,,1.924840759205603,9.465159240794396,491.73726166837525,1.831348769765312,-1.831348769765312,-100.0,,,
2016-12-16,1481864400000,14.36,11.71,1.31989,46.973633598286774,1.3720292482967666,8.881969751703235,647.3600881853857,2.7055462437479525,-2.7055462437479525,-100.0,,,,1.922076978421121,9.767922021578881,508.196192516841,1.8289106106494737,-1.8289106106494737,-100.0,,,
2016-12-19,1482123600000,14.48,11.45,1.3176700000000001,46.62806245788561,1.3694968919780646,9.002502108021934,657.3583452985397,2.7143307319569283,-2.7143307319569283,-100.0,,,,1.9242861711421415,9.895712828857857,514.2536997490529,1.8304987529411052,-1.8304987529411052,-100.0,,,
2016-12-20,1482210000000,14.38,11.27,1.32044,46.61808094965685,1.3597104698233968,9.3522905301766,687.8148501269761,2.6950421060810728,-2.6950421060810728,-100.0,,,,1.9106879216047832,10.239313078395217,535.8966769306437,1.8173530454753983,-1.8173530454753983,-100.0,,,
2016-12-21,1482296400000,14.05,11.43,1.3159999999999998,46.62659065584962,1.3287285738022856,10.786271426197713,811.7738745793471,2.6337525073154167,-2.6337525073154167,-100.0,,,,1.8670344443163132,11.652965555683688,624.1430409148595,1.7761471111464298,-1.7761471111464298,-100.0,,,
2016-12-22,1482382800000,14.07,11.44,1.3159999999999998,46.59066438644239,1.3292120539154408,10.463787946084556,787.2173529619693,2.63609367274318,-2.63609367274318,-100.0,,,,1.8682996429487824,11.331700357051215,606.524783099895,1.7772829327921809,-1.7772829327921809,-100.0,,,
2016-12-23,1482469200000,14.0,11.99,1.31656,46.58325486193865,1.3223241487312825,10.767675851268717,814.2992670594329,2.622661614816897,-2.622661614816897,-100.0,,,,1.858735863632796,11.631264136367204,625.7620764703246,1.7681335600742631,-1.7681335600742631,-100.0,,,
2016-12-27,1482814800000,13.95,12.95,1.31656,46.44531254316975,1.312242223627499,11.982756776372499,913.1512887344796,2.607935627334236,-2.607935627334236,-100.0,,,,1.8467962048814632,12.843202795118534,695.4315132969897,1.7565174809784958,-1.7565174809784958,-100.0,,,
2016-12-28,1482901200000,13.73,13.37,1.31656,46.45861500042469,1.2920560086714126,12.104943991328586,936.874555753646,2.5673155379110897,-2.5673155379110897,-100.0,,,,1.8181742907613485,12.951825709238653,712.3533632089343,1.7293193173428705,-1.7293193173428705,-100.0,,,
2016-12-29,1482987600000,13.63,14.04,1.3176700000000001,46.29795409352419,1.2765746144698022,12.420426385530195,972.9495044587544,2.54246447903554,-2.54246447903554,-100.0,,,,1.7989315538567876,13.26106944614321,737.163646816488,1.7106496125529125,-1.7106496125529125,-100.0,,,
2016-12-30,1483074000000,13.81,12.85,1.3176700000000001,46.30048674492997,1.293530656529394,12.075468343470607,933.527804889424,2.576138068829676,-2.576138068829676,-100.0,,,,1.8227849048606533,12.927214095139348,709.2012919718355,1.7333370978609093,-1.7333370978609093,-100.0,,,
2017-01-03,1483419600000,14.25,11.85,1.3176700000000001,46.3208259567957,1.3355508446294495,11.459448155370552,858.0315905943656,2.659023373614172,-2.659023373614172,-100.0,,,,1.8816591641697291,12.338339835830274,655.715980384497,1.789361463246749,-1.789361463246749,-100.0,,,
2017-01-04,1483506000000,14.56,11.67,1.3176700000000001,46.22010856532845,1.3605217667364888,11.023478233263507,810.2390202624797,2.7127856279307023,-2.7127856279307023,-100.0,,,,1.9185529940991843,11.921447005900813,621.376998319417,1.8242474133666509,-1.8242474133666509,-100.0,,,
2017-01-05,1483592400000,15.0,11.32,1.3176700000000001,46.217255233132455,1.401517269801083,10.848482730198915,774.0527329883447,2.7946462476797382,-2.7946462476797382,-100.0,,,,1.9764133133110333,11.773586686688967,595.7046842072212,1.8792578386552643,-1.8792578386552643,-100.0,,,
2017-01-06,1483678800000,15.06,11.56,1.32156,46.21179442337363,1.4069990150734162,9.47700198492658,673.5613801714053,2.805384775377359,-2.805384775377359,-100.0,,,,1.9842196493878317,10.405781350612168,524.426887609068,1.8863885223914136,-1.8863885223914136,-100.0,,,
2017-01-09,1483938000000,14.91,11.49,1.321,46.17970906380947,1.3916382262582516,9.817362773741749,705.4536580342473,2.7761408410898074,-2.7761408410898074,-100.0,,,,1.9631202008782167,10.736880799121783,546.9293624668809,1.8663043961796308,-1.8663043961796308,-100.0,,,
2017-01-10,1484024400000,14.9,11.26,1.32433,45.908880911384536,1.3795600690003536,10.300439930999646,746.6467145909401,2.7628667053307194,-2.7628667053307194,-100.0,,,,1.950791562747069,11.219208437252929,575.1105680124148,1.853797595774675,-1.853797595774675,-100.0,,,
2017-01-11,1484110800000,14.74,11.54,1.33156,45.73707768610242,1.3578882921485258,10.91811170785147,804.0508023363417,2.7257662957091804,-2.7257662957091804,-100.0,,,,1.9230963128479541,11.826903687152045,614.9927909558171,1.826621770630368,-1.826621770630368,-100.0,,,
2017-01-12,1484197200000,14.75,11.23,1.33461,45.43755800185336,1.3465973016114263,11.238401698388572,834.5777676028287,2.7151608665615594,-2.7151608665615594,-100.0,,,,1.912322127753292,12.147676872246711,635.2317267027867,1.8155617322534103,-1.8155617322534103,-100.0,,,
2017-01-13,1484283600000,14.69,11.87,1.33267,45.297716877210036,1.335354425349582,11.895644574650419,890.8230166336748,2.698504533800981,-2.698504533800981,-100.0,,,,1.898818350548769,12.801180649451233,674.1656275731492,1.8025911764136788,-1.8025911764136788,-100.0,,,
2017-01-17,1484629200000,14.64,12.48,1.33156,44.70377834739082,1.3066031243368483,12.529397875663149,958.9291225690512,2.6652010871677856,-2.6652010871677856,-100.0,,,,1.8683459198762915,13.431655080123706,718.9062227305882,1.7725258860862292,-1.7725258860862292,-100.0,,,
2017-01-18,1484715600000,14.73,12.78,1.33294,44.45057018460493,1.3043064069453516,12.642693593054647,969.3039553998264,2.671146859343329,-2.671146859343329,-100.0,,,,1.869590276638661,13.550409723361335,724.77964250668,1.77308159700046,-1.77308159700046,-100.0,,,
2017-01-19,1484802000000,14.89,11.54,1.33239,44.463237668406755,1.318983574642535,13.062016425357466,990.3092560419092,2.70071503651268,-2.70071503651268,-100.0,,,,1.890400408157652,13.979599591842348,739.5046854368062,1.7928835553123292,-1.7928835553123292,-100.0,,,
2017-01-20,1484888400000,14.61,11.77,1.3385,44.41423789450959,1.2923501696120792,13.396649830387922,1036.6114498525699,2.647617705059872,-2.647617705059872,-100.0,,,,1.8530730638872277,14.296926936112776,771.5252687404477,1.756952641567036,-1.756952641567036,-100.0,,,
2017-01-23,1485147600000,14.66,11.07,1.35156,33.502377910117154,0.8572174353052997,14.0867825646947,1643.3149845672076,2.2160913846325947,-2.2160913846325947,-100.0,,,,1.4174851599845306,14.99251484001547,1057.6840776364168,1.3200978411911608,-1.3200978411911608,-100.0,,,
2017-01-24,1485234000000,14.6,10.81,1.35822,33.18989796800403,0.8415195091035539,14.418480490896444,1713.38636061522,2.1943079412920774,-2.1943079412920774,-100.0,,,,1.3992585804019706,15.32074141959803,1094.9185257235856,1.3017935187551748,-1.3017935187551748,-100.0,,,
2017-01-25,1485320400000,14.41,10.63,1.35239,33.203068216794854,0.8309415670882334,15.318058432911767,1843.4579565671454,2.1665779096318296,-2.1665779096318296,-100.0,,,,1.3813838048334706,16.208616195166528,1173.3608095340685,1.2855986616912825,-1.2855986616912825,-100.0,,,
2017-01-26,1485406800000,14.53,10.58,1.34572,32.955390606681014,0.8279667888089302,15.99903421119107,1932.3280145338247,2.175247955406661,-2.175247955406661,-100.0,,,,1.3826895159986885,16.89731148400131,1222.0611560648688,1.2865814856329862,-1.2865814856329862,-100.0,,,
2017-01-27,1485493200000,14.45,11.88,1.35683,32.54197122518882,0.8075397827634951,16.10746121723651,1994.633770501671,2.1465379336294728,-2.1465379336294728,-100.0,,,,1.3588791805468254,17.001121819453175,1251.1135693911924,1.2625138631522592,-1.2625138631522592,-100.0,,,
2017-01-30,1485752400000,14.62,11.99,1.3618299999999999,32.55229815562344,0.8175689742500758,16.320432025749927,1996.214697447396,2.171926151422646,-2.171926151422646,-100.0,,,,1.375451555020252,17.224549444979758,1252.2832506977056,1.2775944433589521,-1.2775944433589521,-100.0,,,
2017-01-31,1485838800000,14.36,11.81,1.3587799999999999,32.517091678852765,0.8015924457951975,16.092406554204803,2007.5546667909,2.1320999282672464,-2.1320999282672464,-100.0,,,,1.3494888606984192,16.980510139301582,1258.2919825298468,1.253586572036646,-1.253586572036646,-100.0,,,
2017-02-01,1485925200000,14.36,11.93,1.35656,32.518414772505146,0.8015908495896813,15.922409150410322,1986.3511613887176,2.132270111818212,-2.132270111818212,-100.0,,,,1.3494687426573488,16.810531257342653,1245.71475618173,1.2537226174105591,-1.2537226174105591,-100.0,,,
2017-02-02,1486011600000,14.28,10.97,1.3473899999999999,32.43412153625277,0.7936606806432751,15.618338319356727,1967.8861130801904,2.1176323134967032,-2.1176323134967032,-100.0,,,,1.33831391972614,16.50168508027386,1233.0205071505652,1.2437426768656168,-1.2437426768656168,-100.0,,,
2017-02-03,1486098000000,14.4,11.37,1.3504399999999999,32.365647365793016,0.7977435784867097,15.862256421513289,1988.390361173876,2.1326043520513114,-2.1326043520513114,-100.0,,,,1.3469262704953886,16.753073729504617,1243.8003546655134,1.2513451555541169,-1.2513451555541169,-100.0,,,
2017-02-06,1486357200000,14.4,11.29,1.3487799999999999,32.23673415867608,0.7926996752795326,15.89729932472046,2005.4630802156616,2.127689259683681,-2.127689259683681,-100.0,,,,1.3417236930115886,16.78827530698841,1251.246839750292,1.2462596788335407,-1.2462596788335407,-100.0,,,
2017-02-07,1486443600000,14.47,11.45,1.34989,32.232489937417824,0.796414122242326,15.996584877757675,2008.5762458253314,2.1378066879818327,-2.1378066879818327,-100.0,,,,1.3481123608026442,16.89188663919736,1253.0028750081487,1.252105602384014,-1.252105602384014,-100.0,,,
2017-02-08,1486530000000,14.73,10.88,1.34406,31.28553407145236,0.7730721349757719,15.923929865024233,2059.8245809911755,2.139029887307034,-2.139029887307034,-100.0,,,,1.3334490522500104,16.83655294774999,1262.6318882855435,1.2361379180057028,-1.2361379180057028,-100.0,,,
2017-02-09,1486616400000,14.61,10.85,1.3435,31.251698084005856,0.7654344799841803,17.273566520015823,2256.700863589634,2.1203083561543163,-2.1203083561543163,-100.0,,,,1.32119572144284,18.178805278557164,1375.9358271842275,1.2247174270520542,-1.2247174270520542,-100.0,,,
2017-02-10,1486702800000,14.5,11.07,1.33794,31.102585169995393,0.7537413215660571,18.49625967843394,2453.9267185198296,2.098848684702574,-2.098848684702574,-100.0,,,,1.3050647568110063,19.394936243188997,1486.1282662004855,1.2097078142078406,-1.2097078142078406,-100.0,,,
2017-02-13,1486962000000,14.33,10.74,1.33489,31.09876307496303,0.7446861346660238,19.242313865333976,2583.949528476685,2.074258808907913,-2.074258808907913,-100.0,,,,1.2895117196655883,20.13048828033441,1561.0938600507557,1.1954868780673094,-1.1954868780673094,-100.0,,,
2017-02-14,1487048400000,14.31,11.97,1.33822,31.0653820702776,0.7424442317464282,20.706554768253568,2788.971061105317,2.0699044575618792,-2.0699044575618792,-100.0,,,,1.2864960373631984,21.5935029626368,1678.4741138336371,1.1923689699226978,-1.1923689699226978,-100.0,,,
2017-02-15,1487134800000,13.89,11.76,1.33794,31.28975949340025,0.7290048730396927,20.461996126960308,2806.839416812265,2.0175249608994332,-2.0175249608994332,-100.0,,,,1.2573749881545435,21.322626011845454,1695.8048484120716,1.1660296134815793,-1.1660296134815793,-100.0,,,
2017-02-16,1487221200000,14.47,11.49,1.33656,31.623812656211356,0.7723929710541206,19.38060702894588,2509.1640855426567,2.1148249642541668,-2.1148249642541668,-100.0,,,,1.323242394565206,20.276757605434803,1532.3539881064182,1.2281805702016086,-1.2281805702016086,-100.0,,,
2017-02-17,1487307600000,14.63,11.57,1.34406,31.53045089186156,0.7774438228917697,20.019555177108234,2575.048458503891,2.134128270726551,-2.134128270726551,-100.0,,,,1.3343364472510215,20.925662552748975,1568.2448452831884,1.2376859452826403,-1.2376859452826403,-100.0,,,
2017-02-21,1487653200000,15.04,11.74,1.36378,31.66967184463992,0.8053457561572177,19.83065424384278,2462.3776920942128,2.198452566335833,-2.198452566335833,-100.0,,,,1.3782184082293505,20.76178159177065,1506.4217302426034,1.277406417482637,-1.277406417482637,-100.0,,,
2017-02-22,1487739600000,17.15,11.71,1.3573899999999999,35.14078942038514,1.079332436786702,16.8156655632133,1557.9690732982597,2.6684722628646025,-2.6684722628646025,-100.0,,,,1.736331900952762,17.873666099047238,1029.3922543978824,1.6219135610235798,-1.6219135610235798,-100.0,,,
2017-02-23,1487826000000,17.43,11.47,1.35711,35.168321833253515,1.0982535771141757,16.438745422885827,1496.8078197460618,2.7133648410985804,-2.7133648410985804,-100.0,,,,1.7659984312262145,17.51400056877379,991.7336425159227,1.6497359439393042,-1.6497359439393042,-100.0,,,
2017-02-24,1487912400000,17.93,12.09,1.36294,35.15903698431792,1.129481928355114,17.107517071644892,1514.6339788330124,2.7903612946023983,-2.7903612946023983,-100.0,,,,1.8164334168364815,18.21356558316352,1002.7103341274377,1.6963237497885588,-1.6963237497885588,-100.0,,,
2017-02-27,1488171600000,17.32,12.92,1.36239,35.32333893458033,1.098796135517186,19.059202864482817,1734.5531394239886,2.703221732609068,-2.703221732609068,-100.0,,,,1.7624968265329652,20.12750217346704,1141.9879951250841,1.6465200966164923,-1.6465200966164923,-100.0,,,
2017-02-28,1488258000000,17.219998999999998,12.54,1.3607200000000002,35.1847833779548,1.0858994890919291,19.95210161090807,1837.3801453385693,2.681216521402529,-2.681216521402529,-100.0,,,,1.7456469991224577,21.014354000877546,1203.8146321359088,1.6304807557684589,-1.6304807557684589,-100.0,,,
2017-03-01,1488344400000,16.99,11.81,1.3612799999999998,35.23327442032033,1.0736572096988253,19.977344790301174,1860.6818461085047,2.647615115234249,-2.647615115234249,-100.0,,,,1.7246347837776144,21.025367216222385,1219.11997913951,1.610960152446176,-1.610960152446176,-100.0,,,
2017-03-02,1488430800000,16.889999,10.96,1.37489,35.203577759773076,1.0663608366769504,21.014640263323052,1970.687551580568,2.629816027265692,-2.629816027265692,-100.0,,,,1.7136142907527459,22.05638670924725,1287.126678872318,1.5994827367425106,-1.5994827367425106,-100.0,,,
2017-03-03,1488517200000,16.860001,11.24,1.40628,35.20489694352854,1.0654260120303292,22.28857488796967,2091.987114665564,2.623253079675345,-2.623253079675345,-100.0,,,,1.7118294321182999,23.3281715678817,1362.7626170099375,1.5953084936137667,-1.5953084936137667,-100.0,,,
2017-03-06,1488776400000,16.76,11.45,1.416,35.218394650923535,1.0600000875252371,24.68399991247476,2328.679044744613,2.607709695073961,-2.607709695073961,-100.0,,,,1.7026712027264574,25.71732879727354,1510.4107449572668,1.5860435732252922,-1.5860435732252922,-100.0,,,
2017-03-07,1488862800000,16.83,11.86,1.42267,35.17846338132185,1.062785904881978,25.63421309511803,2411.9827876306563,2.6163549899158625,-2.6163549899158625,-100.0,,,,1.7081754294411011,26.671823570558907,1561.4218019331695,1.5905109612900894,-1.5905109612900894,-100.0,,,
2017-03-08,1488949200000,17.07,12.3,1.421,35.16894130266449,1.0774500091812236,28.205550990818768,2617.806000322257,2.653326936725845,-2.653326936725845,-100.0,,,,1.7320197786219715,29.25798122137803,1689.2405954310896,1.6128169854807144,-1.6128169854807144,-100.0,,,
2017-03-09,1489035600000,16.91,11.66,1.42044,34.30953698944523,1.0277772532654879,29.181223746734513,2839.255651360152,2.5889342302541074,-2.5889342302541074,-100.0,,,,1.6755097579332547,30.224491242066748,1803.8982523950635,1.5574706461047263,-1.5574706461047263,-100.0,,,
2017-03-10,1489122000000,16.93,11.35,1.421,34.05035886749132,1.0170878159231354,29.21991318407686,2872.8997365439977,2.580040152380686,-2.580040152380686,-100.0,,,,1.6653561197375506,30.264644880262445,1817.307693025559,1.5471309710625984,-1.5471309710625984,-100.0,,,
2017-03-13,1489377600000,16.77,12.3,1.4301700000000002,33.687832987962516,0.9912352329033328,21.581764767096672,2177.259650454876,2.538588243556232,-2.538588243556232,-100.0,,,,1.6331215645312565,22.61687843546875,1384.8863995596255,1.5152606651248028,-1.5152606651248028,-100.0,,,
2017-03-14,1489464000000,16.950001,11.63,1.426,33.606425046889186,0.998014376686644,22.906983523313354,2295.255865888761,2.5623566519362875,-2.5623566519362875,-100.0,,,,1.6466661211634082,23.953331878836593,1454.6562640101567,1.5278862804812643,-1.5278862804812643,-100.0,,,
2017-03-15,1489550400000,17.209999,11.21,1.43211,33.466663399994744,1.0069796382619902,19.192022461738013,1905.899755318065,2.594751124541027,-2.594751124541027,-100.0,,,,1.6654984585634462,20.25450354143656,1216.1226230678599,1.5443817188171185,-1.5443817188171185,-100.0,,,
2017-03-16,1489636800000,17.280001000000002,11.28,1.43239,33.12146474477487,0.9949299207847052,19.2170699792153,1931.4998551916813,2.589133636009961,-2.589133636009961,-100.0,,,,1.655752398204422,20.284247601795574,1225.0773499584116,1.5341193211364768,-1.5341193211364768,-100.0,,,
2017-03-17,1489723200000,17.24,11.34,1.43822,32.92701874650602,0.98372582082043,18.272275179179573,1857.4560911637395,2.5736977752508063,-2.5736977752508063,-100.0,,,,1.6428575569697603,19.337143443030246,1177.0432172280032,1.521013879179196,-1.521013879179196,-100.0,,,
2017-03-20,1489982400000,16.51,12.47,1.431,33.29939209772423,0.9585098195396125,17.750489180460388,1851.883915908783,2.4817990479138814,-2.4817990479138814,-100.0,,,,1.5900608573385426,18.769938142661452,1180.4540723100836,1.4739601558606052,-1.4739601558606052,-100.0,,,
2017-03-21,1490068800000,16.41,12.47,1.43156,32.986003169733145,0.9388010064122376,18.61019699358776,1982.3367110256188,2.4528142708443177,-2.4528142708443177,-100.0,,,,1.5661975023110228,19.623800497688972,1252.958229644271,1.4507550154310955,-1.4507550154310955,-100.0,,,
2017-03-22,1490155200000,16.610001,12.81,1.43489,32.999920998650644,0.9509604512116416,18.388039448788355,1933.6281992967959,2.483128201232816,-2.483128201232816,-100.0,,,,1.5860528935510194,19.413947106448976,1224.0415931516018,1.468932575388453,-1.468932575388453,-100.0,,,
2017-03-23,1490241600000,16.610001,13.12,1.4337799999999998,32.99597530079152,0.950752415212408,19.50824648478759,2051.874512506944,2.4830194752400843,-2.4830194752400843,-100.0,,,,1.5858291706520855,20.53416982934791,1294.8538347862748,1.4687991343136124,-1.4687991343136124,-100.0,,,
2017-03-24,1490328000000,16.59,12.96,1.4312799999999999,32.909149539601756,0.945642821306956,18.895357178693047,1998.1494865659847,2.476288199586122,-2.476288199586122,-100.0,,,,1.5798323741627949,19.920167625837212,1260.903875095835,1.463146354416585,-1.463146354416585,-100.0,,,
2017-03-27,1490587200000,17.25,12.5,1.42794,33.159745311068136,0.9948614952586254,18.33013750474137,1842.48134962508,2.5867108873230378,-2.5867108873230378,-100.0,,,,1.6545328644066777,19.395466135593324,1172.2623679976655,1.5334868571925062,-1.5334868571925062,-100.0,,,
2017-03-28,1490673600000,17.23,11.53,1.42711,33.12403665263091,0.9920190086439886,18.13498299135601,1828.088255702388,2.5820998114938187,-2.5820998114938187,-100.0,,,,1.650876692674836,19.19912530732516,1162.9654348210433,1.5300410589019524,-1.5300410589019524,-100.0,,,
2017-03-29,1490760000000,17.219998999999998,11.42,1.4243299999999999,33.078473323788266,0.9892401961826156,16.258759903817385,1643.5603776068142,2.578655918374583,-2.578655918374583,-100.0,,,,1.6476346229048184,17.32236537709519,1051.3474975753695,1.5271035521702423,-1.5271035521702423,-100.0,,,
2017-03-30,1490846400000,17.32,11.54,1.42489,33.07401573789393,0.9947922692374264,16.963205730762578,1705.2007997374155,2.5933858942350887,-2.5933858942350887,-100.0,,,,1.6570109968907865,18.032987003109213,1088.2840872478391,1.5357324741613887,-1.5357324741613887,-100.0,,,
2017-03-31,1490932800000,17.280001000000002,12.37,1.4198899999999999,32.94741104143163,0.9864331453671557,17.03556475463284,1726.9862468269064,2.581800374826642,-2.581800374826642,-100.0,,,,1.6469232353952747,18.10307476460472,1099.2057416847265,1.526347898540264,-1.526347898540264,-100.0,,,
2017-04-03,1491192000000,17.030001000000002,12.38,1.41878,33.00506839631186,0.97478586814833,18.042213031851663,1850.889884783008,2.5471738045208188,-2.5471738045208188,-100.0,,,,1.6257747894569519,19.094224210543047,1174.4692028913166,1.5070364588864864,-1.5070364588864864,-100.0,,,
2017-04-04,1491278400000,17.040001,11.79,1.4232200000000002,33.00085623787175,0.9752903151820932,17.200706584817905,1763.6498914281146,2.5481940056361605,-2.5481940056361605,-100.0,,,,1.6267031022663192,18.25329389773368,1122.1035892968566,1.5075245481336514,-1.5075245481336514,-100.0,,,
2017-04-05,1491364800000,16.75,12.89,1.42628,32.99468593988631,0.9584979514974544,16.276502048502547,1698.1259086755356,2.5043565562723487,-2.5043565562723487,-100.0,,,,1.5988489786563769,17.31115102134362,1082.7258391778423,1.481447710269915,-1.481447710269915,-100.0,,,
2017-04-06,1491451200000,17.0,12.39,1.4229399999999999,32.9703973488837,0.9715924335566112,16.198406566443392,1667.201802627003,2.5408294105283566,-2.5408294105283566,-100.0,,,,1.6214383472742746,17.248560652725725,1063.781467961547,1.502562871794039,-1.502562871794039,-100.0,,,
2017-04-07,1491537600000,16.690001000000002,12.87,1.426,32.9357589802468,0.9523969601141716,15.828600939885828,1661.9751640102172,2.4927434260677015,-2.4927434260677015,-100.0,,,,1.5903851428828473,16.859612857117153,1060.096224651357,1.4734272937496895,-1.4734272937496895,-100.0,,,
2017-04-10,1491796800000,16.99,14.05,1.42961,32.96430830074498,0.9709300930549318,15.390068906945071,1585.0851690590612,2.5386335580760964,-2.5386335580760964,-100.0,,,,1.6204563996393109,16.43954260036069,1014.5007668222287,1.5010959132949149,-1.5010959132949149,-100.0,,,
2017-04-11,1491883200000,16.92,15.07,1.42961,32.87041789513196,0.9626341294493664,16.175365870550632,1680.3233311292483,2.5238785454680883,-2.5238785454680883,-100.0,,,,1.609376609116148,17.220623390883848,1070.0182476456664,1.490507896405895,-1.490507896405895,-100.0,,,
2017-04-12,1491969600000,17.299999,15.77,1.41544,32.95000763543474,0.987567876692034,15.112434223307968,1530.2679015774302,2.5851961190070654,-2.5851961190070654,-100.0,,,,1.6487780591187968,16.181223940881203,981.4070396793968,1.5284401884960994,-1.5284401884960994,-100.0,,,
2017-04-13,1492056000000,16.92,15.96,1.41044,33.08134496363848,0.9717453185687734,15.086252681431224,1552.4903895241687,2.534736978325965,-2.534736978325965,-100.0,,,,1.6185289606118325,16.131469039388165,996.6747232802176,1.5012486513001848,-1.5012486513001848,-100.0,,,
2017-04-14,1492142400000,17.08,14.66,1.4032200000000001,33.07727383849837,0.9805405064464204,16.401457493553586,1672.695557779061,2.5589765599145697,-2.5589765599145697,-100.0,,,,1.633360253192328,17.456637746807672,1068.7561248468899,1.5155748472542774,-1.5155748472542774,-100.0,,,
2017-04-17,1492401600000,16.98,14.42,1.4032200000000001,33.07651202677787,0.9747646419545672,17.65723635804543,1811.435868523062,2.5439592665382404,-2.5439592665382404,-100.0,,,,1.6237613981364658,18.706239601863533,1152.031303572805,1.5066656023034437,-1.5066656023034437,-100.0,,,
2017-04-18,1492488000000,17.200001,14.93,1.4032200000000001,33.03793712374027,0.9855993416016996,18.1943975583983,1846.0237127219007,2.575125202145504,-2.575125202145504,-100.0,,,,1.6429604989287432,19.25703650107125,1172.0936999780204,1.524347553968565,-1.524347553968565,-100.0,,,
2017-04-19,1492574400000,17.709999,14.15,1.39767,32.921987494643744,1.009106470276766,20.649893629723238,2046.3542983784084,2.64629295587274,-2.64629295587274,-100.0,,,,1.6857595550269924,21.744240444973013,1289.8779295143809,1.564110996477874,-1.564110996477874,-100.0,,,
2017-04-20,1492660800000,17.49,14.63,1.3907200000000002,31.63697451093645,0.9357731882794528,20.585224811720554,2199.809213338257,2.5532769236900954,-2.5532769236900954,-100.0,,,,1.60222241159933,21.667775588400673,1352.3575398481669,1.482680352881732,-1.482680352881732,-100.0,,,
2017-04-21,1492747200000,17.85,10.84,1.39406,31.63864458340499,0.9552126009492968,20.2897883990507,2124.1123053534434,2.605688524184324,-2.605688524184324,-100.0,,,,1.6354206089006755,21.394580391099325,1308.2004882817696,1.5131259936597932,-1.5131259936597932,-100.0,,,
2017-04-24,1493006400000,18.219998999999998,10.76,1.40211,31.698207044484693,0.9781720216096864,19.81982907839032,2026.2109977112893,2.6620692250308515,-2.6620692250308515,-100.0,,,,1.6726659527725225,20.94733504722748,1252.3322431778015,1.547118046791763,-1.547118046791763,-100.0,,,
2017-04-25,1493092800000,18.08,10.85,1.42072,31.721832274661487,0.9723589343588968,21.439640065641104,2204.910070557109,2.641504824780608,-2.641504824780608,-100.0,,,,1.6617693766156307,22.55822962338437,1357.4825689306294,1.5355383679080958,-1.5355383679080958,-100.0,,,
2017-04-26,1493179200000,18.23,10.36,1.42361,31.60851202504203,0.9749570227960512,20.222042977203948,2074.147116681075,2.6576671165695185,-2.6576671165695185,-100.0,,,,1.6699480968843723,21.350051903115627,1278.4859567161693,1.542411818496614,-1.542411818496614,-100.0,,,
2017-04-27,1493265600000,18.24,10.82,1.43111,31.480570381369358,0.9694440086706608,18.28655599132934,1886.2931564665166,2.6523402590556504,-2.6523402590556504,-100.0,,,,1.6647062052838812,19.41529379471612,1166.289507006748,1.5364300692702333,-1.5364300692702333,-100.0,,,
2017-04-28,1493352000000,18.610001,10.11,1.43044,31.434837887506447,0.9868020272368856,18.602197872763114,1885.0992761790894,2.7039032308098108,-2.7039032308098108,-100.0,,,,1.6960860845323626,19.753913915467635,1164.6763743665815,1.5652689059622933,-1.5652689059622933,-100.0,,,
2017-05-01,1493611200000,18.809998999999998,10.59,1.42628,31.37477759793477,0.9942437762378856,18.58475732376213,1869.235470005645,2.7302198245935347,-2.7302198245935347,-100.0,,,,1.7110007835027918,19.749000216497212,1154.2367722396186,1.5791609183715654,-1.5791609183715654,-100.0,,,
2017-05-02,1493697600000,18.280001000000002,10.68,1.42628,31.56446807390836,0.9755468833543156,21.476453016645685,2201.478307511081,2.662609381333043,-2.662609381333043,-100.0,,,,1.6724075783808665,22.607592421619128,1351.7992093474347,1.5442824856342536,-1.5442824856342536,-100.0,,,
2017-05-03,1493784000000,19.9,10.46,1.43239,32.914571840017665,1.1346439696668602,22.265357030333128,1962.321012191199,2.9705613363951766,-2.9705613363951766,-100.0,,,,1.8953865331062327,23.494614466893765,1239.5685025993025,1.7553114119501565,-1.7553114119501565,-100.0,,,
2017-05-04,1493870400000,19.780001000000002,10.57,1.42739,32.77300073529521,1.120067464461208,22.1319294355388,1975.946104834412,2.9454467937913087,-2.9454467937913087,-100.0,,,,1.875969275804282,23.354027724195728,1244.9045954754872,1.737223120649828,-1.737223120649828,-100.0,,,
2017-05-05,1493956800000,19.559998999999998,9.77,1.436,32.814865953501084,1.1101031817448224,21.69389791825517,1954.2235600259646,2.9142726797028167,-2.9142726797028167,-100.0,,,,1.857758378837492,22.90224262116251,1232.7890904464005,1.7197307406174842,-1.7197307406174842,-100.0,,,
