Datetime,Price,Timestamp,VIX,7-Day-LIBOR,7-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Puts,100-Puts-P,100-Puts-ROI
2014-08-10,589.45,1407643200000,14.23,0.1205,9.3410648948759,3.048737012167692,-3.048737012167692,-100.0,3.0351152223050235,93.463584777695,3079.4081256234467,,,
2014-08-11,573.3066,1407729600000,14.23,0.12025,22.59859572090219,7.164062472574527,-7.164062472574527,-100.0,7.150841232409164,105.48385876759085,1475.125168344042,,,
2014-08-12,568.2099,1407816000000,14.13,0.12125,22.89181548234596,7.192463298982488,-7.192463298982488,-100.0,7.1792506265037455,74.2946493734962,1034.8524273441794,,,
2014-08-13,544.5681,1407902400000,12.9,0.1205,35.72251005665797,10.75255773768049,-10.75255773768049,-100.0,10.73997313809764,21.90222686190231,203.93185886293412,,,
2014-08-14,508.5536,1407988800000,12.9,0.1205,51.86364553311759,14.574351111429765,-6.967451111429823,-47.806252629427064,14.562598782524702,-14.562598782524702,-100.0,,,
2014-08-15,496.6164,1408075200000,12.42,0.1215,47.052631241937725,12.913096614567024,4.4124033854330085,34.16998662006029,12.901524906969454,-12.901524906969454,-100.0,,,
2014-08-16,519.8314,1408161600000,13.15,0.12175,68.97451380536742,19.807367490684726,-19.807367490684726,-100.0,19.79522992524608,2.8176700747539485,14.234086117688385,,,
2014-08-17,492.9513,1408248000000,12.32,0.12175,70.81306141821393,19.283267225854075,-3.661067225854055,-18.985720536743234,19.271757285012114,-19.271757285012114,-100.0,,,
2014-08-18,460.6719,1408334400000,12.32,0.12175,77.17041826422042,19.636428523926405,21.321271476073576,108.58019038489729,19.625672276166114,-19.625672276166114,-100.0,,,
2014-08-19,486.736,1408420800000,12.21,0.12225,99.12438322698826,26.639966954652124,0.09443304534792674,0.3544788381632581,26.62855546289077,-26.62855546289077,-100.0,,,
2014-08-20,511.9259,1408507200000,11.78,0.12125,109.66034358999788,30.99064131086391,-30.99064131086391,-100.0,30.978737418921696,-29.48283741892169,-95.17120410760731,,,
2014-08-21,516.1605,1408593600000,11.78,0.12125,97.62981492436234,27.825170692063214,-27.825170692063214,-100.0,27.813168332313808,-18.66806833231385,-67.11953168825062,,,
2014-08-22,513.9419,1408680000000,11.76,0.1225,95.48095056645936,27.096849392303373,-27.096849392303373,-100.0,27.08477541963174,-21.565275419631693,-79.6213927769939,,,
2014-08-23,497.2185,1408766400000,11.47,0.121,91.88510045686485,25.229369215715394,-21.244769215715394,-84.20650169280496,25.21783115590398,-25.21783115590398,-100.0,,,
2014-08-24,508.5735,1408852800000,11.47,0.121,84.41244816839075,23.70984524976197,-23.70984524976197,-100.0,23.69804369478868,6.8020563052113525,28.70302879349977,,,
2014-08-25,501.6296,1408939200000,11.7,0.121,62.48496139444061,17.317165203118492,-17.317165203118492,-100.0,17.30552478280441,10.189475217195591,58.87989728760111,,,
2014-08-26,513.4704,1409025600000,11.63,0.12300000000000001,52.67736719068017,14.946060841170578,-14.946060841170578,-100.0,14.93394870966074,23.218351290339285,155.47362416826425,,,
2014-08-27,510.43,1409112000000,11.63,0.1235,38.66862809894581,10.909160360022526,-10.909160360022526,-100.0,10.897071003601923,24.995928996398106,229.3820879769981,,,
2014-08-28,507.0154,1409198400000,11.78,0.1235,38.1360625069188,10.68705763475461,-10.68705763475461,-100.0,10.675049151943227,7.253850848056771,67.95145150911385,,,
2014-08-29,508.4224,1409284800000,12.05,0.12425,38.280322812374465,10.757257416284801,-10.757257416284801,-100.0,10.745142481657467,17.17625751834254,159.85137049288392,,,
2014-08-30,501.2031,1409371200000,11.98,0.12325,30.47425157273132,8.443586053876059,-8.443586053876059,-100.0,8.431739263078898,10.534260736921114,124.93579803930595,,,
2014-08-31,478.0734,1409457600000,11.98,0.12325,40.615607927692096,10.731651508464298,-9.321751508464304,-86.86222713355932,10.720351427607909,-10.720351427607909,-100.0,,,
2014-09-01,474.1346,1409544000000,12.25,0.12445,40.404618891866384,10.58804217867393,-10.58804217867393,-100.0,10.576726084762695,-8.590026084762712,-81.21630470451427,,,
2014-09-02,475.3181,1409630400000,12.36,0.12225,32.608289850611165,8.567727122174063,-8.567727122174063,-100.0,8.556583322286343,-4.796083322286306,-56.051383380963564,,,
2014-09-03,474.537,1409716800000,12.36,0.12125,33.15891382032693,8.69792078476533,-5.7076207847652825,-65.62051927125333,8.686886302683803,-8.686886302683803,-100.0,,,
2014-09-04,489.0865,1409803200000,12.64,0.12125,44.4556547912212,12.01592791792433,-12.01592791792433,-100.0,12.004555114074435,0.7470448859255612,6.2230118386453785,,,
2014-09-05,480.501,1409889600000,12.09,0.12125,44.696961162172784,11.869025555122647,-11.869025555122647,-100.0,11.857852391228962,-5.182252391228985,-43.703127853591816,,,
2014-09-06,482.2371,1409976000000,12.09,0.11825,45.04719467227501,12.005038742334163,-12.005038742334163,-100.0,11.99410265374965,-6.843102653749638,-57.053894328729285,,,
2014-09-07,479.4833,1410062400000,12.66,0.11825,28.63198400169464,7.589540811511,-7.589540811511,-100.0,7.57866717312109,-2.8103671731210795,-37.082604486029936,,,
2014-09-08,472.1479,1410148800000,13.5,0.11985,30.363837929056288,7.9251576100064645,-7.9251576100064645,-100.0,7.914305447582421,-7.125005447582453,-90.02692017350586,,,
2014-09-09,471.5576,1410235200000,13.5,0.11955,30.251994468047968,7.886104757740724,-7.886104757740724,-100.0,7.875293293254258,-0.05649329325430585,-0.7173484358061473,,,
2014-09-10,477.5273,1410321600000,12.88,0.12125,31.80982674901188,8.396906321270192,-8.396906321270192,-100.0,8.385802305281429,14.227197694718571,169.65815764292694,,,
2014-09-11,476.3349,1410408000000,12.8,0.12125,20.090501964446744,5.292387538355854,-5.292387538355854,-100.0,5.281311249428286,49.594188750571696,939.0506714774743,,,
2014-09-12,473.8254,1410494400000,12.8,0.1215,16.536127893681755,4.334150570934156,-4.334150570934156,-100.0,4.3231099186699,77.55839008133013,1794.0415936773745,,,
2014-09-13,477.0861,1410580800000,13.31,0.11925,17.353105506230214,4.5791946649209185,-4.5791946649209185,-100.0,4.568283895932581,65.69301610406742,1438.0239407309577,,,
2014-09-14,474.715,1410667200000,14.12,0.11925,17.251712341627194,4.5298462628687455,-4.5298462628687455,-100.0,4.518989719992504,73.62901028000746,1629.3245800995005,,,
2014-09-15,471.3586,1410753600000,12.73,0.1193,13.859980757929875,3.614629061107337,-3.614629061107337,-100.0,3.603844757987929,68.86935524201209,1910.9967234122125,,,
2014-09-16,463.7388,1410840000000,12.73,0.12175,18.129489283865293,4.650089335733213,-4.650089335733213,-100.0,4.639261478794566,23.72163852120545,511.3235938442753,,,
2014-09-17,454.9143,1410926400000,12.65,0.122,16.634896300432413,4.186010992979789,-4.186010992979789,-100.0,4.175367369216674,28.440532630783334,681.1504261987603,,,
2014-09-18,421.4594,1411012800000,12.03,0.122,52.20137373572878,12.157013045333088,-12.157013045333088,-100.0,12.147152165415662,0.5137478345843647,4.229368559711172,,,
2014-09-19,391.9439,1411099200000,12.03,0.12175,63.94307140100873,13.84607474857512,-3.869674748575108,-27.94781061667553,13.83692323380606,-13.83692323380606,-100.0,,,
2014-09-20,406.8248,1411185600000,12.11,0.11975,76.33562948427269,17.15372678804826,-17.15372678804826,-100.0,17.14438385728849,-8.67668385728851,-50.609481970971174,,,
2014-09-21,396.56699999999995,1411272000000,13.69,0.11975,74.85227094370241,16.396662322027453,-16.396662322027453,-100.0,16.38755496666812,3.9811450333318703,24.29370971709581,,,
2014-09-22,398.8854,1411358400000,13.69,0.1215,77.34631179283002,17.041437595112285,-17.041437595112285,-100.0,17.032143127161305,7.1188568728387045,41.79660081347134,,,
2014-09-23,435.3779,1411444800000,14.93,0.122,112.0655968896753,26.93349674861895,-26.93349674861895,-100.0,26.923310217744106,22.185889782255888,82.40401942712836,,,
2014-09-24,422.2984,1411531200000,13.27,0.122,112.98329952658095,26.337825406861896,-26.337825406861896,-100.0,26.32794489687271,14.6380551031273,55.59892790897645,,,
2014-09-25,408.7985,1411617600000,13.27,0.122,101.28206121892248,22.860429649449767,-22.860429649449767,-100.0,22.850864996439466,13.961735003560506,61.09937197447872,,,
2014-09-26,401.9203,1411704000000,15.64,0.12175,85.16080263968047,18.903554187225865,-18.903554187225865,-100.0,18.89416973306945,26.46953026693055,140.09364074147356,,,
2014-09-27,398.3571,1411790400000,14.85,0.1175,80.45077312342059,17.700931420131184,-17.700931420131184,-100.0,17.691954844155273,55.173045155844726,311.85386601906083,,,
2014-09-28,376.1983,1411876800000,15.98,0.1175,88.68508532364423,18.424776421299526,-18.424776421299526,-100.0,18.416299171560727,38.14140082843929,207.10676164155151,,,
2014-09-29,374.7344,1411963200000,15.98,0.1225,88.06953015172354,18.226051645404283,-18.226051645404283,-100.0,18.217248057090647,28.057751942909327,154.0175105206876,,,
2014-09-30,386.2687,1412049600000,16.31,0.1185,52.418554258773405,11.188126213530381,-11.188126213530381,-100.0,11.179347960219244,40.998252039780795,366.7320507928509,,,
2014-10-01,381.3324,1412136000000,16.71,0.11775,51.2080290548885,10.790259127553327,-10.790259127553327,-100.0,10.781647903394829,17.761852096605168,164.74153353693248,,,
2014-10-02,371.9859,1412222400000,16.71,0.11775,49.85700320962465,10.248308466052237,-10.248308466052237,-100.0,10.239908303966077,-2.029108303966069,-19.815688224279942,,,
2014-10-03,356.5566,1412308800000,16.16,0.1195,54.12701039119839,10.663873362941077,-8.534573362941074,-80.03258358825124,10.655701960798666,-10.655701960798666,-100.0,,,
2014-10-04,325.4921,1412395200000,14.55,0.11845,75.07505917085818,13.497932977474706,20.2128670225253,149.747869220098,13.490539040231907,-13.490539040231907,-100.0,,,
2014-10-05,319.6406,1412481600000,14.55,0.11845,71.29928938247167,12.589362494422405,43.959137505577594,349.1768350069613,12.582101480908904,-12.582101480908904,-100.0,,,
2014-10-06,328.4594,1412568000000,15.46,0.1205,79.51026152316705,14.424722042111824,45.492877957888176,315.3813142816572,14.417131568067873,-14.417131568067873,-100.0,,,
2014-10-07,334.0911,1412654400000,17.2,0.11875,74.95445192289256,13.832305733675952,50.783394266324045,367.1361466706701,13.824697238755931,-13.824697238755931,-100.0,,,
2014-10-08,352.7889,1412740800000,17.2,0.1173,92.87451634025464,18.09319435213717,20.96120564786281,115.851326415376,18.08525814097095,-18.08525814097095,-100.0,,,
2014-10-09,363.7751,1412827200000,15.11,0.1173,96.46700640015983,19.3770833051629,-3.0720833051628915,-15.854209102483216,19.368899952425323,-19.368899952425323,-100.0,,,
2014-10-10,358.6859,1412913600000,18.76,0.12,91.5156809716434,18.126994678631746,3.6087053213682623,19.907907434993813,18.118740084410998,-18.118740084410998,-100.0,,,
2014-10-11,359.2029,1413000000000,18.76,0.1186,49.8064865983279,9.886142990705762,19.87275700929422,201.01628135438813,9.877972939851617,-9.877972939851617,-100.0,,,
2014-10-12,376.1891,1413086400000,21.24,0.1186,46.01322784980811,9.565715460096213,0.834084539903813,8.719520702693195,9.557159059026533,-9.557159059026533,-100.0,,,
2014-10-13,388.37699999999995,1413172800000,24.64,0.11955,46.3787865624919,9.954059588870507,-9.954059588870507,-100.0,9.945155217182103,-0.9394552171821148,-9.446360530995344,,,
2014-10-14,398.7068,1413259200000,22.79,0.1193,46.01667126501794,10.13907847609468,-10.13907847609468,-100.0,10.129956387334717,6.199843612665262,61.203063227565366,,,
2014-10-15,391.8433,1413345600000,22.79,0.12,47.49586847477216,10.284616421835835,-10.284616421835835,-100.0,10.275598761984641,2.4714012380153747,24.05116524361103,,,
2014-10-16,380.0801,1413432000000,26.25,0.12,55.134821623721216,11.578901668685518,-11.578901668685518,-100.0,11.57015472045896,12.648545279541054,109.32045063472856,,,
2014-10-17,380.4216,1413518400000,25.2,0.12025,52.78122042673008,11.095000559488595,-11.095000559488595,-100.0,11.086227513202774,14.165872486797214,127.77901653133893,,,
2014-10-18,388.9618,1413604800000,25.2,0.1205,53.241750111711646,11.442980853031287,-11.442980853031287,-100.0,11.433992209542966,31.41520779045703,274.7527479005756,,,
2014-10-19,386.5889,1413691200000,21.99,0.1205,45.21821249417079,9.66051636231012,-9.66051636231012,-100.0,9.651582554931993,25.395917445068026,263.1269773690184,,,
2014-10-20,379.3713,1413777600000,18.57,0.1204,40.73210439786668,8.540321223500797,-8.540321223500797,-100.0,8.531561485411174,21.87843851458885,256.44119839024324,,,
2014-10-21,382.37699999999995,1413864000000,18.57,0.11875,34.25883488340375,7.240900944252927,-7.240900944252927,-100.0,7.232192800090928,23.24770719990906,321.44755874894224,,,
2014-10-22,379.0963,1413950400000,16.08,0.11875,33.05062973621127,6.92579944054782,-6.92579944054782,-100.0,6.917166010106968,38.800333989893005,560.9281884112681,,,
2014-10-23,355.8614,1414036800000,17.87,0.11875,51.75999447385418,10.178008430641086,-10.178008430641086,-100.0,10.169904145150868,1.908695854849128,18.76808107143485,,,
2014-10-24,355.1695,1414123200000,17.87,0.1187,51.455400735930475,10.098488465585065,-10.098488465585065,-100.0,10.090403342884427,8.279596657115576,82.05416944957109,,,
2014-10-25,346.1126,1414209600000,16.53,0.1205,44.495133819968494,8.510851466008091,-8.510851466008091,-100.0,8.502853038480737,12.223246961519234,143.7546539520486,,,
2014-10-26,351.5414,1414296000000,16.11,0.1205,50.033929749724685,9.719488684538987,-9.719488684538987,-100.0,9.711364801124233,18.087435198875795,186.25018799398728,,,
2014-10-27,348.9613,1414382400000,16.04,0.1205,49.9850377311884,9.638733300044322,-9.638733300044322,-100.0,9.630669040991306,15.100330959008687,156.79420500005443,,,
2014-10-28,351.8971,1414468800000,16.04,0.11775,50.10344461683254,9.74273931433342,-9.74273931433342,-100.0,9.734792796259283,13.87900720374074,142.57116195707752,,,
2014-10-29,333.3788,1414555200000,14.39,0.1207,58.37318546598639,10.7521832154425,-6.991983215442502,-65.02849770454503,10.744466270563462,-10.744466270563462,-100.0,,,
2014-10-30,343.7828,1414641600000,15.15,0.1207,53.66507470608072,10.194199701107069,-5.741999701107062,-56.32614495950568,10.186241927793477,-10.186241927793477,-100.0,,,
