Date,Price,1 Day Movement,2 Day Movement,7 Day Movement,14 Day Movement,1 Month Movement,2 Month Movement,6 Month Movement,1 Year Movement,1 Day % Change,2 Day % Change,7 Day % Change,14 Day % Change,1 Month % Change,2 Month % Change,6 Month % Change,1 Year % Change,T-Bill 1 Month,T-Bill 3 Month,T-Bill 6 Month,T-Bill 1 Year,T-Bill 2 Year
1/24/13 00:00,16.896,-0.604,-0.3654,1.396,2.756,3.546,4.4139,8.0079,11.146,-3.451428571,-2.1168619,9.006451613,19.49080622,26.56179775,35.36183815,90.0968711,193.8434783,0.06,0.08,0.1,0.15,0.23
1/25/13 00:00,17.4,0.504,-0.1,1.695,3.263,3.9321,5.1545,8.6897,12.06,2.982954545,-0.571428571,10.79274117,23.08127608,29.19608848,42.09301376,99.76349839,225.8426966,0.06,0.08,0.11,0.15,0.28
1/26/13 00:00,17.88,0.48,0.984,2.265,3.643,4.4583,5.68,8.782,12.588,2.75862069,5.823863636,14.50528338,25.58825595,33.21710365,46.55737705,96.52670917,237.8684807,0.06,0.08,0.11,0.15,0.28
1/27/13 00:00,17.8182,-0.0618,0.4182,2.1182,3.7022,4.397,5.4705,8.4682,12.1915,-0.345637584,2.403448276,13.49171975,26.22697648,32.76160105,44.30379747,90.56898396,216.6722946,0.06,0.08,0.11,0.15,0.28
1/28/13 00:00,18.721,0.9028,0.841,1.921,4.421,5.321,6.271,9.1707,13.3401,5.066729524,4.703579418,11.43452381,30.91608392,39.70895522,50.36947791,96.02525575,247.9157762,0.03,0.07,0.11,0.16,0.29
1/29/13 00:00,19.5254,0.8044,1.7072,2.264,5.2754,6.0754,6.9604,8.9954,14.0349,4.296779018,9.581214713,13.11596974,37.02035088,45.17026022,55.39514524,85.42640076,255.6215281,0.03,0.07,0.11,0.15,0.3
1/30/13 00:00,19.7,0.1746,0.979,2.2,4.97,6.19,7.138,8.73,14.2162,0.894219837,5.229421505,12.57142857,33.74066531,45.81791266,56.82216208,79.58067457,259.2399431,0.04,0.07,0.11,0.15,0.27
1/31/13 00:00,20.41,0.71,0.8846,3.514,4.91,7.1059,7.91,9.426,14.3344,3.604060914,4.530508978,20.79782197,31.67741935,53.41135439,63.28,85.81573197,235.9338995,0.04,0.07,0.12,0.15,0.27
2/1/13 00:00,20.499,0.089,0.799,3.099,4.794,7.219,7.82,9.629,14.399,0.436060755,4.055837563,17.81034483,30.52531041,54.35993976,61.67678839,88.58325667,236.0491803,0.02,0.06,0.11,0.15,0.27
2/2/13 00:00,19.63,-0.869,-0.78,1.75,4.015,6.2321,6.22,8.7748,13.6707,-4.239231182,-3.821656051,9.787472036,25.71245597,46.5154987,46.38329605,80.83499152,229.4011042,0.02,0.06,0.11,0.15,0.27
2/3/13 00:00,20.59,0.96,0.091,2.7718,4.89,7.09,7.21,9.49,14.7166,4.890473765,0.443924094,15.55600453,31.14649682,52.51851852,53.88639761,85.4954955,250.5635577,0.02,0.06,0.11,0.15,0.27
2/4/13 00:00,20.4301,-0.1599,0.8001,1.7091,3.6301,6.9901,7.1311,9.3748,14.7413,-0.776590578,4.075904228,9.129320015,21.6077381,52.00967262,53.62132491,84.79914611,259.1284629,0.03,0.07,0.11,0.15,0.25
2/5/13 00:00,20.6,0.1699,0.01,1.0746,3.3386,7.146,7.1001,9.5389,15.1465,0.831616096,0.048567266,5.503600438,19.34142074,53.11431545,52.59372292,86.2382584,277.7390667,0.06,0.07,0.11,0.15,0.27
2/6/13 00:00,21.18,0.58,0.7499,1.48,3.68,7.5924,7.7599,9.7936,15.49,2.815533981,3.67056451,7.512690355,21.02857143,55.87741765,57.82296704,86.011382,272.2319859,0.06,0.07,0.12,0.15,0.27
2/7/13 00:00,22.15,0.97,1.55,1.74,5.254,8.4072,8.762,10.6398,16.55,4.579792257,7.524271845,8.525232729,31.09611742,61.17530634,65.44666866,92.4380115,295.5357143,0.03,0.07,0.11,0.15,0.25
2/8/13 00:00,22.66,0.51,1.48,2.161,5.26,8.89,9.2266,11.036,16.83,2.30248307,6.987724268,10.54197766,30.22988506,64.56063907,68.68402638,94.94150034,288.6792453,0.03,0.07,0.11,0.14,0.25
2/9/13 00:00,23.65,0.99,1.5,4.02,5.77,9.51,10.093,11.6125,17.7374,4.368932039,6.772009029,20.47885889,32.27069351,67.25601132,74.44862433,96.46936656,299.9932348,0.03,0.07,0.11,0.14,0.25
2/10/13 00:00,23.9698,0.3198,1.3098,3.3798,6.1516,9.8328,10.2709,11.7798,18.3693,1.352219873,5.780229479,16.41476445,34.52425049,69.55365353,74.97609297,96.63494668,327.9939291,0.03,0.07,0.11,0.14,0.25
2/11/13 00:00,24.65,0.6802,1,4.2199,5.929,10.413,10.9499,11.4,19.1353,2.837737486,4.22832981,20.65530761,31.67031676,73.14040879,79.92569397,86.03773585,346.9871435,0.05,0.09,0.12,0.15,0.27
2/12/13 00:00,25.1698,0.5198,1.2,4.5698,5.6444,11.0538,11.5698,11.6698,19.9098,2.10872211,5.006299594,22.18349515,28.90798652,78.3068858,85.07205882,86.44296296,378.513308,0.08,0.09,0.12,0.14,0.29
2/13/13 00:00,24.2,-0.9698,-0.45,3.02,4.5,9.9,10.7099,12.6164,19.7371,-3.853030219,-1.825557809,14.25873466,22.84263959,69.23076923,79.39081252,108.9160537,442.2483139,0.09,0.1,0.12,0.15,0.29
2/14/13 00:00,27.2205,3.0205,2.0507,5.0705,6.8105,12.9705,13.9205,15.6105,22.8954,12.48140496,8.147462435,22.89164786,33.36844684,91.02105263,104.6654135,134.4573643,529.3611708,0.1,0.11,0.13,0.16,0.27
2/15/13 00:00,27.1,-0.1205,2.9,4.44,6.601,12.37,13.8499,19.1,22.8261,-0.442681068,11.98347107,19.59399823,32.20157081,83.97827563,104.5267583,238.75,534.0812841,0.09,0.1,0.13,0.17,0.29
2/16/13 00:00,27.2158,0.1158,-0.0047,3.5658,7.5858,11.7158,13.9168,17.1158,22.8058,0.427306273,-0.017266398,15.07737844,38.64391238,75.58580645,104.6454621,169.4633663,517.138322,0.09,0.1,0.13,0.17,0.29
2/17/13 00:00,26.8146,-0.4012,-0.2854,2.8448,6.2246,11.1096,13.2156,16.8996,22.5926,-1.474143696,-1.053136531,11.86826757,30.23118018,70.73925501,97.18067505,170.4447806,535.1160587,0.09,0.1,0.13,0.17,0.29
2/18/13 00:00,26.95,0.1354,-0.2658,2.3,6.5199,11.335,13.4254,17.1432,22.5633,0.504948797,-0.97663857,9.330628803,31.91320649,72.59045789,99.26652175,174.809316,514.3570338,.,.,.,.,.
2/19/13 00:00,29.4176,2.4676,2.603,4.2478,8.8176,13.7176,15.9176,19.3176,25.0561,9.156215213,9.707398208,16.87657431,42.8038835,87.37324841,117.9081481,191.2633663,574.4835492,0.09,0.12,0.13,0.17,0.29
2/20/13 00:00,29.645,0.2274,2.695,5.445,8.465,12.845,16.2736,19.045,25.373,0.773006635,10,22.5,39.96694995,76.45833333,121.7045336,179.6698113,593.9372659,0.12,0.12,0.13,0.17,0.27
2/21/13 00:00,29.7477,0.1027,0.3301,2.5272,7.5977,12.4863,16.4357,19.2238,25.323,0.346432788,1.122117372,9.284179203,34.30112867,72.33654281,123.4652945,182.6680223,572.3099871,0.12,0.13,0.13,0.16,0.26
2/22/13 00:00,30.2454,0.4977,0.6004,3.1454,7.5854,12.7454,16.8654,19.6354,25.2304,1.673070523,2.025299376,11.60664207,33.47484554,72.83085714,126.0493274,185.065033,503.0987039,0.11,0.13,0.14,0.16,0.27
2/23/13 00:00,29.8,-0.4454,0.0523,2.5842,6.15,12.904,16.45,18.85,24.7712,-1.47262063,0.175811912,9.495219689,26.00422833,76.37310606,123.2209738,172.1461187,492.5867006,0.11,0.13,0.14,0.16,0.27
2/24/13 00:00,29.89,0.09,-0.3554,3.0754,5.9202,12.49,16.4221,18.95,25.117,0.302013423,-1.175054719,11.46912503,24.69857905,71.7816092,121.9351198,173.2175503,526.230882,0.11,0.13,0.14,0.16,0.27
2/25/13 00:00,30.4,0.51,0.6,3.45,5.75,12.52,16.9783,19.4831,25.478,1.706256273,2.013422819,12.80148423,23.32657201,70.02237136,126.4988787,178.4673305,517.6351077,0.09,0.12,0.14,0.16,0.25
2/26/13 00:00,31.1,0.7,1.21,1.6824,5.9302,13.2818,17.6788,20.323,26.144,2.302631579,4.048176648,5.719025345,23.56077521,74.54063822,131.7229458,188.5775262,527.5221953,0.11,0.14,0.14,0.17,0.25
2/27/13 00:00,30.9012,-0.1988,0.5012,1.2562,6.7012,12.1802,17.5012,20.7412,26.0332,-0.639228296,1.648684211,4.237476809,27.69090909,65.06169542,130.6059701,204.1456693,534.7822514,0.11,0.11,0.13,0.17,0.27
2/28/13 00:00,33.38,2.4788,2.28,3.6323,6.1595,13.8546,19.93,23.4146,28.52,8.02169495,7.331189711,12.21035576,22.62816627,70.95680498,148.1784387,234.958958,586.8312757,0.07,0.11,0.13,0.17,0.25
3/1/13 00:00,34.5,1.12,3.5988,4.2546,7.4,14.8,20.99,24.2959,29.5787,3.355302576,11.64614966,14.06693249,27.30627306,75.12690355,155.3663953,238.0993914,601.0342796,0.07,0.11,0.12,0.16,0.25
3/2/13 00:00,34.25,-0.25,0.87,4.45,7.0342,13.84,20.9459,23.72,29.545,-0.724637681,2.606351108,14.93288591,25.84601592,67.80989711,157.439436,225.2611586,627.9489904,0.07,0.11,0.12,0.16,0.25
3/3/13 00:00,34.5,0.25,0,4.61,7.6854,14.001,21.22,24.1153,29.8856,0.729927007,0,15.42321847,28.66125171,68.30089273,159.7891566,232.2195152,647.6595007,0.07,0.11,0.12,0.16,0.25
3/4/13 00:00,36.152,1.652,1.902,5.752,9.202,16.522,22.7541,25.1523,31.332,4.788405797,5.553284672,18.92105263,34.14471243,84.16709119,169.8333321,228.663509,650.0414938,0.07,0.11,0.12,0.16,0.24
3/5/13 00:00,40.33,4.178,5.83,9.23,10.9124,19.74,26.83,29.149,35.3457,11.55676035,16.89855072,29.67845659,37.09480039,95.87178242,198.7407407,260.7011895,709.1407018,0.09,0.08,0.12,0.15,0.25
3/6/13 00:00,41.0201,0.6901,4.8681,10.1189,11.3751,20.59,27.5801,30.0201,36.03,1.711133152,13.46564505,32.7459775,38.37105751,100.7826687,205.2090774,272.91,722.0296186,0.09,0.1,0.12,0.15,0.25
3/7/13 00:00,42,0.9799,1.67,8.62,12.2523,21.4,28.546,30.963,37.0625,2.388828891,4.140838086,25.82384661,41.18738592,103.8834951,212.1748179,280.5381897,750.6329114,0.1,0.1,0.11,0.15,0.25
3/8/13 00:00,44.18,2.18,3.1599,9.68,13.9346,23,30.5924,33.16,39.2498,5.19047619,7.703296677,28.05797101,46.07179935,108.5930123,225.1494009,300.907441,796.1096913,0.09,0.1,0.11,0.15,0.27
3/9/13 00:00,46.85,2.67,4.85,12.6,17.05,24.7,33.1072,35.68,41.9889,6.043458579,11.54761905,36.78832117,57.2147651,111.5124153,240.9057834,319.4270367,863.7736315,0.09,0.1,0.11,0.15,0.27
3/10/13 00:00,46,-0.85,1.82,11.5,16.11,23.34,32.23,34.6692,41.1668,-1.814300961,4.119511091,33.33333333,53.89762462,103.0008826,234.0595497,305.9730999,851.7503931,0.09,0.1,0.11,0.15,0.27
3/11/13 00:00,48.4,2.4,1.55,12.248,18,24.75,34.26,37.0351,43.49,5.217391304,3.308431163,33.87917681,59.21052632,104.6511628,242.291372,325.872643,885.7433809,0.09,0.1,0.12,0.15,0.27
3/12/13 00:00,44.2899,-4.1101,-1.7101,3.9599,13.1899,20.3201,30.1529,32.8909,39.3998,-8.491942149,-3.717608696,9.818745351,42.41125402,84.77375698,213.2906557,288.5419774,805.7054048,0.1,0.1,0.12,0.15,0.27
3/13/13 00:00,46.92,2.6301,-1.48,5.8999,16.0188,22.27,32.683,35.25,41.65,5.938374212,-3.05785124,14.38294885,51.83876354,90.34482759,229.5638126,302.0565553,790.3225806,0.09,0.09,0.12,0.15,0.27
3/14/13 00:00,47.1696,0.2496,2.8797,5.1696,13.7896,21.9998,33.0536,35.4196,41.7896,0.531969309,6.501933849,12.30857143,41.31096465,87.40554156,234.156985,301.4434043,776.7583643,0.08,0.1,0.12,0.15,0.27
3/15/13 00:00,46.95,-0.2196,0.03,2.77,12.45,22.75,32.65,35.08,41.6234,-0.465554086,0.063938619,6.269805342,36.08695652,94.00826446,228.3216783,295.5349621,781.4252994,0.07,0.09,0.11,0.14,0.25
3/16/13 00:00,47.0002,0.0502,-0.1694,0.1502,12.7502,19.7797,32.7502,35.1102,41.6563,0.106922258,-0.359129609,0.320597652,37.22686131,72.6647196,229.8259649,295.2918419,779.5112184,0.07,0.09,0.11,0.14,0.25
3/17/13 00:00,47.4,0.3998,0.45,1.4,12.9,20.3,32.67,35.15,42.1841,0.850634678,0.958466454,3.043478261,37.39130435,74.90774908,221.7922607,286.9387755,808.7597538,0.07,0.09,0.11,0.14,0.25
3/18/13 00:00,51.6,4.2,4.5998,3.2,15.448,24.3842,36.1,39.0275,46.3206,8.860759494,9.786766865,6.611570248,42.73069263,89.59574953,232.9032258,310.4195665,877.3837936,0.07,0.07,0.11,0.15,0.26
3/19/13 00:00,59.14,7.54,11.74,14.8501,18.81,32.3254,43.435,46.8575,54.4461,14.6124031,24.76793249,33.52931481,46.6402182,120.5514906,276.567972,381.4980664,1159.933105,0.08,0.07,0.11,0.15,0.24
3/20/13 00:00,64.4888,5.3488,12.8888,17.5688,23.4687,37.5388,48.8738,52.1208,59.6509,9.044301657,24.97829457,37.44416027,57.21268354,139.290538,312.9926353,421.4165589,1232.991587,0.08,0.07,0.11,0.15,0.26
3/21/13 00:00,70.85,6.3612,11.71,23.6804,28.85,41.4324,55.15,58.6122,66.0351,9.864038407,19.80047345,50.20267291,68.69047619,140.8422169,351.2738854,478.9439278,1371.473966,0.08,0.07,0.11,0.14,0.27
3/22/13 00:00,69.865,-0.985,5.3762,22.915,25.685,40.22,53.065,57.6717,65.1607,-1.390261115,8.336641401,48.80724175,58.13716614,135.6721201,315.8630952,472.978603,1385.130625,0.07,0.07,0.11,0.14,0.26
3/23/13 00:00,64.35,-5.515,-6.5,17.3498,17.5,34.6023,47.0886,52.25,59.664,-7.893795176,-9.174311927,36.914311,37.35325507,116.3192448,272.797108,431.8181818,1273.239437,0.07,0.07,0.11,0.14,0.26
3/24/13 00:00,71.5,7.15,1.635,24.1,25.5,41.2546,54,59.303,66.824,11.11111111,2.340227582,50.84388186,55.43478261,136.3995847,308.5714286,486.2097237,1429.084688,0.07,0.07,0.11,0.14,0.26
3/25/13 00:00,73.6,2.1,9.25,22,25.2,43.8,56.704,61.33,69.05,2.937062937,14.37451437,42.63565891,52.0661157,146.9798658,335.6060606,499.8370008,1517.582418,0.06,0.08,0.11,0.14,0.24
3/26/13 00:00,78.5,4.9,7,19.36,34.2101,48.61,61.1,66.1911,73.8809,6.657608696,9.79020979,32.73588096,77.24131235,162.629642,351.1494253,537.7499208,1599.465264,0.08,0.07,0.11,0.14,0.25
3/27/13 00:00,88.92,10.42,15.32,24.4312,42,58.52,71.04,76.529,84.1087,13.27388535,20.81521739,37.88440784,89.5140665,192.5,397.3154362,617.6176257,1748.149149,0.06,0.09,0.12,0.14,0.25
3/28/13 00:00,86.18,-2.74,7.68,15.33,39.0104,55.08,68.3618,73.8169,81.392,-3.081421502,9.78343949,21.63726182,82.70241851,177.1061093,383.6627718,597.0743584,1699.916458,0.04,0.07,0.11,0.14,0.25
3/29/13 00:00,90.5,4.32,1.58,20.635,43.55,59.5988,71.779,78.1,85.6916,5.012763982,1.776878093,29.53553281,92.75825346,192.8688854,383.4143475,629.8387097,1782.122952,.,.,.,.,.
3/30/13 00:00,92.19,1.69,6.01,27.84,45.1898,58.81,72.6646,79.79,87.33,1.867403315,6.973775818,43.26340326,96.1481015,176.1833433,372.1542196,643.4677419,1796.91358,.,.,.,.,.
3/31/13 00:00,93.03,0.84,2.53,21.53,45.63,58.53,73.33,80.19,88.1213,0.911161731,2.79558011,30.11188811,96.26582278,169.6521739,372.2335025,624.5327103,1795.20647,.,.,.,.,.
4/1/13 00:00,104,10.97,11.81,30.4,52.4,69.75,83.59,91.11,99.173,11.79189509,12.81050005,41.30434783,101.5503876,203.649635,409.5541401,706.8269977,2054.547338,0.06,0.08,0.11,0.14,0.23
4/2/13 00:00,117.98,13.98,24.95,39.48,58.84,83.48,97.481,105.13,113.006,13.44230769,26.8193056,50.29299363,99.49272912,241.9710145,475.5402703,818.1322957,2271.934057,0.06,0.07,0.11,0.14,0.25
4/3/13 00:00,135,17.02,31,46.08,70.5112,98.848,115.37,122.312,130.048,14.42617393,29.80769231,51.82186235,109.3386759,273.4233237,587.7228732,963.9974779,2626.171244,0.06,0.06,0.1,0.13,0.24
4/4/13 00:00,132.12,-2.88,14.14,45.94,61.27,91.79,111.53,119.615,127.2099,-2.133333333,11.98508222,53.30703179,86.47847565,227.5973221,541.6707139,956.537385,2590.780229,0.07,0.07,0.1,0.13,0.22
4/5/13 00:00,142.3236,10.2036,7.3236,51.8236,72.4586,101.3035,121.8935,130.5236,137.4046,7.72297911,5.424888889,57.26364641,103.7123023,246.9606364,596.6368251,1106.132203,2793.344176,0.05,0.07,0.1,0.13,0.24
4/6/13 00:00,142.6311,0.3075,10.5111,50.4411,78.2811,100.6311,122.0311,130.853,137.6812,0.216056929,7.955722071,54.71428571,121.648951,239.5978571,592.3839806,1110.985643,2781.494576,0.05,0.07,0.1,0.13,0.24
4/7/13 00:00,162.301,19.6699,19.9774,69.271,90.801,118.121,141.121,150.406,157.6138,13.79075111,14.03660391,74.46092658,126.9944056,267.3630602,666.2936733,1264.447247,3362.642942,0.05,0.07,0.1,0.13,0.24
4/8/13 00:00,187.5,25.199,44.8689,83.5,113.9,140.65,165.35,175.38,182.7075,15.52609041,31.458006,80.28846154,154.7554348,300.2134472,746.5011287,1447.029703,3812.363067,0.05,0.07,0.1,0.13,0.24
4/9/13 00:00,230,42.5,67.699,112.02,151.5,184,207.34,217.97,225.1281,22.66666667,41.71200424,94.94829632,192.9936306,400,915.0044131,1811.886949,4620.950758,0.06,0.06,0.1,0.13,0.24
4/10/13 00:00,165,-65,-22.5,30,76.08,116.6,141.35,153,160.1633,-28.26086957,-12,22.22222222,85.56005398,240.9090909,597.6744186,1275,3311.416875,0.07,0.07,0.1,0.12,0.24
4/11/13 00:00,124.9,-40.1,-105.1,-7.22,38.72,80.6101,100.9302,113.039,119.9721,-24.3030303,-45.69565217,-5.464729034,44.92921792,182.005604,421.0723494,953.0309417,2434.548185,0.06,0.07,0.1,0.12,0.24
4/12/13 00:00,117,-7.9,-48,-25.3236,26.5,70.08,92.35,105.2611,112.0803,-6.325060048,-29.09090909,-17.7929732,29.28176796,149.3606138,374.6450304,896.6862312,2278.193792,0.05,0.06,0.09,0.11,0.22
4/13/13 00:00,93,-24,-31.9,-49.6311,0.81,45.8304,67.8302,81.1619,88.06,-20.51282051,-25.54043235,-34.79682902,0.878620241,97.16088328,269.4904211,685.5990404,1782.591093,0.05,0.06,0.09,0.11,0.22
4/14/13 00:00,90,-3,-27,-72.301,-3.03,43.05,65.8,78.1501,85.0403,-3.225806452,-23.07692308,-44.5474766,-3.257013866,91.69329073,271.9008264,659.5000802,1714.625885,0.05,0.06,0.09,0.11,0.22
4/15/13 00:00,82.386,-7.614,-10.614,-105.114,-21.614,35.3858,55.1655,70.576,77.4171,-8.46,-11.41290323,-56.0608,-20.78269231,75.28861579,202.661597,597.5952583,1558.032965,0.04,0.06,0.09,0.12,0.22
4/16/13 00:00,68.3557,-14.0303,-21.6443,-161.6443,-49.6243,20.9557,41.2557,56.4159,63.4237,-17.02995655,-24.04922222,-70.28013043,-42.06162061,44.21033755,152.2350554,472.5028895,1285.963098,0.06,0.06,0.09,0.13,0.24
4/17/13 00:00,93.07,24.7143,10.684,-71.93,-41.93,41.47,65.8542,81.3299,88.0941,36.155434,12.96822276,-43.59393939,-31.05925926,80.36821705,241.970473,692.753043,1770.415402,0.05,0.06,0.09,0.13,0.24
4/18/13 00:00,109.01,15.94,40.6543,-15.89,-23.11,49.87,82.1954,97.2701,103.8922,17.12689374,59.4746305,-12.72217774,-17.49167424,84.32532973,306.5322623,828.5428326,2030.016804,0.03,0.05,0.09,0.12,0.24
4/19/13 00:00,118.48,9.47,25.41,1.48,-23.8436,53.9912,91.53,106.8489,113.3423,8.687276397,27.30203073,1.264957265,-16.75308944,83.72182456,339.6289425,918.6482792,2206.090274,0.04,0.05,0.09,0.12,0.24
4/20/13 00:00,126.6155,8.1355,17.6055,33.6155,-16.0156,55.7655,97.1979,114.9054,121.2655,6.866559757,16.15035318,36.14569892,-11.22868715,78.70924488,330.4073072,981.2503736,2266.64486,0.04,0.05,0.09,0.12,0.24
4/21/13 00:00,119.2,-7.4155,0.72,29.2,-43.101,49.335,89.555,107.55,113.9399,-5.856707907,0.607697502,32.44444444,-26.55621346,70.61475703,302.0914151,923.1759657,2166.116614,0.04,0.05,0.09,0.12,0.24
4/22/13 00:00,127.4,8.2,0.7845,45.014,-60.1,63.05,97.6523,115.75,122.1965,6.879194631,0.619592388,54.63792392,-32.05333333,97.97979798,328.2684039,993.5622318,2348.352071,0.04,0.05,0.09,0.12,0.24
4/23/13 00:00,143.475,16.075,24.275,75.1193,-86.525,71.975,113.2296,132.6134,138.515,12.6177394,20.36493289,109.8947125,-37.61956522,100.6643357,374.3696562,1220.937983,2792.641129,0.04,0.05,0.09,0.12,0.23
4/24/13 00:00,154.2,10.725,26.8,61.13,-10.8,80.6,124.4,144.0294,149.1018,7.47516989,21.03610675,65.68174492,-6.545454545,109.5108696,417.4496644,1416.134741,2924.596917,0.05,0.06,0.09,0.13,0.23
4/25/13 00:00,141.71,-12.49,-1.765,32.7,16.81,63.21,111.82,131.4495,136.5782,-8.099870298,-1.230179474,29.99724796,13.45876701,80.52229299,374.1050519,1281.121778,2661.409252,0.04,0.05,0.08,0.12,0.23
4/26/13 00:00,136.9,-4.81,-17.3,18.42,19.9,47.98,106.5,126.2,131.8024,-3.394255875,-11.21919585,15.54692775,17.00854701,53.95861448,350.3289474,1179.439252,2585.577527,0.04,0.05,0.09,0.12,0.22
4/27/13 00:00,128.0001,-8.8999,-13.7099,1.3846,35.0001,41.8201,96.9001,117.4001,122.8906,-6.501022644,-9.674617176,1.093546999,37.63451613,48.52645625,311.5758842,1107.548113,2405.139446,0.04,0.05,0.09,0.12,0.22
4/28/13 00:00,134.4444,6.4443,-2.4556,15.2444,44.4444,43.9444,103.5432,123.5569,129.465,5.034605442,-1.793718042,12.78892617,49.38266667,48.55734807,335.0782494,1134.850976,2600.01205,0.04,0.05,0.09,0.12,0.22
4/29/13 00:00,143.9999,9.5555,15.9998,16.5999,61.6139,51.8099,110.6199,132.7989,139.0955,7.107399044,12.49983398,13.02974882,74.78685699,56.19904545,331.395746,1185.598607,2836.136938,0.03,0.05,0.08,0.12,0.2
4/30/13 00:00,139.2269,-4.773,4.7825,-4.2481,70.8712,46.1969,104.7269,128.6569,134.2778,-3.314585635,3.557232581,-2.960864262,103.680015,49.65806729,303.5562319,1217.189215,2713.176133,0.03,0.05,0.09,0.11,0.22
5/1/13 00:00,116.38,-22.8469,-27.6199,-37.82,23.31,12.38,82.13,105.9112,111.38,-16.40983172,-19.18049943,-24.52658885,25.04566455,11.90384615,239.7956204,1011.684243,2227.6,0.03,0.06,0.08,0.11,0.2
5/2/13 00:00,106.25,-10.13,-32.9769,-35.46,-2.76,-11.73,71.75,95.6075,101.1763,-8.704244716,-23.68572453,-25.02293416,-2.531877809,-9.942363112,207.9710145,898.3556495,1994.132487,0.02,0.05,0.08,0.11,0.2
5/3/13 00:00,98.1,-8.15,-18.28,-38.8,-20.38,-36.9,61.948,87.2999,92.9656,-7.670588235,-15.70716618,-28.34185537,-17.2012154,-27.33333333,171.3542819,808.3249229,1810.641945,0.02,0.05,0.08,0.11,0.22
5/4/13 00:00,112.9,14.8,6.65,-15.1001,-13.7155,-19.22,72.57,102.152,107.833,15.08664628,6.258823529,-11.79694391,-10.83240204,-14.54738117,179.9404909,950.4279866,2128.142885,0.02,0.05,0.08,0.11,0.22
5/5/13 00:00,115.98,3.08,17.88,-18.4644,-3.22,-26.3436,74.9599,105.081,110.903,2.728077945,18.22629969,-13.73385578,-2.701342282,-18.50964984,182.7394375,964.1343242,2184.419933,0.02,0.05,0.08,0.11,0.22
5/6/13 00:00,112.25,-3.73,-0.65,-31.7499,-15.15,-30.3811,70.25,101.33,107.2001,-3.216071737,-0.575730735,-22.04855698,-11.89167975,-21.30047374,167.2619048,927.9304029,2122.816293,0.01,0.04,0.08,0.11,0.22
5/7/13 00:00,109.6001,-2.6499,-6.3799,-29.6268,-33.8749,-52.7009,65.4201,98.6751,104.5401,-2.360712695,-5.500862218,-21.27950849,-23.61031539,-32.47108767,148.0762789,903.2045767,2066.009881,0.01,0.04,0.08,0.1,0.22
5/8/13 00:00,113.2,3.5999,0.95,-3.18,-41,-74.3,66.35,102.385,108.15,3.284577295,0.846325167,-2.732428252,-26.58884565,-39.62666667,141.6221985,946.6944059,2141.584158,0.01,0.04,0.08,0.11,0.22
5/9/13 00:00,112.799,-0.401,3.1989,6.549,-28.911,-117.201,66.799,101.909,107.7553,-0.354240283,2.918701717,6.163764706,-20.40152424,-50.95695652,145.2152174,935.8034894,2136.433571,0.02,0.04,0.08,0.11,0.22
5/10/13 00:00,117.7,4.901,4.5,19.6,-19.2,-47.3,69.3,106.8313,112.85,4.344896675,3.975265018,19.97961264,-14.02483565,-28.66666667,143.1818182,982.9262009,2326.804124,0.02,0.04,0.08,0.11,0.26
5/11/13 00:00,115.64,-2.06,2.841,2.74,-12.3601,-9.26,71.3501,104.632,110.68,-1.750212404,2.51863935,2.426926484,-9.656320581,-7.413931145,161.0979027,950.5087209,2231.451613,0.02,0.04,0.08,0.11,0.26
5/12/13 00:00,114.82,-0.82,-2.88,-1.16,-19.6244,-2.18,67.9,103.8688,109.8738,-0.709097198,-2.446898895,-1.000172444,-14.59666598,-1.863247863,144.7144075,948.4695741,2221.378028,0.02,0.04,0.08,0.11,0.26
5/13/13 00:00,117.9797,3.1597,2.3397,5.7297,-26.0202,24.9797,70.8101,107.0297,113.0497,2.751872496,2.023261847,5.1044098,-18.06959588,26.85989247,150.1180845,977.4401826,2293.097363,0.02,0.05,0.08,0.13,0.24
5/14/13 00:00,111.4,-6.5797,-3.42,1.7999,-27.8269,21.4,64.45,100.2023,106.3941,-5.576976378,-2.978575161,1.642243027,-19.9867267,23.77777778,137.2736954,894.8471561,2125.374059,0.01,0.05,0.09,0.12,0.26
5/15/13 00:00,114.22,2.82,-3.7597,1.02,-2.16,31.834,67.2198,102.4711,109.185,2.531418312,-3.186734667,0.901060071,-1.855989002,38.6400602,143.0202425,872.1761186,2168.520357,0.01,0.04,0.09,0.12,0.26
5/16/13 00:00,118.21,3.99,6.81,5.411,11.96,49.8543,70.81,106.4211,113.1213,3.493258624,6.113105925,4.797028342,11.25647059,72.93363977,149.3881857,902.7229004,2222.990155,0,0.03,0.08,0.12,0.23
5/17/13 00:00,123.5,5.29,9.28,5.8,25.4,30.43,71.9,111.8485,118.4002,4.47508671,8.124671686,4.927782498,25.89194699,32.69582035,139.3410853,959.9493627,2321.663595,0.01,0.04,0.08,0.12,0.26
5/18/13 00:00,123.211,-0.289,5.001,7.571,10.311,14.201,64.071,111.4111,118.093,-0.234008097,4.230606548,6.547042546,9.132860939,13.02724521,108.3378424,944.1698658,2307.405236,0.01,0.04,0.08,0.12,0.26
5/19/13 00:00,122.5,-0.711,-1,7.68,6.52,4.02,58.0112,110.7672,117.4005,-0.577058866,-0.809716599,6.688730186,5.621658907,3.392977718,89.95546514,944.0815492,2302.196294,0.01,0.04,0.08,0.12,0.26
