Unnamed: 0,Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI
682,2013-03-13,38.98,1363147200000,11.83,0.155,4.598342721903828,0.03751161303916106,-0.03751161303916106,-100.0,0.03734608188377919,2.0926559181162183,5603.414903412231
683,2013-03-14,36.849998,1363233600000,11.3,0.155,59.05233824801702,0.45445906697183247,-0.45445906697183247,-100.0,0.45430258101122334,1.1056944189887652,243.3828169163427
684,2013-03-15,35.29000100000001,1363320000000,11.3,0.153,14.522006208014027,0.10708782461717092,-0.10708782461717092,-100.0,0.10693989697782058,0.03305910302218962,30.91372252681906
685,2013-03-18,35.150002,1363579200000,13.36,0.153,44.09270927750799,0.3237010307577961,-0.3237010307577961,-100.0,0.32355368996233125,-0.25355368996233096,-78.36525987135248
686,2013-03-19,35.080002,1363665600000,14.39,0.155,2.2242733904949135,0.016367946012866952,0.853631053987133,5215.260688885996,0.016218976457665235,-0.016218976457665235,-100.0
687,2013-03-20,35.950001,1363752000000,12.67,0.156,29.736453273060835,0.22330366526156809,-0.16330666526156534,-73.13210245352448,0.2231500162705693,-0.2231500162705693,-100.0
688,2013-03-21,36.009998,1363838400000,13.99,0.155,25.6270349936153,0.192776114133121,0.4172248858668759,216.42976244388993,0.19262319528822047,-0.19262319528822047,-100.0
689,2013-03-22,36.619999,1363924800000,13.57,0.156,16.98380906947696,0.12995002422105983,0.7800499757789368,600.2692038379174,0.1297935116830864,-0.1297935116830864,-100.0
690,2013-03-25,37.529999,1364184000000,13.74,0.157,8.697315804969882,0.06824020172281209,0.26176179827718826,383.5888401098961,0.06807877166334109,-0.06807877166334109,-100.0
691,2013-03-26,37.860001,1364270400000,12.77,0.157,17.725902293576,0.14021756794172546,0.15978143205827422,113.9525056693891,0.14005471842464345,-0.14005471842464345,-100.0
692,2013-03-27,38.16,1364356800000,13.15,0.157,0.9674930424509941,0.007791718448554974,-0.007791718448554974,-100.0,0.007627578527596768,0.26237342147239673,3439.799675914488
693,2013-03-28,37.889999,1364443200000,12.7,0.156,16.829962571773613,0.13323953218544915,5.9067614678145475,4433.189888113113,0.13307759171386735,-0.13307759171386735,-100.0
694,2013-03-29,43.93,1364529600000,13.58,0.156,173.99931188891776,1.5956840865379505,-1.1856840865379468,-74.30569099115644,1.5954963313227353,-1.5954963313227353,-100.0
695,2013-04-01,44.34,1364788800000,12.78,0.156,155.60114009458115,1.4403887438332639,-1.4403887438332639,-100.0,1.4401992362930294,1.7998027637069747,124.96901250548773
696,2013-04-02,41.099998,1364875200000,14.21,0.156,95.60182794050274,0.8204873431730562,0.08951265682694753,10.909693802317149,0.8203116832830162,-0.8203116832830162,-100.0
697,2013-04-03,42.009998,1364961600000,13.89,0.154,109.75631413814355,0.962775771913094,-0.962775771913094,-100.0,0.9625985246242159,-0.3225995246242128,-33.513403186458326
698,2013-04-04,41.369999,1365048000000,13.92,0.154,41.81441993496273,0.36130216322178654,0.09870083677821384,27.318086307063155,0.36112761619697054,-0.36112761619697054,-100.0
699,2013-04-05,41.830002,1365134400000,13.19,0.154,29.644655598602622,0.2590243848697007,-0.2590243848697007,-100.0,0.25884789701439814,1.0711541029856022,413.81603456721166
