Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2015-11-19,1447909200000,13.07,16.99,0.94735,,,,,,,,,,
2015-11-20,1447995600000,12.85,15.47,0.96135,,,,,,,,,,
2015-11-23,1448254800000,12.12,15.62,0.9666,,,,,,,,,,
2015-11-24,1448341200000,12.02,15.93,0.97335,,,,,,,,,,
2015-11-25,1448427600000,11.9,15.19,0.9776,,,,,,,,,,
2015-11-27,1448600400000,12.05,15.12,0.97385,,,,,,,,,,
2015-11-30,1448859600000,12.04,16.13,0.9806,,,,,,,,,,
2015-12-01,1448946000000,11.91,14.67,0.98435,,,,,,,,,,
2015-12-02,1449032400000,11.93,15.91,0.9896,,,,,,,,,,
2015-12-03,1449118800000,11.92,18.11,1.0112,,,,,,,,,,
2015-12-04,1449205200000,12.04,14.81,1.0177,,,,,,,,,,
2015-12-07,1449464400000,12.36,15.84,1.0402,,,,,,,,,,
2015-12-08,1449550800000,12.12,17.6,1.04495,,,,,,,,,,
2015-12-09,1449637200000,11.99,19.61,1.05245,,,,,,,,,,
2015-12-10,1449723600000,12.05,19.34,1.0547,,,,,,,,,,
2015-12-11,1449810000000,11.95,24.39,1.06675,,,,,,,,,,
2015-12-14,1450069200000,12.33,22.73,1.06425,,,,,,,,,,
2015-12-15,1450155600000,12.47,20.95,1.0735,,,,,,,,,,
2015-12-16,1450242000000,12.27,17.86,1.0835,,,,,,,,,,
2015-12-17,1450328400000,12.32,18.94,1.109,,,,,,,,,,
2015-12-18,1450414800000,12.34,20.7,1.11425,,,,,,,,,,
2015-12-21,1450674000000,12.24,18.7,1.12575,,,,,,,,,,
2015-12-22,1450760400000,12.46,16.6,1.131,,,,,,,,,,
2015-12-23,1450846800000,12.5,15.57,1.1440000000000001,,,,,,,,,,
2015-12-24,1450933200000,12.6,15.74,1.1475,,,,,,,,,,
2015-12-28,1451278800000,12.83,16.91,1.1475,,,,,,,,,,
2015-12-29,1451365200000,12.74,16.08,1.1475,,,,,,,,,,
2015-12-30,1451451600000,12.78,17.29,1.1595,,,,,,,,,,
2015-12-31,1451538000000,13.09,18.21,1.178,,,,,,,,,,
2016-01-04,1451883600000,12.16,20.7,1.178,,,,,,,,,,
2016-01-05,1451970000000,11.51,19.34,1.16925,,,,,,,,,,
2016-01-06,1452056400000,11.52,20.59,1.1731,,,,,,,,,,
2016-01-07,1452142800000,11.16,24.99,1.16535,,,,,,,,,,
2016-01-08,1452229200000,11.31,27.01,1.1471,,,,,,,,,,
2016-01-11,1452488400000,11.84,24.3,1.1551,,,,,,,,,,
2016-01-12,1452574800000,12.09,22.47,1.1536,,,,,,,,,,
2016-01-13,1452661200000,11.61,25.22,1.1561,,,,,,,,,,
2016-01-14,1452747600000,10.82,23.95,1.1631,,,,,,,,,,
2016-01-15,1452834000000,10.27,27.02,1.1586,,,,,,,,,,
2016-01-19,1453179600000,9.47,26.05,1.1451,,,,,,,,,,
2016-01-20,1453266000000,9.49,27.59,1.1463,,,,,,,,,,
2016-01-21,1453352400000,10.02,26.69,1.15045,,,,,,,,,,
2016-01-22,1453438800000,9.85,22.34,1.14045,,,,,,,,,,
2016-01-25,1453698000000,9.81,24.15,1.1437,,,,,,,,,,
2016-01-26,1453784400000,9.54,22.5,1.15595,,,,,,,,,,
2016-01-27,1453870800000,9.05,23.11,1.1529,,,,,,,,,,
2016-01-28,1453957200000,8.74,22.42,1.1512,,,,,,,,,,
2016-01-29,1454043600000,8.77,20.2,1.15045,,,,,,,,,,
2016-02-01,1454302800000,8.76,19.98,1.15105,,,,,,,,,,
2016-02-02,1454389200000,8.47,21.98,1.13975,,,,,,,,,,
2016-02-03,1454475600000,8.43,21.65,1.14025,,,,,,,,,,
2016-02-04,1454562000000,8.9,21.84,1.13785,,,,,,,,,,
2016-02-05,1454648400000,8.63,23.38,1.1304,,,,,,,,,,
2016-02-08,1454907600000,8.37,26.0,1.1285,,,,,,,,,,
2016-02-09,1454994000000,8.62,26.54,1.1355,,,,,,,,,,
2016-02-10,1455080400000,8.88,26.29,1.13995,,,,,,,,,,
2016-02-11,1455166800000,8.62,28.14,1.13355,,,,,,,,,,
2016-02-12,1455253200000,9.3,25.4,1.117,,,,,,,,,,
2016-02-16,1455598800000,9.93,24.11,1.1156,,,,,,,,,,
2016-02-17,1455685200000,9.84,22.31,1.12825,,,,,,,,,,
2016-02-18,1455771600000,9.98,21.64,1.13215,,,,,,,,,,
2016-02-19,1455858000000,9.97,20.53,1.13465,,,,,,,,,,
2016-02-22,1456117200000,10.38,19.38,1.1420000000000001,,,,,,,,,,
2016-02-23,1456203600000,9.71,20.98,1.13975,,,,,,,,,,
2016-02-24,1456290000000,9.89,20.72,1.1585,,,,,,,,,,
2016-02-25,1456376400000,10.26,19.11,1.157,,,,,,,,,,
2016-02-26,1456462800000,10.32,19.81,1.15475,,,,,,,,,,
2016-02-29,1456722000000,10.44,20.55,1.1602,,,,,,,,,,
2016-03-01,1456808400000,10.72,17.7,1.161,,,,,,,,,,
2016-03-02,1456894800000,11.97,17.09,1.17875,,,,,,,,,,
2016-03-03,1456981200000,12.25,16.7,1.179,,,,,,,,,,
2016-03-04,1457067600000,12.01,16.86,1.1955,,,,,,,,,,
2016-03-07,1457326800000,12.26,17.35,1.20045,,,,,,,,,,
2016-03-08,1457413200000,11.48,18.67,1.194,,,,,,,,,,
2016-03-09,1457499600000,12.03,18.34,1.21225,,,,,,,,,,
2016-03-10,1457586000000,11.3,18.05,1.207,,,,,,,,,,
2016-03-11,1457672400000,11.1,16.5,1.209,,,,,,,,,,
2016-03-14,1457928000000,11.61,16.92,1.2109999999999999,,,,,,,,,,
2016-03-15,1458014400000,11.95,16.84,1.2245,,,,,,,,,,
2016-03-16,1458100800000,11.87,14.99,1.2312,,,,,,,,,,
2016-03-17,1458187200000,11.95,14.44,1.237,,,,,,,,,,
2016-03-18,1458273600000,12.04,14.02,1.2447,,,,,,,,,,
2016-03-21,1458532800000,13.4,13.79,1.2022,,,,,,,,,,
2016-03-22,1458619200000,13.06,14.17,1.21145,,,,,,,,,,
2016-03-23,1458705600000,12.59,14.94,1.2244,,,,,,,,,,
2016-03-24,1458792000000,12.88,14.74,1.2374,,,,,,,,,,
2016-03-25,1458878400000,13.4,15.24,1.23115,,,,,,,,,,
2016-03-28,1459137600000,13.74,13.82,1.23115,,,,,,,,,,
2016-03-29,1459224000000,15.02,13.56,1.23115,,,,,,,,,,
2016-03-30,1459310400000,15.28,13.95,1.23865,,,,,,,,,,
2016-03-31,1459396800000,14.22,13.1,1.21415,,,,,,,,,,
2016-04-01,1459483200000,14.28,14.12,1.2104,,,,,,,,,,
2016-04-04,1459742400000,14.26,15.42,1.2134,,,,,,,,,,
2016-04-05,1459828800000,14.97,14.09,1.2215,,,,,,,,,,
2016-04-06,1459915200000,14.81,16.16,1.2053,,,,,,,,,,
2016-04-07,1460001600000,15.13,15.36,1.2116,,,,,,,,,,
2016-04-08,1460088000000,15.36,16.26,1.20555,,,,,,,,,,
2016-04-11,1460347200000,15.48,14.85,1.20455,,,,,,,,,,
2016-04-12,1460433600000,15.01,13.84,1.20755,,,,,,,,,,
2016-04-13,1460520000000,14.82,13.72,1.20905,,,,,,,,,,
2016-04-14,1460606400000,14.33,13.62,1.21755,,,,,,,,,,
2016-04-15,1460692800000,14.51,13.35,1.2208,,,,,,,,,,
2016-04-18,1460952000000,14.09,13.24,1.22125,,,,,,,,,,
2016-04-19,1461038400000,13.63,13.28,1.2183,,,,,,,,,,
2016-04-20,1461124800000,13.24,13.95,1.2247,,,,,,,,,,
2016-04-21,1461211200000,13.34,13.22,1.2248,,,,,,,,,,
2016-04-22,1461297600000,13.59,14.08,1.23935,,,,,,,,,,
2016-04-25,1461556800000,14.18,13.96,1.23635,,,,,,,,,,
2016-04-26,1461643200000,14.69,13.77,1.23885,,,,,,,,,,
2016-04-27,1461729600000,15.35,15.22,1.2426,,,,,,,,,,
2016-04-28,1461816000000,14.89,15.7,1.2441,,,,,,,,,,
2016-04-29,1461902400000,14.0,14.68,1.23,,,,,,,,,,
2016-05-02,1462161600000,13.45,15.6,1.2295,,,,,,,,,,
2016-05-03,1462248000000,13.39,16.05,1.2318,,,,,,,,,,
2016-05-04,1462334400000,13.05,15.91,1.23005,,,,,,,,,,
2016-05-05,1462420800000,10.22,14.72,1.2303,,,,,,,,,,
2016-05-06,1462507200000,9.85,14.57,1.2303,,,,,,,,,,
2016-05-09,1462766400000,10.0,13.63,1.22715,,,,,,,,,,
2016-05-10,1462852800000,9.68,14.69,1.2244,,,,,,,,,,
2016-05-11,1462939200000,9.28,14.41,1.22515,,,,,,,,,,
2016-05-12,1463025600000,9.36,15.04,1.2269,,,,,,,,,,
2016-05-13,1463112000000,9.16,14.68,1.2289,,,,,,,,,,
2016-05-16,1463371200000,9.18,15.57,1.23265,,,,,,,,,,
2016-05-17,1463457600000,9.4,15.95,1.24235,,,,,,,,,,
2016-05-18,1463544000000,9.6,16.33,1.26965,,,,,,,,,,
2016-05-19,1463630400000,9.39,15.2,1.2985,,,,,,,,,,
2016-05-20,1463716800000,9.46,15.82,1.3019999999999998,,,,,,,,,,
2016-05-23,1463976000000,10.14,14.42,1.3030000000000002,,,,,,,,,,
2016-05-24,1464062400000,10.0,13.9,1.31235,,,,,,,,,,
2016-05-25,1464148800000,9.75,13.43,1.3227,,,,,,,,,,
2016-05-26,1464235200000,9.63,13.12,1.3207,,,,,,,,,,
2016-05-27,1464321600000,9.53,14.19,1.3167,,,,,,,,,,
2016-05-31,1464667200000,9.6,14.2,1.3167,,,,,,,,,,
2016-06-01,1464753600000,9.65,13.63,1.3374,,,,,,,,,,
2016-06-02,1464840000000,9.46,13.47,1.3284,,,,,,,,,,
2016-06-03,1464926400000,9.51,13.65,1.3324,,,,,,,,,,
2016-06-06,1465185600000,9.57,14.05,1.3314,,,,,,,,,,
2016-06-07,1465272000000,9.55,14.08,1.2856,,,,,,,,,,
2016-06-08,1465358400000,9.34,14.64,1.2851,,,,,,,,,,
2016-06-09,1465444800000,9.14,17.03,1.27835,,,,,,,,,,
2016-06-10,1465531200000,8.92,20.97,1.2735,,,,,,,,,,
2016-06-13,1465790400000,8.89,20.5,1.25925,,,,,,,,,,
2016-06-14,1465876800000,9.06,20.14,1.25325,,,,,,,,,,
2016-06-15,1465963200000,9.05,19.37,1.26525,,,,,,,,,,
2016-06-16,1466049600000,9.04,19.41,1.2385,,,,,,,,,,
2016-06-17,1466136000000,9.2,18.37,1.24075,,,,,,,,,,
2016-06-20,1466395200000,9.35,18.48,1.2515,,,,,,,,,,
2016-06-21,1466481600000,8.78,21.17,1.2525,,,,,,,,,,
2016-06-22,1466568000000,9.13,17.25,1.251,,,,,,,,,,
2016-06-23,1466654400000,8.77,25.76,1.24975,,,,,,,,,,
2016-06-24,1466740800000,8.62,23.85,1.2052,,,,,,,,,,
2016-06-27,1467000000000,8.9,18.75,1.1957,,,,,,,,,,
2016-06-28,1467086400000,9.3,16.64,1.20475,,,,,,,,,,
2016-06-29,1467172800000,9.05,15.63,1.21625,,,,,,,,,,
2016-06-30,1467259200000,9.27,14.77,1.23025,,,,,,,,,,
2016-07-01,1467345600000,8.94,15.58,1.225,,,,,,,,,,
2016-07-05,1467691200000,9.0,14.96,1.235,,,,,,,,,,
2016-07-06,1467777600000,9.08,14.76,1.23375,,,,,,,,,,
2016-07-07,1467864000000,9.3,13.2,1.2305,,,,,,,,,,
2016-07-08,1467950400000,9.24,13.54,1.2465,,,,,,,,,,
2016-07-11,1468209600000,9.4,13.55,1.253,,,,,,,,,,
2016-07-12,1468296000000,9.29,13.04,1.2695,,,,,,,,,,
2016-07-13,1468382400000,9.37,12.82,1.2845,,,,,,,,,,
2016-07-14,1468468800000,9.17,12.67,1.2934,,,,,,,,,,
2016-07-15,1468555200000,9.27,12.44,1.298,,,,,,,,,,
2016-07-18,1468814400000,9.35,11.97,1.30825,,,,,,,,,,
2016-07-19,1468900800000,9.58,11.77,1.3264,,,,,,,,,,
2016-07-20,1468987200000,9.46,12.74,1.3289,,,,,,,,,,
2016-07-21,1469073600000,9.73,12.02,1.3589,,,,,,,,,,
2016-07-22,1469160000000,9.85,12.87,1.3719,,,,,,,,,,
2016-07-25,1469419200000,10.1,13.05,1.3859,,,,,,,,,,
2016-07-26,1469505600000,10.13,12.83,1.3986,,,,,,,,,,
2016-07-27,1469592000000,10.12,12.72,1.4136,,,,,,,,,,
2016-07-28,1469678400000,10.07,11.87,1.42,,,,,,,,,,
2016-07-29,1469764800000,10.19,12.44,1.4321,,,,,,,,,,
2016-08-01,1470024000000,10.05,13.37,1.4336,,,,,,,,,,
2016-08-02,1470110400000,10.44,12.86,1.4426,,,,,,,,,,
2016-08-03,1470196800000,11.32,12.42,1.4546,,,,,,,,,,
2016-08-04,1470283200000,11.15,11.39,1.4766,,,,,,,,,,
2016-08-05,1470369600000,11.26,11.5,1.4751,,,,,,,,,,
2016-08-08,1470628800000,11.3,11.66,1.5081,,,,,,,,,,
2016-08-09,1470715200000,11.07,12.05,1.5225,,,,,,,,,,
2016-08-10,1470801600000,11.37,11.68,1.5245,,,,,,,,,,
2016-08-11,1470888000000,11.66,11.55,1.5195,,,,,,,,,,
2016-08-12,1470974400000,11.48,11.81,1.5257,,,,,,,,,,
2016-08-15,1471233600000,11.64,12.64,1.50661,,,,,,,,,,
2016-08-16,1471320000000,11.4,12.19,1.49822,,,,,,,,,,
2016-08-17,1471406400000,11.75,11.43,1.5196100000000001,,,,,,,,,,
2016-08-18,1471492800000,11.8,11.34,1.51544,,,,,,,,,,
2016-08-19,1471579200000,11.82,12.27,1.52322,,,,,,,,,,
2016-08-22,1471838400000,12.39,12.38,1.53294,,,,,,,,,,
2016-08-23,1471924800000,12.16,13.45,1.531,,,,,,,,,,
2016-08-24,1472011200000,12.31,13.63,1.5265600000000001,,,,,,,,,,
2016-08-25,1472097600000,12.04,13.65,1.52611,,,,,,,,,,
2016-08-26,1472184000000,12.01,12.94,1.53656,,,,,,,,,,
2016-08-29,1472443200000,12.07,13.12,1.53656,,,,,,,,,,
2016-08-30,1472529600000,12.19,13.42,1.55711,,,,,,,,,,
2016-08-31,1472616000000,12.0,13.48,1.56556,,,,,,,,,,
