Datetime,Timestamp,Price,VIX,4-Month-LIBOR,4-Month-VM,119-Calls,119-Calls-P,119-Calls-ROI,119-Puts,119-Puts-P,119-Puts-ROI,116-Calls,116-Calls-P,116-Calls-ROI,116-Puts,116-Puts-P,116-Puts-ROI,116-Straddles,116-Straddles-P,116-Straddles-ROI,122-Calls,122-Calls-P,122-Calls-ROI,122-Puts,122-Puts-P,122-Puts-ROI,122-Straddles,122-Straddles-P,122-Straddles-ROI,119-Strangles,119-Strangles-P,119-Strangles-ROI
2010-12-13,1292216400000,45.9528,17.55,0.35314333299999995,22.71876878177249,0.2803807355490369,-0.2803807355490369,-100.0,8.94796059962686,-2.555528599626861,-28.55990000373302,0.4155851637362549,-0.4155851637362549,-100.0,7.706180661492795,-2.6923326614927916,-34.937315639979424,8.12176582522905,-3.1079178252290536,-38.26652838936543,0.18573719973872205,-0.18573719973872205,-100.0,10.230301430137835,-2.4592854301378324,-24.03922745514545,10.416038629876557,-2.6450226298765536,-25.393748274797826,7.891917861231517,-2.8780698612315208,-36.468573442329316
2010-12-14,1292302800000,45.7557,17.61,0.35331666700000003,22.686957511099962,0.2776796864724691,-0.2776796864724691,-100.0,8.908051715677473,-1.8930687156774801,-21.25120931152461,0.4119200986466503,-0.4119200986466503,-100.0,7.671214681737232,-2.028902681737236,-26.44825840381472,8.083134780383883,-2.4408227803838933,-30.196487460623217,0.1837846827255732,-0.1837846827255732,-100.0,10.185234158044976,-1.7975801580449795,-17.648883964293848,10.369018840770547,-1.9813648407705509,-19.108508444211786,7.854999364462805,-2.2126873644628153,-28.169160324485127
2010-12-15,1292389200000,45.7657,17.94,0.353856667,22.678356449343358,0.27734297567440525,-0.27734297567440525,-100.0,8.909504615075432,-1.9111216150754304,-21.450368989558566,0.41151152638668176,-0.41151152638668176,-100.0,7.672298502609537,-2.0468865026095315,-26.678921602350787,8.083810028996217,-2.4583980289962213,-30.411378052899213,0.18351800611366675,-0.18351800611366675,-100.0,10.187054308692858,-1.8157003086928607,-17.823604878040953,10.370572314806523,-1.9992183148065208,-19.277801206324447,7.855816508723203,-2.230404508723206,-28.391759230202677
2010-12-16,1292475600000,45.8928,17.39,0.35573,21.57889309545693,0.2284646478237713,-0.2284646478237713,-100.0,8.884263471272499,-1.6275314712724978,-18.31926165331729,0.3494775601624616,-0.3494775601624616,-100.0,7.6301016233561825,-1.7501536233561763,-22.93748772622969,7.979579183518642,-2.099631183518645,-26.312555276790924,0.14627475580858462,-0.14627475580858462,-100.0,10.177248339512325,-1.5437323395123244,-15.168464873937598,10.323523095320908,-1.690007095320908,-16.37044911622173,7.776376379164767,-1.8964283791647683,-24.38704464261614
2010-12-17,1292562000000,45.8014,16.11,0.35489666700000005,21.38476669306368,0.219725119689131,-0.219725119689131,-100.0,8.858434223872392,-0.9118682238723892,-10.293785570084339,0.33807284350793765,-0.33807284350793765,-100.0,7.6043422223756565,-1.031818222375648,-13.568803089102687,7.942415065883592,-1.369891065883592,-17.24778992938707,0.13979456492057052,-0.13979456492057052,-100.0,10.15094339441938,-0.8303353944193788,-8.179883998524385,10.290737959339953,-0.9701299593399516,-9.427214677635963,7.7441367872962275,-1.171612787296226,-15.129030122739874
2010-12-20,1292821200000,46.03,16.41,0.35427,21.287512140437702,0.21670387158547968,-0.21670387158547968,-100.0,8.898642477595324,-0.7800424775953232,-8.765859282011672,0.3344172652642783,-0.3344172652642783,-100.0,7.637063301374718,-0.8993633013747129,-11.776297588273525,7.971480566638997,-1.2337805666389992,-15.477433035494387,0.13742901245196348,-0.13742901245196348,-100.0,10.198660188361204,-0.6991601883612049,-6.855412136969643,10.336089200813168,-0.8365892008131706,-8.093865915431088,7.774492313826681,-1.036792313826684,-13.335820166453605
2010-12-21,1292907600000,46.315,16.49,0.35427,21.259896362833587,0.2168782076529068,-0.2168782076529068,-100.0,8.952572027712563,-1.3291220277125646,-14.846258970028787,0.3349710087070221,-0.3349710087070221,-100.0,7.68283221145424,-1.4488322114542385,-18.858048328768554,8.017803220161262,-1.7838032201612677,-22.248029431251002,0.13741292869279365,-0.13741292869279365,-100.0,10.260939366064866,-1.248039366064873,-12.163012776319555,10.398352294757661,-1.3854522947576644,-13.323767607452016,7.820245140147033,-1.5862451401470388,-20.28382885344199
2010-12-22,1292994000000,46.4514,15.45,0.35427,21.249728178189887,0.21708658306591744,-0.21708658306591744,-100.0,8.978507459955033,-0.3799414599550346,-4.231677276536311,0.3353980905946425,-0.3353980905946425,-100.0,7.704899113444526,-0.4998751134445243,-6.487756764683343,8.040297204039168,-0.8352732040391739,-10.388586178376114,0.1374981944593081,-0.1374981944593081,-100.0,10.290838925387632,-0.2987309253876376,-2.902882141616895,10.42833711984694,-0.4362291198469457,-4.183112943450262,7.842397307903834,-0.6373733079038395,-8.127276429383054
2010-12-23,1293080400000,46.2286,16.47,0.35427,20.56075562905096,0.18799409189531868,-0.18799409189531868,-100.0,8.907391594432498,-0.3467575944324963,-3.892919613517775,0.2969847281526441,-0.2969847281526441,-100.0,7.631138596172093,-0.4573625961720893,-5.993372947013569,7.928123324324738,-0.7543473243247405,-9.514828332832355,0.11623340495150505,-0.11623340495150505,-100.0,10.220874542006435,-0.2733825420064377,-2.6747470667296804,10.33710794695794,-0.3896159469579423,-3.769100109596907,7.7473720011235985,-0.5735960011236019,-7.403749310610275
2010-12-27,1293426000000,46.3828,17.67,0.35427,20.553107299875844,0.18831958152668984,-0.18831958152668984,-100.0,8.936801484086608,0.5073305159133952,5.676869032133897,0.29757578746453106,-0.29757578746453106,-100.0,7.656193440380092,0.3964545596199187,5.178220256674139,7.953769227844622,0.09887877215538143,1.243168733249461,0.11640201062239484,-0.11640201062239484,-100.0,10.254748162826694,0.5808678371733151,5.664379348475395,10.371150173449088,0.4644658265509207,4.4784408554799215,7.772595451002487,0.2800525489975181,3.6030763567065325
2010-12-28,1293512400000,46.4957,17.52,0.35427,20.544954928295297,0.1884559939992609,-0.1884559939992609,-100.0,8.95823250591436,1.3259504940856388,14.801474433826387,0.2978734389617275,-0.2978734389617275,-100.0,7.674402643853747,1.2149093561462578,15.830669988617954,7.9722760828154735,0.9170359171845224,11.502811840162261,0.11645148662055682,-0.11645148662055682,-100.0,10.279475305558726,1.3995786944412745,13.615273667561985,10.395926792179283,1.2831272078207174,12.342595647999339,7.790854130474304,1.098457869525693,14.099325325948817
2010-12-29,1293598800000,46.47,17.28,0.35416666700000005,20.486175623451842,0.18603858191946587,-0.18603858191946587,-100.0,8.950986458516466,-0.12308645851647525,-1.3751161292324818,0.2946402102030099,-0.2946402102030099,-100.0,7.667110409238745,-0.23331040923874724,-3.043003123544588,7.961750619441755,-0.5279506194417642,-6.631087114843368,0.11470885385176287,-0.11470885385176287,-100.0,10.272134408010034,-0.0501344080100381,-0.4880622275633792,10.386843261861797,-0.16484326186180276,-1.5870390811332542,7.781819263090508,-0.34801926309051723,-4.4722095351300055
2010-12-30,1293685200000,46.2371,17.52,0.35406,20.222735297467413,0.17496978146030795,-0.17496978146030795,-100.0,8.896008453367807,0.039040546632193696,0.4388546485408737,0.2796546371761845,-0.2796546371761845,-100.0,7.615194014833912,-0.0672580148339108,-0.8832081586220456,7.894848652010096,-0.3469126520101033,-4.394164692717402,0.10681850553483008,-0.10681850553483008,-100.0,10.2133564716921,0.10880552830789723,1.065325866275877,10.32017497722693,0.001987022773068503,0.01925377018755184,7.722012520368741,-0.17407652036874843,-2.254289537987384
2011-01-03,1294030800000,46.08,17.75,0.353853333,20.23700106163138,0.174912654200178,-0.174912654200178,-100.0,8.866357028901499,-1.3497570289015002,-15.223355257426727,0.27942294848678983,-0.27942294848678983,-100.0,7.590074607859499,-1.4558746078594993,-19.181295087033078,7.869497556346289,-1.7352975563462962,-22.05093201848548,0.10684190668848048,-0.10684190668848048,-100.0,10.179078996718395,-1.2800789967184016,-12.575587606020965,10.285920903406877,-1.3869209034068817,-13.483682369631186,7.696916514547979,-1.5627165145479864,-20.303150119847192
2011-01-04,1294117200000,47.0814,17.61,0.353853333,20.40511981001864,0.18527618957136394,-0.18527618957136394,-100.0,9.06560104163435,0.339864958365645,3.748951192588263,0.29424960029089675,-0.29424960029089675,-100.0,7.763774666167421,0.2292493338325841,2.9528076701091677,8.058024266458316,-0.0650002664583198,-0.806652652175356,0.1138945782517955,-0.1138945782517955,-100.0,10.405019216501245,0.412888783498758,3.9681693508452214,10.518913794753038,0.29899420524696296,2.8424437264245372,7.8776692444192165,0.1153547555807819,1.4643259573572827
2011-01-05,1294203600000,47.3271,17.38,0.35381,20.37211215346089,0.1849379809003029,-0.1849379809003029,-100.0,9.111613900151193,-0.22666490015119226,-2.48764821068012,0.29404755503995705,-0.29404755503995705,-100.0,7.802561056158472,-0.33742505615846596,-4.324542335905724,8.09660861119843,-0.6314726111984292,-7.799223619689838,0.11354602704834615,-0.11354602704834615,-100.0,10.458384364431597,-0.15362236443159816,-1.4688919347242542,10.571930391479944,-0.2671683914799381,-2.5271486056629042,7.9161070832068186,-0.45097108320681745,-5.696879520029545
2011-01-06,1294290000000,47.7143,17.02,0.353393333,20.182332174602564,0.17897446142776552,-0.17897446142776552,-100.0,9.178760412431656,-0.2930434124316577,-3.192625139607756,0.28646575411790565,-0.28646575411790565,-100.0,7.856484832407425,-0.4021968324074193,-5.119297510107662,8.14295058652533,-0.6886625865253322,-8.457162784027044,0.10909335580743697,-0.10909335580743697,-100.0,10.538646179525713,-0.22150017952571235,-2.1017896962518656,10.64773953533315,-0.33059353533314884,-3.1048236504670013,7.965578188214862,-0.5112901882148639,-6.418745458695289
2011-01-07,1294376400000,47.6757,17.4,0.35448333299999996,19.910529963316147,0.16841879339062027,-0.16841879339062027,-100.0,9.16072100776976,-0.14663800776975933,-1.6007256158700478,0.27223169840085504,-0.27223169840085504,-100.0,7.835928814938513,-0.2521168149385105,-3.217446468603337,8.108160513339367,-0.5243485133393726,-6.466923200110878,0.10156911543012903,-0.10156911543012903,-100.0,10.522476427650759,-0.0781224276507615,-0.7424338575420601,10.624045543080886,-0.17969154308089053,-1.691366460659782,7.937497930368642,-0.3536859303686475,-4.455886898760063
2011-01-10,1294635600000,48.0171,17.14,0.354523333,19.897088062054426,0.1691144402504805,-0.1691144402504805,-100.0,9.225801952412752,-0.03825295241275484,-0.41463010597957656,0.27349158994673584,-0.27349158994673584,-100.0,7.8913441228108,-0.14430812281079852,-1.8286887577701751,8.164835712757537,-0.4177997127575424,-5.1170620874187485,0.1019337380618941,-0.1019337380618941,-100.0,10.597456229522372,0.030605770477620805,0.28880299021532463,10.699389967584267,-0.07132796758427418,-0.6666545270372902,7.993277860872694,-0.24624186087269972,-3.080611798547128
2011-01-11,1294722000000,48.9221,17.54,0.35444000000000003,19.897623237267176,0.17232159767013844,-0.17232159767013844,-100.0,9.399720526671565,-0.21952152667157065,-2.335404824523044,0.27867281103819685,-0.27867281103819685,-100.0,8.04011798552699,-0.3275819855269901,-4.074343014824785,8.318790796565187,-0.6062547965651941,-7.287775487941295,0.10386903910478472,-0.10386903910478472,-100.0,10.797221722618856,-0.1493597226188612,-1.3833162498272211,10.90109076172364,-0.25322876172364417,-2.322967189786103,8.143987024631775,-0.431451024631782,-5.297786248023765
2011-01-12,1294808400000,48.8057,16.89,0.3544,19.908492964757254,0.172330966149707,-0.172330966149707,-100.0,9.377782840234817,-1.2175998402348114,-12.983877543109362,0.27857634321867675,-0.27857634321867675,-100.0,8.021562203671394,-1.3255502036713835,-16.524838554074808,8.300138546890071,-1.6041265468900685,-19.326503260492068,0.10391992814453754,-0.10391992814453754,-100.0,10.771837815862039,-1.1474838158620315,-10.652628042471154,10.875757744006577,-1.2514037440065735,-11.506359128826663,8.125482131815932,-1.429470131815929,-17.592434622663585
2011-01-13,1294894800000,49.2028,16.24,0.354356667,19.91368408793735,0.17393493714509312,-0.17393493714509312,-100.0,9.454293872857868,-1.1543618728578622,-12.20992163330035,0.2811154995152778,-0.2811154995152778,-100.0,8.08710908390757,-1.2632610839075582,-15.6206757050094,8.368224583422847,-1.5443765834228422,-18.455247801095073,0.10490894093105352,-0.10490894093105352,-100.0,10.859633227964325,-1.083617227964318,-9.97839618721125,10.964542168895381,-1.1885261688953737,-10.839724546520774,8.192018024838625,-1.3681700248386193,-16.70125750078011
2011-01-14,1294981200000,49.3828,16.39,0.35427333299999997,19.77741617191104,0.16928039473136325,-0.16928039473136325,-100.0,9.483606012518507,-1.7466740125185043,-18.417825563534244,0.27498196132215824,-0.27498196132215824,-100.0,8.10954810975332,-1.8541001097533112,-22.863174182583524,8.384530071075478,-2.1290820710754765,-25.39298032241872,0.10154093149523068,-0.10154093149523068,-100.0,10.895626018638346,-1.6772100186383412,-15.393424992462675,10.997166950133577,-1.7787509501335723,-16.174628958524327,8.21108904124855,-1.9556410412485494,-23.81707263706863
2011-01-18,1295326800000,49.7828,15.46,0.3540666670000001,19.686722188630867,0.16714686327425546,-0.16714686327425546,-100.0,9.556958595116704,-1.7025265951167017,-17.814523084641568,0.2724476368514868,-0.2724476368514868,-100.0,8.170512854445809,-1.8095648544458032,-22.14750636444036,8.442960491297296,-2.0820124912972946,-24.65974456996879,0.099888489421041,-0.099888489421041,-100.0,10.98144673551161,-1.6335307355116058,-14.875369109874413,11.081335224932651,-1.7334192249326463,-15.642692777965136,8.27040134386685,-1.9094533438668488,-23.087795434291206
2011-01-19,1295413200000,48.6643,15.87,0.35365,19.92791409047037,0.1725725948067942,-0.1725725948067942,-100.0,9.351497036917358,-2.012380036917357,-21.519335663295266,0.2787686868357273,-0.2787686868357273,-100.0,7.9994605799855325,-2.1202725799855244,-26.50519442886435,8.27822926682126,-2.3990412668212606,-28.980125936309854,0.10414611398809503,-0.10414611398809503,-100.0,10.741303105059435,-1.94225710505944,-18.08213664638684,10.845449219047529,-2.0464032190475336,-18.86877323120465,8.103606693973628,-2.224418693973629,-27.44973661700354
2011-01-20,1295499600000,48.4057,17.31,0.35365,19.941957653774352,0.1721954561984136,-0.1721954561984136,-100.0,9.302343488071292,-2.2352604880712903,-24.02900399171068,0.2780160927836688,-0.2780160927836688,-100.0,7.957680560827839,-2.342768560827828,-29.440344368184967,8.235696653611509,-2.620784653611505,-31.822258199156003,0.10397676329549466,-0.10397676329549466,-100.0,10.684608358997103,-2.1653543589970994,-20.2661088384558,10.7885851222926,-2.2693311222925954,-21.034557326738287,8.061657324123335,-2.446745324123331,-30.350400987670387
2011-01-21,1295586000000,47.5257,17.99,0.35365,20.035871735523106,0.17263176328972252,-0.17263176328972252,-100.0,9.13679665127566,-3.7269136512756575,-40.790156479572246,0.2777682013268805,-0.2777682013268805,-100.0,7.817818848439224,-3.8337068484392214,-49.03806192956997,8.095587049766102,-4.111475049766108,-50.786620222740936,0.10462866255416836,-0.10462866255416836,-100.0,10.4929077914137,-3.6572537914137015,-34.85453092808474,10.597536453967868,-3.7618824539678695,-35.497707135127314,7.922447510993392,-3.9383355109933955,-49.71109629351864
2011-01-24,1295845200000,46.6743,18.47,0.35365,20.244700261019663,0.1774616131761002,-0.1774616131761002,-100.0,8.981037809451422,-4.548620809451421,-50.6469397630702,0.2834183087954853,-0.2834183087954853,-100.0,7.688392584156313,-4.656204584156306,-60.56148321238797,7.971810892951798,-4.9396228929518,-61.96362356411542,0.10843071594368636,-0.10843071594368636,-100.0,10.310608833133523,-4.4779628331335175,-43.430634462083546,10.41903954907721,-4.586393549077206,-44.01935060783421,7.7968233001,-4.764635300100002,-61.109956154051766
2011-01-25,1295931600000,48.2071,17.65,0.35365,20.71881696514545,0.2025658762396332,-0.2025658762396332,-100.0,9.295254530412578,-4.060205530412581,-43.68041259255723,0.3183199329083441,-0.3183199329083441,-100.0,7.966476100001309,-4.177640100001305,-52.440251468282426,8.284796032909652,-4.4959600329096565,-54.26760073573782,0.12596225070215894,-0.12596225070215894,-100.0,10.663183391955094,-3.9819213919550975,-37.34270757229293,10.789145642657251,-4.1078836426572565,-38.07422551064504,8.092438350703468,-4.303602350703471,-53.18053921695138
2011-01-26,1296018000000,48.7714,17.59,0.35365,20.73960772409865,0.20581450581084715,-0.20581450581084715,-100.0,9.404939851001297,-4.766973851001296,-50.68585154740551,0.32320297578845114,-0.32320297578845114,-100.0,8.060886505553936,-4.88606250555393,-60.61445601780202,8.384089481342388,-5.209265481342394,-62.13275148046645,0.12807771294956316,-0.12807771294956316,-100.0,10.788644873564978,-4.687536873564981,-43.44880129524589,10.916722586514542,-4.815614586514545,-44.112274067157195,8.1889642185035,-5.014140218503506,-61.2304570482031
2011-01-27,1296104400000,49.1214,16.64,0.35448333299999996,20.715388848539483,0.2062726179494181,-0.2062726179494181,-100.0,9.4712540234328,-4.852488023432798,-51.23384940819107,0.32418038367029833,-0.32418038367029833,-100.0,8.117236207502835,-4.972112207502832,-61.253757811150855,8.441416591173134,-5.296292591173136,-62.74175115005304,0.12825193584355654,-0.12825193584355654,-100.0,10.865158922977777,-4.772750922977778,-43.927115625380345,10.993410858821333,-4.901002858821334,-44.58127620044939,8.24548814334639,-5.100364143346395,-61.85642444300984
2011-01-28,1296190800000,49.03,16.15,0.35448333299999996,20.71576091345139,0.20590457161616493,-0.20590457161616493,-100.0,9.453646661842614,-6.379346661842611,-67.4802739094462,0.3235979748416149,-0.3235979748416149,-100.0,8.102153289684217,-6.49875328968421,-80.21019915728476,8.425751264525832,-6.822351264525832,-80.97024289394052,0.1280248090289886,-0.1280248090289886,-100.0,10.844953674639306,-6.299753674639305,-58.089263113877045,10.972978483668296,-6.427778483668295,-58.578247403247175,8.230178098713207,-6.626778098713206,-80.51804006221089
2011-01-31,1296450000000,48.0143,20.04,0.35448333299999996,20.92447837761259,0.2103912571124953,-0.2103912571124953,-100.0,9.266558155802274,-7.456641155802274,-80.46829287024204,0.32840458586197663,-0.32840458586197663,-100.0,7.945820218198236,-7.576332218198239,-95.34990737452424,8.274224804060212,-7.9047368040602235,-95.53446988993241,0.1317844716721308,-0.1317844716721308,-100.0,10.626702636715436,-7.376356636715442,-69.41340968015804,10.758487108387566,-7.508141108387573,-69.78807552350044,8.077604689870366,-7.708116689870376,-95.42577268650764
2011-02-01,1296536400000,48.4743,19.53,0.35419,20.185982510978874,0.1819788439431398,-0.1819788439431398,-100.0,9.324963725847432,-7.826246725847432,-83.92790530813781,0.29123570611333616,-0.29123570611333616,-100.0,7.981683994356189,-7.93719599435618,-99.44262388699595,8.272919700469526,-8.228431700469525,-99.46224547547008,0.1109407056180185,-0.1109407056180185,-100.0,10.70646218118376,-7.7535161811837625,-72.41903114186778,10.817402886801776,-7.864456886801773,-72.70189498439714,8.092624699974207,-8.048136699974206,-99.45026488130429
2011-02-02,1296622800000,49.29,17.63,0.35419,20.28256256759937,0.18895084841862664,-0.18895084841862664,-100.0,9.485789066382829,-7.759289066382832,-81.79908927008904,0.3013656464623251,-0.3013656464623251,-100.0,8.121224749687954,-7.873424749687956,-96.94873608799558,8.42259039615028,-8.17479039615029,-97.05791225329857,0.11561787831119652,-0.11561787831119652,-100.0,10.88943521101401,-7.684235211014013,-70.56596657319628,11.005053089325207,-7.799853089325208,-70.87519729360497,8.23684262799915,-7.98904262799916,-96.99156568613252
2011-02-03,1296709200000,49.1886,17.3,0.36058333299999995,20.200252783955587,0.18530881223132176,-0.18530881223132176,-100.0,9.461792558323117,-8.557358558323124,-90.44119817228076,0.2964058616218121,0.2748181383781887,92.71683659509829,8.098979933442381,-8.098979933442381,-100.0,8.395385795064191,-7.824161795064183,-93.19597676695405,0.1130363347719312,-0.1130363347719312,-100.0,10.863429755134952,-8.483337755134954,-78.09078667006642,10.976466089906884,-8.596374089906885,-78.316409120158,8.212016268214313,-8.212016268214313,-100.0
2011-02-04,1296795600000,49.0628,16.69,0.36058333299999995,20.176125676126773,0.18386732587485133,-0.18386732587485133,-100.0,9.436626435460262,-7.136194435460262,-75.62230511366215,0.29435197890581044,-0.29435197890581044,-100.0,8.076970942871421,-7.248422942871414,-89.74184745914845,8.371322921777233,-7.542774921777233,-90.10254403345728,0.11205282865633226,-0.11205282865633226,-100.0,10.834952083861545,-7.06263608386154,-65.18382388032157,10.947004912517876,-7.1746889125178726,-65.54019998943849,8.189023771527754,-7.3604757715277565,-89.88221278730732
2011-02-07,1297054800000,49.5,15.93,0.36075,20.083414756035133,0.1817807965081073,-0.1817807965081073,-100.0,9.516959265981152,-6.586259265981147,-69.20550022236685,0.2919776277830595,-0.2919776277830595,-100.0,8.14391630390805,-6.698216303908048,-82.2480985062893,8.43589393169111,-6.990193931691115,-82.86251567757465,0.11038314361715518,-0.11038314361715518,-100.0,10.92880140643826,-6.51310140643826,-59.59575221671911,11.039184550055415,-6.623484550055416,-59.99976284500257,8.254299447525206,-6.808599447525211,-82.48549123773982
2011-02-08,1297141200000,50.2686,16.28,0.361416667,20.16692830571989,0.1880188405246268,-0.1880188405246268,-100.0,9.668016216012091,-5.631182216012093,-58.24547756431949,0.30109534229180923,-0.30109534229180923,-100.0,8.2748255570527,-5.7460495570527,-69.44012918985699,8.57592089934451,-6.0471448993445165,-70.51306757979451,0.11454262245678848,-0.11454262245678848,-100.0,11.100807158670824,-5.555915158670828,-50.049650257468976,11.215349781127612,-5.670457781127615,-50.55979431572839,8.38936817950949,-5.860592179509496,-69.85737249944076
2011-02-09,1297227600000,50.7428,15.81,0.362783333,20.062659374117395,0.1855188472235718,-0.1855188472235718,-100.0,9.754673120027917,-6.0493411200279175,-62.01480096352636,0.29820166544748794,-0.29820166544748794,-100.0,8.346886502802986,-6.163838502802983,-73.8459604156962,8.645088168250474,-6.462040168250475,-74.74811178887273,0.11256263517640884,-0.11256263517640884,-100.0,11.202186343429599,-5.974570343429606,-53.33396678349185,11.314748978606007,-6.087132978606012,-53.79821496805273,8.459449137979394,-6.276401137979395,-74.19396979173236
2011-02-10,1297314000000,51.1657,15.87,0.363066667,20.06949824192568,0.18735054747995286,-0.18735054747995286,-100.0,9.836199295095092,-4.507616295095089,-45.82680931793293,0.30107125750741304,-0.30107125750741304,-100.0,8.416780120728887,-4.623168120728884,-54.92798973496912,8.7178513782363,-4.9242393782363045,-56.4845529545208,0.1137046299877209,-0.1137046299877209,-100.0,11.295693261996519,-4.432139261996518,-39.23742579756575,11.409397891984241,-4.545843891984238,-39.842977999548566,8.530484750716608,-4.736872750716612,-55.528764063715
2011-02-11,1297400400000,50.6486,16.09,0.3629,19.97990869952356,0.1818129249157953,-0.1818129249157953,-100.0,9.733179728216484,-5.542745728216488,-56.9469164547334,0.2931233059159144,-0.2931233059159144,-100.0,8.32684388728466,-5.655867887284657,-67.9233088051685,8.619967193200575,-5.948991193200579,-69.01408160686667,0.10995485379488644,-0.10995485379488644,-100.0,11.178967879027534,-5.4690758790275344,-48.92290538993207,11.28892273282242,-5.579030732822423,-49.42039966844181,8.436798741079546,-5.76582274107955,-68.3413569296756
2011-02-14,1297659600000,50.9786,15.69,0.363733333,19.58536218242796,0.16730563994888836,-0.16730563994888836,-100.0,9.780738188152526,-3.0262041881525263,-30.940447744713047,0.27375230874728906,-0.27375230874728906,-100.0,8.359654624643284,-3.1344786246432785,-37.49531249058069,8.633406933390573,-3.408230933390575,-39.47724183148252,0.09956754431023462,-0.09956754431023462,-100.0,11.240530324821544,-2.95663832482154,-26.303370387183946,11.340097869131776,-3.0562058691317766,-26.950436445975452,8.459222168953518,-3.2340461689535207,-38.23101113034842
2011-02-15,1297746000000,51.3114,15.95,0.364566667,19.54735866137711,0.1669234217595168,-0.1669234217595168,-100.0,9.842947574651461,-2.156681574651458,-21.910932251692167,0.2735268873179262,-0.2735268873179262,-100.0,8.412052952321838,-2.265128952321831,-26.92718371080422,8.685579839639765,-2.538655839639766,-29.228397948214088,0.0991820184007377,-0.0991820184007377,-100.0,11.312704259180705,-2.0870962591807043,-18.449136575694922,11.411886277581447,-2.186278277581442,-19.157904525182374,8.511234970722576,-2.3643109707225776,-27.778706367001583
2011-02-16,1297832400000,51.4143,16.37,0.364233333,19.440021627898904,0.16309259705576462,-0.16309259705576462,-100.0,9.858588040854762,0.8658289591452331,8.782484424312791,0.2683714729375861,-0.2683714729375861,-100.0,8.423283838321487,0.7587041616785157,9.007225403313763,8.691655311259073,0.4903326887409243,5.641418937837456,0.09646513061332174,-0.09646513061332174,-100.0,11.332543652827432,0.9343023471725688,8.244418691821789,11.429008783440757,0.8378372165592474,7.330795105986548,8.519748968934808,0.6622390310651891,7.77298760186342
2011-02-17,1297918800000,51.8757,16.72,0.364066667,19.454225359916013,0.16510689048465688,-0.16510689048465688,-100.0,9.947645017734438,-1.6455620177344343,-16.54222697734754,0.2715347714639442,-0.2715347714639442,-100.0,8.499663534161224,-1.7538515341612142,-20.634364255858635,8.771198305625168,-2.025386305625167,-23.0913295430368,0.0977157391453698,-0.0977157391453698,-100.0,11.43466323094767,-1.5763092309476718,-13.785357724234714,11.532378970093038,-1.6740249700930416,-14.515868533580944,8.597379273306593,-1.8515672733065927,-21.536414928853905
2011-02-18,1298005200000,51.1857,16.59,0.3641666670000001,19.605633395434552,0.1687823536834956,-0.1687823536834956,-100.0,9.821182691886108,-0.8658996918861135,-8.816653951478647,0.2759527155677377,-0.2759527155677377,-100.0,8.394619431798857,-0.9749074317988616,-11.613479797617837,8.670572147366595,-1.2508601473666054,-14.426500651938102,0.10053182471831024,-0.10053182471831024,-100.0,11.28666578489242,-0.7958117848924289,-7.0509023662032195,11.387197609610732,-0.8963436096107387,-7.871503071609381,8.495151256517167,-1.0754392565171766,-12.659448007969715
2011-02-22,1298350800000,50.08,16.43,0.3635,19.939811928469073,0.17817867973823145,-0.17817867973823145,-100.0,9.622200873523305,-3.412700873523306,-35.46694689064102,0.2876849243986053,-0.2876849243986053,-100.0,8.231101516659692,-3.5240015166596876,-42.81324327645739,8.518786441058298,-3.8116864410583013,-44.74447701478911,0.10758563959213507,-0.10758563959213507,-100.0,11.052213434901198,-3.3403134349012054,-30.223026858611025,11.159799074493332,-3.447899074493332,-30.895709246000656,8.338687156251826,-3.631587156251829,-43.55106611151723
2011-02-23,1298437200000,48.3728,20.8,0.363333333,20.308349363189482,0.1865725011447421,-0.1865725011447421,-100.0,9.308684611800633,-5.60075261180063,-60.16696069711664,0.297291249078774,-0.297291249078774,-100.0,7.969951793919804,-5.713203793919803,-71.68429548442623,8.267243042998578,-6.010495042998582,-72.70253229205345,0.11427938215585698,-0.11427938215585698,-100.0,10.685843058626588,-5.526727058626591,-51.720084492209644,10.800122440782445,-5.641006440782447,-52.23094897036898,8.084231176075662,-5.827483176075667,-72.08456870112056
2011-02-24,1298523600000,48.9457,22.13,0.363333333,20.34086175127162,0.19010252110569328,-0.19010252110569328,-100.0,9.420251752378839,-5.9476687523788305,-63.13704674481659,0.30257329196716753,-0.30257329196716753,-100.0,8.066104475393082,-6.061892475393073,-75.15266500559008,8.36867776736025,-6.364465767360247,-76.0510315283391,0.11658485266324715,-0.11658485266324715,-100.0,10.813352131783617,-5.872398131783612,-54.30691667316474,10.929936984446865,-5.988982984446861,-54.79430478848224,8.18268932805633,-6.178477328056328,-75.50668344295956
2011-02-25,1298610000000,48.9828,21.32,0.3626666670000001,20.055696777696703,0.17880803538761647,-0.17880803538761647,-100.0,9.416081166630526,-5.480849166630534,-58.20732712090475,0.2874871551294431,-0.2874871551294431,-100.0,8.05702735029061,-5.5912793502906135,-69.39630594761404,8.344514505420054,-5.878766505420064,-70.45067153519355,0.10846120171395723,-0.10846120171395723,-100.0,10.813467269038618,-5.408751269038625,-50.01865853448405,10.921928470752576,-5.517212470752583,-50.515002781119826,8.165488552004568,-5.699740552004577,-69.80281113253577
