Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI,100-Straps,100-Straps-P,100-Straps-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Straddles,95-Straddles-P,95-Straddles-ROI,100-Bear-Spreads,100-Bear-Spreads-P,100-Bear-Spreads-ROI
2009-05-06,1241582400000,18.4371,33.44,0.29333333300000003,36.389051160331455,0.3136056638215461,-0.3136056638215461,-100.0,0.3128648272000269,0.5599351727999746,178.97031692922954,0.626470491021573,0.2463295089784285,39.32020941269618,0.9400761548431192,-0.06727615484311755,-7.156457963168385,0.9650260439034781,-0.9159710439034788,-94.9167175010558,0.04246724911303623,-0.04246724911303623,-100.0,1.0074932930165144,-0.9584382930165152,-95.13098495642339,0.27039757808699066,4.729602421913009,1749.128988274973
2009-05-07,1241668800000,18.4557,32.05,0.286666667,36.03300447381619,0.31084628343729115,-0.31084628343729115,-100.0,0.3101215532828441,0.6569784467171544,211.84546503221017,0.6209678367201352,0.3461321632798633,55.74075544847615,0.9318141201574264,0.035285879842572136,3.7867938550459748,0.9645497069389944,-0.9645497069389944,-100.0,0.04107621329227063,0.003238786707730368,7.884822986689027,1.0056259202312652,-0.9613109202312676,-95.59329178887847,0.26904533999057345,4.730954660009426,1758.422822032593
2009-05-08,1241755200000,18.51,32.87,0.282916667,20.30916058864937,0.17587962903741605,-0.17587962903741605,-100.0,0.17516227478675894,0.2419377252132424,138.1220502575542,0.351041903824175,0.06605809617582636,18.81772388316143,0.5269215328615909,-0.10982153286158967,-20.842103807216606,0.9285312407313632,-0.4201312407313651,-45.246861096504,0.002349754193236853,-0.002349754193236853,-100.0,0.9308809949246,-0.4224809949246019,-45.38507040406623,0.1728125205935221,4.8271874794064775,2793.3088776366276
2009-05-11,1242014400000,17.7743,31.8,0.27625,30.915388984667462,0.25689349273129913,0.17590650726870116,68.47448932958869,0.25622088211896354,-0.25622088211896354,-100.0,0.5131143748502627,-0.08031437485026237,-15.652333823954894,0.7700078675815618,0.09559213241843878,12.414435805529394,0.9114099229681544,0.4101050770318437,44.996775511974896,0.02205594288643597,-0.02205594288643597,-100.0,0.9334658658545903,0.3880491341454112,41.570789928151385,0.23416493923252757,4.765835060767472,2035.2470683217703
2009-05-12,1242100800000,17.07,33.65,0.272916667,34.0941169856978,0.2720411198547179,0.6393588801452825,235.02288201384,0.2714029554133095,-0.2714029554133095,-100.0,0.5434440752680274,0.36795592473197297,67.70814909528578,0.8154851951227453,1.0073148048772556,123.52337122755935,0.8852161060031811,0.8796838939968197,99.37504390522899,0.03110984978384245,-0.03110984978384245,-100.0,0.9163259557870236,0.8485740442129772,92.60613418771328,0.24029310562946704,4.759706894370533,1980.7921171529658
2009-05-13,1242187200000,17.5643,31.37,0.27042,47.84602446866203,0.3926635654926134,-0.2169635654926143,-55.25431554119979,0.3920129285018152,-0.3920129285018152,-100.0,0.7846764939944286,-0.6089764939944295,-77.60860668763112,1.177340059487042,-0.8259400594870439,-70.15305839902359,0.9721930977047036,0.08172190229529264,8.405933192514299,0.09335999256344653,-0.09335999256344653,-100.0,1.0655530902681505,-0.011638090268150323,-1.0922112069724799,0.29865293593836867,4.701347064061632,1574.1841108274998
2009-05-14,1242273600000,17.4886,33.12,0.268333333,47.24055454969531,0.3860265910003218,-0.3746265910003235,-97.04683556372187,0.3853837570167524,-0.3853837570167524,-100.0,0.7714103480170742,-0.7600103480170759,-98.52218731194077,1.157436939017396,-1.1346369390173994,-98.03013026183935,0.9648514398851216,-0.079021439885123,-8.190011085492245,0.08981074760073016,-0.08981074760073016,-100.0,1.0546621874858515,-0.16883218748585316,-16.00817678770891,0.29557300941602227,4.704426990583977,1591.6294251219822
2009-05-15,1242360000000,18.0929,30.24,0.267086667,57.0334736129442,0.4820548139204792,0.10794518607952064,22.39272028042178,0.4813928572140505,-0.4813928572140505,-100.0,0.9634476711345296,-0.3734476711345298,-38.761593631210715,1.4455024850550091,-0.2655024850550092,-18.36748727864729,1.0546342973470717,0.44001070265292697,41.72163789474438,0.14936043847596506,-0.14936043847596506,-100.0,1.2039947358230367,0.2906502641769653,24.140492938142298,0.3320324187380854,4.667967581261914,1405.877052307989
2009-05-18,1242619200000,18.2071,28.8,0.260003333,47.26507047354533,0.4020842429957234,0.3979157570042773,98.96328044083772,0.40143577417630816,-0.40143577417630816,-100.0,0.8035200171720316,-0.003520017172030876,-0.438074608821755,1.2056042601677548,0.3943957398322464,32.713532364041896,1.0046072003649371,0.7057477996350627,70.25111898249288,0.0936361549864908,-0.0936361549864908,-100.0,1.098243355351428,0.6121116446485719,55.73551997068098,0.30779961918981735,4.692200380810183,1524.4334587420472
2009-05-19,1242705600000,17.9814,29.03,0.260416667,32.15884093865727,0.2703055393639442,1.0439944606360552,386.2275494215464,0.2696640910442767,-0.2696640910442767,-100.0,0.5399696304082209,0.7743303695917785,143.40257784616134,0.8102751697721651,1.8183248302278336,224.40831189966173,0.9258635163641014,1.2875064836358965,139.0600732051717,0.02618414046041884,-0.02618414046041884,-100.0,0.9520476568245202,1.261322343175481,132.48521060201148,0.24347995058385785,4.756520049416142,1953.5571770941078
