Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,102-Calls.1,102-Calls-P.1,102-Calls-ROI.1,96-Calls,96-Calls-P,96-Calls-ROI,96-Puts,96-Puts-P,96-Puts-ROI,96-Calls,96-Calls-P,96-Calls-ROI
2018-06-05,1528171200000,193.98,11.64,1.7385866669999999,12.30190752561392,1.1373449622373215,-1.1373449622373215,-100.0,1.0911516903787517,2.1888483096212497,200.59981842318138,,,,0.11316647412256844,-0.11316647412256844,-100.0,3.945649336826847,3.2139506631731654,81.45555747125451,,,,7.805293918343126,-3.326093918343105,-42.6133077516337,0.0017483773589160312,-0.0017483773589160312,-100.0,,,
2018-06-06,1528257600000,193.46,12.13,1.7889599999999999,11.951883864028327,1.103359692952651,-1.103359692952651,-100.0,1.0559556110533208,1.6040443889466758,151.90452819760426,,,,0.10062506557131813,-0.10062506557131813,-100.0,3.9214729020340258,2.607727097965977,66.49866422928429,,,,7.785176909210065,-2.706776909210049,-34.768341693145885,0.0012689905866775095,-0.0012689905866775095,-100.0,,,
2018-06-07,1528344000000,191.7,12.18,1.8116599999999998,11.755513946457008,1.0760507776566328,-1.0760507776566328,-100.0,1.0284819925901731,1.8315180074098123,178.079735046915,,,,0.09318485922467623,-0.09318485922467623,-100.0,3.8786646984569297,2.815335301543058,72.58516836124294,,,,7.714707059752129,-2.906707059752108,-37.67747805897246,0.0010410260883189637,-0.0010410260883189637,-100.0,,,
2018-06-08,1528430400000,191.23,12.35,1.8427966669999998,10.221230494718002,0.9368738685312934,-0.9368738685312934,-100.0,0.8886062615358838,1.6013937384640968,180.21409568915456,,,,0.04950793098568696,-0.04950793098568696,-100.0,3.824874971850363,2.4897250281496213,65.09297810969137,,,,7.695707354616474,-2.5365073546164467,-32.96002872425828,0.00017045190086818068,-0.00017045190086818068,-100.0,,,
2018-06-11,1528689600000,192.28,12.34,1.865043333,9.153737690644308,0.8465124850058316,-0.8465124850058316,-100.0,0.7973940293764485,5.792605970623555,726.4421048089986,,,,0.027913130448514067,-0.027913130448514067,-100.0,3.82341230570654,6.612187694293483,172.9394364407057,,,,7.738383420136643,-6.637183420136638,-85.76963765927535,2.970273238239035e-05,-2.970273238239035e-05,-100.0,,,
2018-06-12,1528776000000,190.7,12.94,1.87421,9.278616002408695,0.8507927991686017,-0.8507927991686017,-100.0,0.8018385567341255,3.398161443265863,423.796213680035,,,,0.02986634402857291,-0.02986634402857291,-100.0,3.7939330167454273,4.220066983254583,111.23198445065614,,,,7.675033251331342,-4.247033251331317,-55.335698390552366,3.717859424415791e-05,-3.717859424415791e-05,-100.0,,,
2018-06-13,1528862400000,190.8,12.12,1.9558766669999998,9.706594865755633,0.8904335434671111,-0.8904335434671111,-100.0,0.8393196695472938,4.50068033045271,536.2295789970292,,,,0.03816650828728108,-0.03816650828728108,-100.0,3.802030356889048,5.353969643110958,140.81869792043847,,,,7.681146861096638,-5.389146861096633,-70.16070592780238,7.754213360928672e-05,-7.754213360928672e-05,-100.0,,,
2018-06-14,1528948800000,188.84,11.98,1.956463333,10.220134368398893,0.9265564753419966,-0.9265564753419966,-100.0,0.8759524984680382,3.0440475015319777,347.5128510799093,,,,0.0490150221736485,-0.0490150221736485,-100.0,3.7741989657622237,3.9226010342378,103.93201497382124,,,,7.6023470222322365,-3.968747022232236,-52.20423391126538,0.00016720443321900647,-0.00016720443321900647,-100.0,,,
2018-06-15,1529035200000,188.74,12.31,1.95642,10.375777301922724,0.939776232512969,-0.939776232512969,-100.0,0.889200172981063,5.6807998270189595,638.8662530253399,,,,0.0527134778117162,-0.0527134778117162,-100.0,3.775925897089168,6.568874102910852,173.9672409348592,,,,7.598360402254543,-6.618760402254537,-87.1077449852294,0.00020738510385592826,-0.00020738510385592826,-100.0,,,
2018-06-18,1529294400000,185.69,13.35,1.9592133330000001,11.152865902396133,0.991976311945109,-0.991976311945109,-100.0,0.9421465163257494,0.3178534836742415,33.73716063970913,,,,0.0723098923314911,-0.0723098923314911,-100.0,3.7352835007997673,1.2385164992002444,33.15722886723494,,,,7.475969701233453,-1.3083697012334312,-17.501003261390487,0.0005330974388476628,-0.0005330974388476628,-100.0,,,
