Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI
2015-07-25,1437796800000,288.1343,13.74,0.8071,67.94904702669754,77.4850513543694,295.43064864563047,381.2743793567495,75.16887890612767,-75.16887890612767,-100.0,80.74317767786401,300.81655132213587,372.5597133695739,69.85246140306954,-69.85246140306954,-100.0,74.37006654507763,289.9016044549224,389.8095267659945,80.62843792338859,-80.62843792338859,-100.0,144.22252794814716,220.0491430518528,152.57612398180115
2015-07-26,1437883200000,291.6372,15.6,0.8071,67.95867715634067,78.43758347796988,285.06021652203015,363.4229968368323,76.09325290877915,-76.09325290877915,-100.0,81.73514430107163,290.51177169892827,355.43067083704835,70.71202764895665,-70.71202764895665,-100.0,75.28488147525094,279.46380252474904,371.20839808537073,81.61933698898451,-81.61933698898451,-100.0,145.9969091242076,208.75177487579236,142.9836947426029
2015-07-27,1437969600000,292.7306,13.44,0.80095,67.96040490657663,78.726922786272,279.61947721372803,355.17643433471864,76.39166166685013,-76.39166166685013,-100.0,82.03671864761665,285.0915993523833,347.51706803020204,70.98959736177751,-70.98959736177751,-100.0,75.5625293578218,274.0019526421782,362.6161736125301,81.93912840481737,-81.93912840481737,-100.0,146.5521267195993,203.0123552804007,138.52569718679533
2015-07-28,1438056000000,293.7851,13.44,0.8042,67.95701279562289,79.01030086710185,282.64659913289813,357.7338600549311,76.65715577154661,-76.65715577154661,-100.0,82.33213291833367,288.1383200816663,349.97067350055715,71.23602917564516,-71.23602917564516,-100.0,75.8344006949088,277.0089463050912,365.281381228992,82.22421424648691,-82.22421424648691,-100.0,147.07042987055394,205.77291712944606,139.91454115593456
2015-07-29,1438142400000,288.7681,12.5,0.8011,67.97391717911702,77.67604147514382,289.1828585248561,372.29350650855974,75.37196154045176,-75.37196154045176,-100.0,80.94079391096065,294.5811490890393,363.94645376606354,70.04279337430943,-70.04279337430943,-100.0,74.55469135275702,283.64116564724293,380.44710601132937,80.84453202002423,-80.84453202002423,-100.0,144.59748472706644,213.5983722729335,147.71928617991452
2015-07-30,1438228800000,287.2898,12.13,0.8011,67.91167109419898,77.21132440258837,292.16787559741164,378.4002901880248,74.91903981983255,-74.91903981983255,-100.0,80.46047837317195,297.537415626828,369.7932471229705,69.61826832789886,-69.61826832789886,-100.0,74.10498442398722,286.65552157601275,386.82353664084235,80.36262530374873,-80.36262530374873,-100.0,143.7232527518861,217.03725324811387,151.01053524219355
2015-07-31,1438315200000,283.9417,12.13,0.8136,67.8452657357936,76.25386103920827,294.7804389607917,386.5777220240969,73.95308362209386,-73.95308362209386,-100.0,79.46651618113357,300.0860348188663,377.6257589232417,68.71651108653265,-68.71651108653265,-100.0,73.18250038080247,289.33354861919753,395.3589274944979,79.33095064117462,-79.33095064117462,-100.0,141.89901146733513,220.61703753266482,155.4746824881514
2015-08-01,1438401600000,280.0371,12.12,0.82835,67.80805861532696,75.18141460162646,270.66248539837346,360.01249355651015,72.87130837548256,-72.87130837548256,-100.0,78.35076418827714,275.8942488117228,352.12706815309167,67.70884814891758,-67.70884814891758,-100.0,72.15149105992937,265.29129594007054,367.68650521680587,78.17319464700117,-78.17319464700117,-100.0,139.86033920884694,197.58244779115302,141.2712488106527
2015-08-02,1438488000000,281.65,12.56,0.82835,67.80334546020585,75.60945003378109,250.1145499662189,330.7980019091155,73.28603853368548,-73.28603853368548,-100.0,78.79713667368787,255.37636332631212,324.09345581155867,68.09392751859522,-68.09392751859522,-100.0,72.56200333955742,244.7124966604426,337.24605909142093,78.61838949445892,-78.61838949445892,-100.0,140.65593085815266,176.6185691418474,125.56780795824528
2015-08-03,1438574400000,280.4796,13.0,0.80885,67.803610029987,75.27536013777089,197.0660398622292,261.7935530319004,73.0158512308652,-73.0158512308652,-100.0,78.44950059014901,202.306287409851,257.8809117814254,67.8433889504505,-67.8433889504505,-100.0,72.24089037472012,191.68612162527992,265.342966609335,78.32798420060725,-78.32798420060725,-100.0,140.08427932517063,123.84273267482936,88.40587485720609
2015-08-04,1438660800000,284.5033,13.0,0.8052,67.82184932427415,76.37087983275195,204.389620167248,267.6276882168309,74.08925740041083,-74.08925740041083,-100.0,79.5901760333489,209.70542296665096,263.4815418410217,68.8419032739781,-68.8419032739781,-100.0,73.2932182243078,198.93218277569213,271.41963144103835,79.47824611899647,-79.47824611899647,-100.0,142.1351214982859,130.090279501714,91.5257806307098
2015-08-05,1438747200000,281.3783,12.51,0.83185,67.82657363257879,75.56465796739823,221.3783420326017,292.96545235222743,73.23372096977994,-73.23372096977994,-100.0,78.74891451855298,226.6354344814469,287.7949948479002,68.04655663086325,-68.04655663086325,-100.0,72.52045006094474,215.98120093905519,297.8210984040348,78.56093395339788,-78.56093395339788,-100.0,140.567006691808,147.93464430819193,105.24137049637645
2015-08-06,1438833600000,278.2516,13.77,0.83185,67.83251831962987,74.73118080285039,221.9735191971497,297.0293213789058,72.42614537870256,-72.42614537870256,-100.0,77.87995033554509,227.17229766445493,291.69548347897637,67.29651797412177,-67.29651797412177,-100.0,71.72089015500296,216.6362618449971,302.0546194794898,77.69425166813075,-77.69425166813075,-100.0,139.01740812912473,149.3397438708753,107.42521090032322
2015-08-07,1438920000000,279.0303,13.77,0.8351,67.82758971087691,74.93850610594168,234.4536938940583,312.86144610703565,72.61802671800852,-72.61802671800852,-100.0,78.09622234699454,239.66688665300543,306.8866578310607,67.4744483406994,-67.4744483406994,-100.0,71.91966519421648,229.10162580578358,318.55213061282035,77.90048042464528,-77.90048042464528,-100.0,139.39411353491587,161.62717746508415,115.94978680688641
2015-08-08,1439006400000,260.2,13.39,0.83585,68.16171245139783,70.20798651156696,262.372013488433,373.70679110019273,68.04216891423026,-68.04216891423026,-100.0,73.14719015583671,267.23880984416326,365.34391720970194,63.240347086420115,-63.240347086420115,-100.0,67.39757804561611,257.3764219543839,381.87784994319236,72.97278592035927,-72.97278592035927,-100.0,130.63792513203623,194.13607486796377,148.6062142151674
2015-08-09,1439092800000,264.4388,12.23,0.83585,68.18627807272452,71.37606211474228,254.8076378852576,356.9931295391942,69.17496216678457,-69.17496216678457,-100.0,74.36274192818941,259.7541220718105,349.3068105566224,64.29451097867043,-64.29451097867043,-100.0,68.52022301074635,249.73031298925358,364.46220110825857,74.18625406434987,-74.18625406434987,-100.0,132.81473398941677,185.43580201058313,139.6199024314271
2015-08-10,1439179200000,263.7615,12.23,0.8467,68.18480044653235,71.20232272360475,249.7949772763952,350.8241974718389,68.97848201832615,-68.97848201832615,-100.0,74.18152914435338,254.72861585564652,343.38550147700244,64.11155866023319,-64.11155866023319,-100.0,68.35361770386453,244.7308372961354,358.03640760670226,73.9759067774276,-73.9759067774276,-100.0,132.46517636409772,180.61927863590222,136.35227279617
2015-08-11,1439265600000,270.9167,13.71,0.8387,68.19784685088467,73.13913552175468,248.83666447824538,340.22368832105064,70.87645895640522,-70.87645895640522,-100.0,76.19882496395583,253.90447603604423,333.21311208689656,65.87652769556692,-65.87652769556692,-100.0,70.21346461335416,243.63483438664588,346.99161439799974,76.01040875104425,-76.01040875104425,-100.0,136.08999230892107,177.75830669107899,130.61820614080997
2015-08-12,1439352000000,265.6418,13.61,0.82215,68.21714080511373,71.71810465506324,249.16509534493682,347.4228669919903,69.5430838146292,-69.5430838146292,-100.0,74.71766736897456,254.13478663102538,340.12676730932213,64.63864315375359,-64.63864315375359,-100.0,68.84992086133548,244.0640251386645,354.4870089686991,74.57890339568837,-74.57890339568837,-100.0,133.48856401508908,179.42538198491087,134.41254935114085
2015-08-13,1439438400000,263.3371,13.61,0.82215,68.09999568115111,70.98024009095055,251.70895990904944,354.61835517394996,68.82408966372307,-68.82408966372307,-100.0,73.9557014942135,256.63361150578646,347.00990771599425,63.9641225798029,-63.9641225798029,-100.0,68.13526774177953,246.6538192582205,362.00609087351694,73.81454580173524,-73.81454580173524,-100.0,132.09939032158243,182.6896966784175,138.29715355512099
2015-08-14,1439524800000,264.8686,13.49,0.8349,67.77767621477585,71.08535090236634,249.1273490976337,350.46229066211237,68.88316876236739,-68.88316876236739,-100.0,74.0836255479462,254.07513245205382,342.95720622854617,64.00145087214723,-64.00145087214723,-100.0,68.21901154191333,244.0476304580867,357.7413758159562,73.89682193771442,-73.89682193771442,-100.0,132.22046241406056,180.04617958593948,136.1711918856465
2015-08-15,1439611200000,260.7343,12.83,0.8441,67.75635352147782,69.96378581764681,240.74571418235317,344.1004676474075,67.77219023318223,-67.77219023318223,-100.0,72.91573763868486,245.6157913613152,336.8488056424813,62.967860921754216,-62.967860921754216,-100.0,67.14174926299282,235.7457217370072,351.11644293567065,72.7064348109943,-72.7064348109943,-100.0,130.10961018474703,172.77786081525298,132.79408075231328
2015-08-16,1439697600000,257.6735,13.02,0.8441,67.59634174940706,68.98780193223566,240.54119806776438,348.6720714830713,66.82193382499572,-66.82193382499572,-100.0,71.90767763470598,245.351527365294,341.20352017442417,62.07658057068325,-62.07658057068325,-100.0,66.19665501674676,235.60213998325318,355.9124549777468,71.69601586628964,-71.69601586628964,-100.0,128.27323558743,173.52555941256998,135.27807154618498
2015-08-17,1439784000000,256.98400000000004,13.02,0.8491,67.40136722916333,68.6199341171885,250.64486588281144,365.26538404243047,66.44712070696464,-66.44712070696464,-100.0,71.53520150293082,255.4391184970691,357.0817068106025,61.71805249501372,-61.71805249501372,-100.0,65.83346127995729,245.72181872004262,373.2476068288568,71.3049834674267,-71.3049834674267,-100.0,127.55151377497101,184.00376622502893,144.25839472956167
