Datetime,Timestamp,Price,VIX,2-Day-LIBOR,2-Day-VM,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,103-Puts,103-Puts-P,103-Puts-ROI
2017-02-10,1486702800000,133.29,11.07,0.693335,12.442538231279807,0.00022641354294800078,-0.00022641354294800078,-100.0,3.993710783257257,-2.21501078325727,-55.462473460602354,,,
2017-02-13,1486962000000,135.02,10.74,0.692178333,4.5787838991594985,7.911743123172058e-20,-7.911743123172058e-20,-100.0,4.045325488733454,-0.31972548873343953,-7.9035788250883625,,,
2017-02-14,1487048400000,135.51,11.97,0.691576667,10.409126902065204,1.5785554033443186e-05,-1.5785554033443186e-05,-100.0,4.060026733944966,-0.2047267339449661,-5.0424971893237105,,,
2017-02-15,1487134800000,135.345,11.76,0.692178333,5.433882114339099,7.810483736851686e-15,-7.810483736851686e-15,-100.0,4.055062792716853,-1.3497127927168435,-33.28463359780796,,,
2017-02-16,1487221200000,135.72,11.49,0.6918966670000001,4.473409604386568,1.2180706416788124e-20,-1.2180706416788124e-20,-100.0,4.06630030089417,-1.3847003008941954,-34.053075238680805,,,
2017-02-17,1487307600000,136.7,11.57,0.69185,4.970348091703072,3.1696281112513155e-17,-3.1696281112513155e-17,-100.0,4.095662393127299,0.17533760687268796,4.281056152648523,,,
2017-02-21,1487653200000,137.11,11.74,0.69093,4.714515443945991,7.531042177652261e-19,-7.531042177652261e-19,-100.0,4.107953503143591,0.4553464968564356,11.084509513264546,,,
2017-02-22,1487739600000,136.53,11.71,0.691573333,8.120068879572672,7.135444531693484e-08,-7.135444531693484e-08,-100.0,4.090571234109717,-0.3946712341097225,-9.648315883579027,,,
2017-02-23,1487826000000,136.66,11.47,0.690831667,5.8267386143213225,3.2257142836837545e-13,-3.2257142836837545e-13,-100.0,4.094471808941279,-0.32467180894130365,-7.929516286625872,,,
2017-02-24,1487912400000,136.93,12.09,0.690831667,1.1472351863197792,1.527842956058537e-267,-1.527842956058537e-267,-100.0,4.102561282001233,-2.854661282001217,-69.58241658753994,,,
