Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2011-09-08,54.8771,1315454400000,34.32,0.14278,11.702373167165876,0.13420687381455565,-0.13420687381455565,-100.0,0.13399220704707915,0.8174077929529204,610.0412934206826,,,
2011-09-09,53.9257,1315540800000,38.52,0.14389000000000002,20.245126166027912,0.2280759541047388,0.12332404589525935,54.071480871072254,0.2278633690724554,-0.2278633690724554,-100.0,,,
2011-09-12,54.2771,1315800000000,38.59,0.145,26.92219767551012,0.3052388151716592,0.3633611848283458,119.04160505406232,0.30502319424378044,-0.30502319424378044,-100.0,,,
2011-09-13,54.9457,1315886400000,36.91,0.14667,6.451871861318929,0.07413605853125915,0.5944639414687387,801.8553363180017,0.07391526758256718,-0.07391526758256718,-100.0,,,
2011-09-14,55.6143,1315972800000,34.6,0.14722000000000002,0.1662197981985442,0.002044563655530851,0.5207554363444657,25470.248135133595,0.0018202480189764003,-0.0018202480189764003,-100.0,,,
2011-09-15,56.1371,1316059200000,31.97,0.14667,3.0738317924858363,0.03614526805638363,1.0410547319436212,2880.196462562297,0.03591968964777337,-0.03591968964777337,-100.0,,,
2011-09-16,57.2143,1316145600000,30.98,0.14833,10.832551084853039,0.129535128104326,1.4604648718956703,1127.466265922422,0.12930261906666374,-0.12930261906666374,-100.0,,,
2011-09-19,58.8043,1316404800000,32.73,0.14667,9.433646458103915,0.11595617310589999,0.1440438268941051,124.222646398095,0.11571987695926468,-0.11571987695926468,-100.0,,,
2011-09-20,59.0643,1316491200000,32.86,0.14611,25.81677913268004,0.3185281447230217,-0.3185281447230217,-100.0,0.31829170999425216,-0.1310917099942479,-41.186027118524464,,,
2011-09-21,58.8771,1316577600000,37.32,0.14611,8.515443466178493,0.1048105090161826,-0.1048105090161826,-100.0,0.10457482365006854,1.3697251763499307,1309.80395523625,,,
2011-09-22,57.4028,1316664000000,41.35,0.14611,24.90223859414775,0.29860584812864843,0.055694151871353625,18.65139354114689,0.29837606439382114,-0.29837606439382114,-100.0,,,
2011-09-23,57.7571,1316750400000,41.25,0.14611,35.37251483096943,0.4267225130725905,-0.4267225130725905,-100.0,0.4264913110728514,-0.265091311072851,-62.15632163900503,,,
2011-09-26,57.5957,1317009600000,39.02,0.145,10.0481195597745,0.12096178495850295,-0.12096178495850295,-100.0,0.12073298057735825,0.43786701942264017,362.673908428925,,,
2011-09-27,57.0371,1317096000000,37.71,0.145,7.798667728675704,0.09299721105344004,-0.09299721105344004,-100.0,0.09277062576378016,0.228629374236224,246.4458683488652,,,
2011-09-28,56.7157,1317182400000,41.08,0.15222,4.59675393905472,0.0545582276181058,-0.0545582276181058,-100.0,0.05432170033448713,0.8656782996655146,1593.6141437677395,,,
2011-09-29,55.7957,1317268800000,38.84,0.14444,12.01453435882648,0.14009163321395235,-0.14009163321395235,-100.0,0.13987083554375698,1.18152916445624,844.7287526831224,,,
2011-09-30,54.4743,1317355200000,42.96,0.14332999999999999,8.546145806929017,0.09732000001831764,-0.09732000001831764,-100.0,0.097106088070678,0.8628939119293229,888.6094879048895,,,
2011-10-03,53.5143,1317614400000,45.45,0.14278,6.945621872300722,0.07771933185718892,-0.07771933185718892,-100.0,0.07750999605418585,0.2224900039458113,287.04685237020595,,,
